timestamp_local,t2m,rh2m,ws10m,wd10m,ps,ghi,ghi_clear,precip,t2mdew
2024-03-18 00:30:00+05:30,19.93,29.72,2.43,19.5,1001.7,0.0,0.0,0.0,1.75
2024-03-18 01:30:00+05:30,20.39,27.73,1.81,33.2,1001.1,0.0,0.0,0.0,1.16
2024-03-18 02:30:00+05:30,21.08,25.17,0.81,39.0,1001.0,0.0,0.0,0.0,0.39
2024-03-18 03:30:00+05:30,21.11,25.25,0.35,286.4,1001.1,0.0,0.0,0.0,0.48
2024-03-18 04:30:00+05:30,20.37,26.04,0.85,270.0,1001.5999999999999,0.0,0.0,0.0,0.28
2024-03-18 05:30:00+05:30,19.57,28.16,0.92,269.4,1002.3000000000001,0.0,0.0,0.0,0.65
2024-03-18 06:30:00+05:30,20.68,28.42,0.87,265.4,1003.1,87.57,95.62,0.0,1.7
2024-03-18 07:30:00+05:30,22.81,21.9,0.84,268.0,1003.9,226.85,286.52,0.0,-0.06
2024-03-18 08:30:00+05:30,27.58,16.06,1.05,247.6,1004.2,448.7,506.12,0.0,-0.4
2024-03-18 09:30:00+05:30,31.47,13.25,1.85,247.5,1003.9,646.67,685.05,0.0,0.05
2024-03-18 10:30:00+05:30,33.08,12.95,1.79,258.4,1003.1999999999999,795.92,810.35,0.0,0.97
2024-03-18 11:30:00+05:30,34.06,12.87,1.8,275.4,1002.0,812.53,812.9,0.0,1.65
2024-03-18 12:30:00+05:30,34.63,12.95,1.97,290.5,1000.6999999999999,795.75,797.8,0.0,2.18
2024-03-18 13:30:00+05:30,34.69,13.26,2.19,303.3,999.4,700.05,703.62,0.0,2.57
2024-03-18 14:30:00+05:30,34.24,13.8,2.56,308.3,998.7,550.22,550.95,0.0,2.79
2024-03-18 15:30:00+05:30,33.34,14.6,3.02,308.0,998.5,355.58,357.15,0.0,2.86
2024-03-18 16:30:00+05:30,31.38,17.87,2.58,313.6,998.9,167.2,168.27,0.0,4.1
2024-03-18 17:30:00+05:30,26.67,25.99,2.72,325.3,999.5,18.0,18.02,0.0,5.62
2024-03-18 18:30:00+05:30,24.81,27.11,3.06,332.2,1000.3,0.0,0.0,0.0,4.63
2024-03-18 19:30:00+05:30,23.74,27.83,3.11,339.1,1000.9000000000001,0.0,0.0,0.0,4.09
2024-03-18 20:30:00+05:30,22.76,28.79,3.09,343.9,1001.4,0.0,0.0,0.0,3.73
2024-03-18 21:30:00+05:30,21.85,29.83,2.99,348.1,1001.5999999999999,0.0,0.0,0.0,3.45
2024-03-18 22:30:00+05:30,21.04,30.77,2.84,354.1,1001.5999999999999,0.0,0.0,0.0,3.18
2024-03-18 23:30:00+05:30,20.41,31.31,2.62,4.6,1001.4,0.0,0.0,0.0,2.9
2024-03-19 00:30:00+05:30,19.9,31.55,2.42,18.3,1001.0,0.0,0.0,0.0,2.56
2024-03-19 01:30:00+05:30,19.42,31.71,2.27,32.2,1000.6,0.0,0.0,0.0,2.21
2024-03-19 02:30:00+05:30,19.09,31.63,2.0,40.5,1000.3,0.0,0.0,0.0,1.9
2024-03-19 03:30:00+05:30,19.4,30.75,1.08,46.5,1000.3,0.0,0.0,0.0,1.73
2024-03-19 04:30:00+05:30,18.96,32.79,0.46,207.1,1001.1,0.0,0.0,0.0,2.25
2024-03-19 05:30:00+05:30,17.65,35.39,1.26,212.7,1001.9,0.0,0.0,0.0,2.2
2024-03-19 06:30:00+05:30,19.21,33.92,1.39,210.8,1002.6,111.22,112.93,0.0,2.93
2024-03-19 07:30:00+05:30,22.24,26.61,1.13,214.5,1003.5,318.33,322.48,0.0,2.18
2024-03-19 08:30:00+05:30,27.31,17.06,0.6,183.8,1003.8,544.03,545.5,0.0,0.21
2024-03-19 09:30:00+05:30,30.69,12.5,1.11,234.2,1003.8,735.45,736.22,0.0,-1.32
2024-03-19 10:30:00+05:30,32.34,10.85,1.81,254.7,1003.1999999999999,862.72,864.22,0.0,-1.96
2024-03-19 11:30:00+05:30,33.48,9.73,2.34,267.3,1002.2,899.25,899.78,0.0,-2.5
2024-03-19 12:30:00+05:30,34.1,9.0,2.72,278.7,1000.9000000000001,879.38,882.03,0.0,-3.02
2024-03-19 13:30:00+05:30,34.2,8.61,3.08,288.0,999.8000000000001,782.72,786.8,0.0,-3.51
2024-03-19 14:30:00+05:30,33.71,8.6,3.38,299.1,999.0,625.0,626.35,0.0,-3.88
2024-03-19 15:30:00+05:30,32.67,9.02,3.53,311.1,998.9,412.9,415.23,0.0,-4.04
2024-03-19 16:30:00+05:30,30.49,11.67,2.95,323.6,999.2,184.23,185.15,0.0,-2.48
2024-03-19 17:30:00+05:30,25.22,19.08,2.96,337.3,999.9,20.77,20.88,0.0,0.01
2024-03-19 18:30:00+05:30,23.25,20.7,3.24,346.0,1000.8,0.0,0.0,0.0,-0.49
2024-03-19 19:30:00+05:30,22.2,22.08,3.19,355.3,1001.5,0.0,0.0,0.0,-0.47
2024-03-19 20:30:00+05:30,21.33,23.42,3.02,3.0,1001.8000000000001,0.0,0.0,0.0,-0.39
2024-03-19 21:30:00+05:30,20.7,24.27,2.85,5.2,1001.5999999999999,0.0,0.0,0.0,-0.41
2024-03-19 22:30:00+05:30,20.36,24.51,2.58,5.8,1001.3,0.0,0.0,0.0,-0.56
2024-03-19 23:30:00+05:30,20.65,23.61,2.0,14.8,1001.2,0.0,0.0,0.0,-0.8
2024-03-20 00:30:00+05:30,20.65,23.21,1.31,38.8,1001.1,0.0,0.0,0.0,-1.05
2024-03-20 01:30:00+05:30,20.7,22.48,0.97,80.0,1000.6999999999999,0.0,0.0,0.0,-1.42
2024-03-20 02:30:00+05:30,19.18,24.98,1.15,112.5,1000.3,0.0,0.0,0.0,-1.27
2024-03-20 03:30:00+05:30,17.96,27.19,1.22,129.7,1000.3,0.0,0.0,0.0,-1.18
2024-03-20 04:30:00+05:30,17.24,28.47,1.33,160.6,1000.6999999999999,0.0,0.0,0.0,-1.17
2024-03-20 05:30:00+05:30,16.3,30.59,1.78,193.6,1001.5,3.55,3.55,0.0,-0.98
2024-03-20 06:30:00+05:30,18.22,28.88,2.38,220.4,1002.5,108.78,109.07,0.0,-0.14
2024-03-20 07:30:00+05:30,21.91,21.84,2.93,238.8,1003.3,313.85,314.58,0.0,-0.83
2024-03-20 08:30:00+05:30,26.62,15.23,2.28,260.2,1003.6,535.4,536.3,0.0,-1.85
2024-03-20 09:30:00+05:30,30.64,11.33,2.06,280.3,1003.5,719.28,720.0,0.0,-2.64
2024-03-20 10:30:00+05:30,32.47,10.34,1.0,304.8,1002.9000000000001,843.53,843.9,0.0,-2.45
2024-03-20 11:30:00+05:30,33.6,9.97,0.71,45.0,1002.0,905.33,905.92,0.0,-2.1
2024-03-20 12:30:00+05:30,34.16,10.19,1.59,70.2,1001.0,818.4,879.22,0.0,-1.39
2024-03-20 13:30:00+05:30,34.18,10.8,2.29,74.8,1000.3,682.78,777.17,0.0,-0.62
2024-03-20 14:30:00+05:30,33.66,11.6,2.67,77.9,999.8000000000001,511.62,609.3,0.0,-0.05
2024-03-20 15:30:00+05:30,32.64,12.51,2.81,80.0,999.8000000000001,339.6,395.3,0.03,0.19
2024-03-20 16:30:00+05:30,30.65,15.54,2.32,89.0,1000.1,161.9,174.75,0.07,1.52
2024-03-20 17:30:00+05:30,25.84,23.54,2.48,107.6,1000.6999999999999,19.35,19.73,0.07,3.5
2024-03-20 18:30:00+05:30,23.73,25.85,2.92,115.3,1001.5,0.0,0.0,0.03,3.06
2024-03-20 19:30:00+05:30,22.55,28.55,3.11,111.9,1002.6,0.0,0.0,0.02,3.45
2024-03-20 20:30:00+05:30,21.67,32.32,3.4,101.4,1003.4000000000001,0.0,0.0,0.0,4.4
2024-03-20 21:30:00+05:30,20.93,38.49,3.76,95.2,1003.8,0.0,0.0,0.0,6.18
2024-03-20 22:30:00+05:30,20.0,49.85,3.97,93.6,1003.6,0.0,0.0,0.0,9.14
2024-03-20 23:30:00+05:30,18.98,64.1,4.07,93.2,1003.5,0.0,0.0,0.01,11.99
2024-03-21 00:30:00+05:30,18.07,76.29,3.96,93.9,1003.1,0.0,0.0,0.01,13.79
2024-03-21 01:30:00+05:30,17.24,85.94,3.7,95.7,1002.6,0.0,0.0,0.01,14.84
2024-03-21 02:30:00+05:30,16.41,93.37,3.05,93.4,1002.3000000000001,0.0,0.0,0.72,15.34
2024-03-21 03:30:00+05:30,15.77,98.32,2.58,88.0,1002.2,0.0,0.0,3.63,15.52
2024-03-21 04:30:00+05:30,15.45,100.0,2.64,86.7,1002.5,0.0,0.0,5.81,15.49
2024-03-21 05:30:00+05:30,15.31,100.0,2.62,85.6,1003.1,3.38,3.38,14.4,15.35
2024-03-21 06:30:00+05:30,16.93,92.05,3.68,83.3,1004.0,89.12,90.22,18.59,15.65
2024-03-21 07:30:00+05:30,19.23,79.38,3.51,87.9,1004.9,281.02,285.23,6.13,15.6
2024-03-21 08:30:00+05:30,22.29,60.02,2.78,79.9,1005.3,480.98,494.65,0.46,14.17
2024-03-21 09:30:00+05:30,25.35,45.63,2.21,56.5,1005.1,643.4,681.9,0.12,12.78
2024-03-21 10:30:00+05:30,27.59,37.88,2.31,27.0,1004.4,777.6,811.85,0.04,11.95
2024-03-21 11:30:00+05:30,29.26,32.77,2.75,8.0,1003.1999999999999,866.45,871.33,0.02,11.21
2024-03-21 12:30:00+05:30,30.3,29.75,3.11,357.1,1001.8000000000001,836.25,848.83,0.01,10.67
2024-03-21 13:30:00+05:30,30.8,27.91,3.28,348.2,1000.6,746.4,748.45,0.0,10.15
2024-03-21 14:30:00+05:30,30.76,27.31,3.3,345.2,999.8000000000001,582.42,587.22,0.0,9.79
2024-03-21 15:30:00+05:30,29.99,28.19,3.23,349.7,999.5,375.58,379.08,0.0,9.61
2024-03-21 16:30:00+05:30,28.58,30.95,2.99,359.0,999.5999999999999,166.65,167.15,0.0,9.79
2024-03-21 17:30:00+05:30,25.2,42.58,2.14,16.0,1000.0,20.05,19.62,0.0,11.59
2024-03-21 18:30:00+05:30,23.78,46.83,2.44,33.0,1000.8,0.0,0.0,0.0,11.76
2024-03-21 19:30:00+05:30,23.12,50.0,2.53,47.9,1001.5999999999999,0.0,0.0,0.0,12.14
2024-03-21 20:30:00+05:30,22.28,54.24,2.59,58.6,1002.0999999999999,0.0,0.0,0.0,12.61
2024-03-21 21:30:00+05:30,21.27,59.08,2.58,64.2,1002.2,0.0,0.0,0.0,12.99
2024-03-21 22:30:00+05:30,20.55,62.68,2.46,70.3,1002.0999999999999,0.0,0.0,0.0,13.21
2024-03-21 23:30:00+05:30,20.11,64.85,2.35,80.7,1001.7,0.0,0.0,0.0,13.33
2024-03-22 00:30:00+05:30,19.79,66.47,2.23,94.4,1001.2,0.0,0.0,0.01,13.39
2024-03-22 01:30:00+05:30,19.29,68.67,2.13,112.1,1000.6999999999999,0.0,0.0,0.01,13.42
2024-03-22 02:30:00+05:30,18.4,72.71,2.15,131.2,1000.1999999999999,0.0,0.0,0.01,13.44
2024-03-22 03:30:00+05:30,17.73,75.98,2.23,148.9,999.9,0.0,0.0,0.0,13.47
2024-03-22 04:30:00+05:30,17.25,78.49,2.35,164.2,1000.1,0.0,0.0,0.0,13.5
2024-03-22 05:30:00+05:30,17.1,79.36,2.42,175.5,1000.6,3.88,3.88,0.0,13.53
2024-03-22 06:30:00+05:30,19.94,66.65,3.64,184.3,1001.0,101.45,101.65,0.0,13.58
2024-03-22 07:30:00+05:30,23.8,52.41,3.12,183.5,1001.3,300.88,301.38,0.0,13.5
2024-03-22 08:30:00+05:30,27.76,39.45,1.91,182.4,1001.5,492.65,493.3,0.0,12.74
2024-03-22 09:30:00+05:30,29.9,31.71,0.92,242.9,1001.2,676.08,676.7,0.0,11.3
2024-03-22 10:30:00+05:30,31.68,26.58,1.65,295.9,1000.6,804.15,804.65,0.0,10.19
2024-03-22 11:30:00+05:30,32.99,23.71,2.49,307.3,999.5,888.58,888.88,0.0,9.58
2024-03-22 12:30:00+05:30,33.87,21.88,3.13,312.4,998.1,864.22,864.35,0.0,9.12
2024-03-22 13:30:00+05:30,34.16,21.06,3.61,315.4,997.0,764.58,765.17,0.0,8.82
2024-03-22 14:30:00+05:30,33.82,21.18,3.91,316.1,996.2,601.4,602.58,0.0,8.59
2024-03-22 15:30:00+05:30,33.03,21.88,4.08,315.9,996.0,394.27,395.3,0.0,8.44
2024-03-22 16:30:00+05:30,31.63,23.81,3.49,316.4,996.0,190.77,191.45,0.0,8.51
2024-03-22 17:30:00+05:30,27.84,33.81,2.04,321.2,996.3,21.12,21.17,0.0,10.47
2024-03-22 18:30:00+05:30,27.45,32.66,1.4,327.2,996.8000000000001,0.0,0.0,0.0,9.63
2024-03-22 19:30:00+05:30,28.11,31.03,0.33,332.6,997.4,0.0,0.0,0.0,9.43
2024-03-22 20:30:00+05:30,27.3,33.42,0.56,163.5,997.8,0.0,0.0,0.0,9.83
2024-03-22 21:30:00+05:30,25.72,34.8,1.16,171.6,997.8,0.0,0.0,0.0,9.06
2024-03-22 22:30:00+05:30,24.07,37.76,1.88,172.6,997.6,0.0,0.0,0.0,8.79
2024-03-22 23:30:00+05:30,22.16,41.83,2.53,173.2,997.2,0.0,0.0,0.0,8.62
2024-03-23 00:30:00+05:30,21.07,44.38,2.94,175.7,996.8000000000001,0.0,0.0,0.0,8.51
2024-03-23 01:30:00+05:30,20.45,45.96,3.11,180.4,996.4,0.0,0.0,0.0,8.46
2024-03-23 02:30:00+05:30,19.99,47.2,3.19,188.1,996.1,0.0,0.0,0.0,8.43
2024-03-23 03:30:00+05:30,19.68,47.91,3.27,196.7,996.0,0.0,0.0,0.0,8.38
2024-03-23 04:30:00+05:30,19.42,48.49,3.39,204.0,996.3,0.0,0.0,0.0,8.32
2024-03-23 05:30:00+05:30,19.37,48.39,3.57,209.9,997.0,4.75,4.75,0.0,8.23
2024-03-23 06:30:00+05:30,22.24,40.48,5.02,215.0,997.9000000000001,120.07,120.22,0.0,8.21
2024-03-23 07:30:00+05:30,25.6,33.19,4.09,216.8,998.7,334.83,335.12,0.0,8.25
2024-03-23 08:30:00+05:30,31.36,21.99,4.41,234.5,998.8,560.85,561.2,0.0,7.11
2024-03-23 09:30:00+05:30,34.77,16.9,4.6,254.0,998.5,747.95,748.2,0.0,6.09
2024-03-23 10:30:00+05:30,36.58,14.66,4.64,266.0,997.6999999999999,874.62,874.83,0.0,5.49
2024-03-23 11:30:00+05:30,37.72,13.25,4.77,275.2,996.5,917.4,917.55,0.0,4.93
2024-03-23 12:30:00+05:30,38.36,12.41,5.29,283.3,995.3,894.9,895.0,0.0,4.51
2024-03-23 13:30:00+05:30,38.42,12.14,5.82,288.0,994.0999999999999,796.38,797.17,0.0,4.24
2024-03-23 14:30:00+05:30,37.92,12.32,6.45,292.9,993.6,632.72,633.92,0.0,4.08
2024-03-23 15:30:00+05:30,36.68,13.11,6.69,298.3,993.7,421.92,423.58,0.0,3.97
2024-03-23 16:30:00+05:30,34.44,15.01,5.5,302.2,994.2,195.77,196.48,0.0,4.14
2024-03-23 17:30:00+05:30,29.47,21.83,3.55,303.9,995.1,23.6,23.58,0.0,5.45
2024-03-23 18:30:00+05:30,26.88,25.55,3.53,299.7,996.4,0.0,0.0,0.0,5.55
2024-03-23 19:30:00+05:30,25.63,27.39,3.51,292.5,997.6999999999999,0.0,0.0,0.0,5.48
2024-03-23 20:30:00+05:30,24.58,28.97,3.45,284.8,998.1999999999999,0.0,0.0,0.0,5.4
2024-03-23 21:30:00+05:30,23.64,30.43,3.35,277.0,998.1,0.0,0.0,0.0,5.29
2024-03-23 22:30:00+05:30,22.72,31.7,3.34,269.8,997.6999999999999,0.0,0.0,0.0,5.09
2024-03-23 23:30:00+05:30,21.9,32.7,3.42,266.1,997.4,0.0,0.0,0.0,4.82
2024-03-24 00:30:00+05:30,21.11,33.81,3.4,266.0,997.2,0.0,0.0,0.0,4.6
2024-03-24 01:30:00+05:30,20.3,35.06,3.36,266.1,996.9,0.0,0.0,0.0,4.39
2024-03-24 02:30:00+05:30,19.56,36.35,3.27,265.1,996.7,0.0,0.0,0.0,4.26
2024-03-24 03:30:00+05:30,19.05,37.53,3.19,263.7,996.9,0.0,0.0,0.0,4.26
2024-03-24 04:30:00+05:30,18.47,38.94,3.21,260.9,997.6,0.0,0.0,0.0,4.27
2024-03-24 05:30:00+05:30,18.33,39.39,3.09,255.4,998.3,5.53,5.5,0.0,4.31
2024-03-24 06:30:00+05:30,22.53,31.23,3.04,244.7,999.0,116.35,123.62,0.0,4.69
2024-03-24 07:30:00+05:30,26.69,23.87,3.28,235.1,999.8000000000001,309.95,342.62,0.0,4.43
2024-03-24 08:30:00+05:30,32.26,13.72,2.55,250.5,1000.1999999999999,498.0,564.25,0.0,1.05
2024-03-24 09:30:00+05:30,35.82,9.51,3.03,283.9,1000.3,630.58,745.6,0.0,-1.06
2024-03-24 10:30:00+05:30,37.3,9.5,3.81,290.9,1000.1999999999999,715.05,866.25,0.0,0.02
2024-03-24 11:30:00+05:30,38.4,9.63,4.14,292.1,999.4,720.92,917.6,0.0,1.04
2024-03-24 12:30:00+05:30,38.8,9.89,4.16,293.7,998.3,496.35,891.67,0.0,1.72
2024-03-24 13:30:00+05:30,38.74,10.17,4.13,293.4,997.4,637.45,789.17,0.0,2.05
2024-03-24 14:30:00+05:30,38.54,10.42,3.92,291.5,996.9,614.88,620.53,0.0,2.2
2024-03-24 15:30:00+05:30,37.74,10.95,3.41,295.0,996.8000000000001,388.52,405.05,0.0,2.28
2024-03-24 16:30:00+05:30,35.36,16.08,1.95,304.3,997.0999999999999,173.65,181.65,0.0,5.6
2024-03-24 17:30:00+05:30,32.75,19.99,1.31,335.6,997.6999999999999,20.08,21.8,0.0,6.85
2024-03-24 18:30:00+05:30,31.71,19.98,1.39,40.9,998.3,0.0,0.0,0.0,6.02
2024-03-24 19:30:00+05:30,29.61,22.32,2.18,70.2,999.0999999999999,0.0,0.0,0.0,5.89
2024-03-24 20:30:00+05:30,27.66,24.18,2.6,85.1,999.5999999999999,0.0,0.0,0.0,5.41
2024-03-24 21:30:00+05:30,26.94,25.37,2.6,98.8,999.9,0.0,0.0,0.0,5.47
2024-03-24 22:30:00+05:30,26.57,26.15,2.48,113.0,999.8000000000001,0.0,0.0,0.0,5.61
2024-03-24 23:30:00+05:30,25.9,26.97,2.37,134.8,999.8000000000001,0.0,0.0,0.0,5.47
2024-03-25 00:30:00+05:30,24.93,27.96,2.3,154.5,999.7,0.0,0.0,0.0,5.17
2024-03-25 01:30:00+05:30,24.14,29.31,1.9,168.7,999.7,0.0,0.0,0.0,5.16
2024-03-25 02:30:00+05:30,24.54,28.77,0.9,175.6,999.5,0.0,0.0,0.0,5.23
2024-03-25 03:30:00+05:30,24.41,30.46,0.49,31.8,999.5999999999999,0.0,0.0,0.0,5.9
2024-03-25 04:30:00+05:30,22.48,33.48,1.43,18.3,1000.1999999999999,0.0,0.0,0.0,5.63
2024-03-25 05:30:00+05:30,21.44,36.57,1.84,26.1,1000.9000000000001,5.35,5.32,0.0,6.0
2024-03-25 06:30:00+05:30,23.81,33.05,2.08,39.7,1001.7,110.05,110.45,0.0,6.64
2024-03-25 07:30:00+05:30,27.33,26.44,2.65,51.1,1002.5,302.55,303.45,0.0,6.41
2024-03-25 08:30:00+05:30,32.07,19.47,4.01,52.2,1002.8,513.08,513.55,0.0,5.94
2024-03-25 09:30:00+05:30,34.43,17.02,3.62,52.8,1002.6,704.67,705.1,0.0,5.93
2024-03-25 10:30:00+05:30,35.97,15.52,2.64,50.4,1001.8000000000001,832.95,833.22,0.0,5.81
2024-03-25 11:30:00+05:30,36.89,14.63,1.81,34.4,1000.6,871.55,871.72,0.0,5.7
2024-03-25 12:30:00+05:30,37.43,14.11,1.54,2.2,999.0999999999999,851.22,851.33,0.0,5.6
2024-03-25 13:30:00+05:30,37.52,13.95,1.85,335.4,997.9000000000001,754.9,754.9,0.0,5.52
2024-03-25 14:30:00+05:30,37.19,14.17,2.44,319.7,997.0999999999999,595.2,595.25,0.0,5.47
2024-03-25 15:30:00+05:30,36.37,14.82,3.09,312.0,996.8000000000001,390.88,390.98,0.0,5.47
2024-03-25 16:30:00+05:30,34.83,16.36,3.04,309.1,996.9,186.32,186.4,0.0,5.67
2024-03-25 17:30:00+05:30,30.35,23.99,2.43,310.7,997.3000000000001,22.73,22.73,0.0,7.55
2024-03-25 18:30:00+05:30,28.28,26.39,2.77,310.6,998.0,0.0,0.0,0.0,7.2
2024-03-25 19:30:00+05:30,27.18,27.81,2.85,308.9,998.6,0.0,0.0,0.0,7.05
2024-03-25 20:30:00+05:30,26.17,29.39,2.93,304.7,999.3000000000001,0.0,0.0,0.0,6.96
2024-03-25 21:30:00+05:30,25.25,31.0,2.98,298.5,999.5999999999999,0.0,0.0,0.0,6.95
2024-03-25 22:30:00+05:30,24.36,32.69,2.98,291.1,999.5999999999999,0.0,0.0,0.0,6.95
2024-03-25 23:30:00+05:30,23.54,34.29,2.97,284.0,999.5999999999999,0.0,0.0,0.0,6.94
2024-03-26 00:30:00+05:30,22.76,35.99,2.98,278.3,999.3000000000001,0.0,0.0,0.0,6.94
2024-03-26 01:30:00+05:30,21.95,37.86,2.99,271.5,999.0,0.0,0.0,0.0,6.96
2024-03-26 02:30:00+05:30,21.16,39.65,3.03,266.4,998.5,0.0,0.0,0.0,6.95
2024-03-26 03:30:00+05:30,20.47,41.38,3.09,268.1,998.6,0.0,0.0,0.0,6.94
2024-03-26 04:30:00+05:30,19.81,43.12,3.08,271.9,999.0999999999999,0.0,0.0,0.0,6.95
2024-03-26 05:30:00+05:30,19.46,44.11,3.11,276.8,1000.0,7.1,7.15,0.0,6.96
2024-03-26 06:30:00+05:30,22.54,36.47,4.51,278.0,1000.8,145.7,146.95,0.0,6.96
2024-03-26 07:30:00+05:30,26.05,29.29,4.12,277.8,1001.5999999999999,381.12,383.38,0.0,6.81
2024-03-26 08:30:00+05:30,31.81,17.12,5.3,293.0,1001.9,612.03,612.33,0.0,3.85
2024-03-26 09:30:00+05:30,34.63,12.99,6.0,299.8,1001.9,781.08,799.38,0.0,2.25
2024-03-26 10:30:00+05:30,36.19,11.52,5.82,300.7,1001.3,849.47,923.05,0.0,1.81
2024-03-26 11:30:00+05:30,37.28,10.54,5.57,300.2,1000.5,805.2,933.03,0.0,1.43
2024-03-26 12:30:00+05:30,37.66,10.02,5.48,298.7,999.5,704.88,907.47,0.0,1.03
2024-03-26 13:30:00+05:30,37.03,10.18,5.56,295.9,998.6,589.83,806.15,0.0,0.76
2024-03-26 14:30:00+05:30,35.55,10.98,5.57,295.1,998.1999999999999,507.67,638.4,0.0,0.67
2024-03-26 15:30:00+05:30,34.47,11.69,5.35,298.5,998.4000000000001,358.27,418.8,0.0,0.7
2024-03-26 16:30:00+05:30,33.44,12.6,4.52,303.9,998.8,176.43,192.0,0.0,0.92
2024-03-26 17:30:00+05:30,28.39,19.05,2.81,314.1,999.5999999999999,24.0,23.88,0.0,2.63
2024-03-26 18:30:00+05:30,26.44,22.11,2.63,329.1,1000.4000000000001,0.0,0.0,0.0,3.12
2024-03-26 19:30:00+05:30,26.12,22.6,2.18,345.4,1001.3,0.0,0.0,0.0,3.17
2024-03-26 20:30:00+05:30,26.44,21.86,1.43,6.0,1001.8000000000001,0.0,0.0,0.0,2.94
2024-03-26 21:30:00+05:30,27.09,20.82,0.68,54.0,1001.9,0.0,0.0,0.0,2.8
2024-03-26 22:30:00+05:30,26.83,21.91,0.67,130.1,1001.9,0.0,0.0,0.0,3.28
2024-03-26 23:30:00+05:30,25.46,22.78,1.22,158.3,1001.9,0.0,0.0,0.0,2.72
2024-03-27 00:30:00+05:30,23.97,24.25,1.87,163.9,1001.5999999999999,0.0,0.0,0.0,2.33
2024-03-27 01:30:00+05:30,22.53,25.92,2.34,166.7,1001.4,0.0,0.0,0.0,2.06
2024-03-27 02:30:00+05:30,21.4,27.26,2.62,171.0,1001.4,0.0,0.0,0.0,1.8
2024-03-27 03:30:00+05:30,20.62,28.08,2.74,176.2,1001.5999999999999,0.0,0.0,0.0,1.55
2024-03-27 04:30:00+05:30,19.97,28.7,2.85,181.2,1002.0,0.0,0.0,0.0,1.29
2024-03-27 05:30:00+05:30,19.71,28.83,2.91,184.1,1002.6,6.65,6.55,0.0,1.13
2024-03-27 06:30:00+05:30,23.42,22.83,3.3,186.4,1003.4000000000001,116.55,118.35,0.0,1.04
2024-03-27 07:30:00+05:30,26.97,18.35,2.52,187.5,1004.0,317.67,325.12,0.0,0.97
2024-03-27 08:30:00+05:30,32.54,13.79,1.26,205.3,1004.4,533.95,543.08,0.0,1.46
2024-03-27 09:30:00+05:30,35.57,12.61,2.3,296.9,1004.2,721.2,721.47,0.0,2.59
2024-03-27 10:30:00+05:30,37.34,11.97,3.3,312.1,1003.6,848.83,849.0,0.0,3.22
2024-03-27 11:30:00+05:30,38.5,11.51,3.66,318.4,1002.4,933.55,933.6,0.0,3.56
2024-03-27 12:30:00+05:30,39.09,11.36,3.91,320.3,1000.9000000000001,902.25,902.28,0.0,3.81
2024-03-27 13:30:00+05:30,38.96,11.65,4.47,316.8,999.7,757.15,798.78,0.0,4.08
2024-03-27 14:30:00+05:30,38.68,12.08,4.89,311.8,998.8,608.72,632.25,0.0,4.36
2024-03-27 15:30:00+05:30,37.85,12.94,5.06,310.6,998.5,409.52,419.3,0.0,4.68
2024-03-27 16:30:00+05:30,36.31,14.47,4.18,310.7,998.4000000000001,189.98,193.68,0.0,5.1
2024-03-27 17:30:00+05:30,31.61,20.83,2.62,312.2,998.9,24.02,24.2,0.0,6.53
2024-03-27 18:30:00+05:30,30.12,22.81,2.37,317.2,999.7,0.0,0.0,0.0,6.62
2024-03-27 19:30:00+05:30,30.48,22.14,1.66,327.3,1000.5,0.0,0.0,0.0,6.51
2024-03-27 20:30:00+05:30,30.76,21.8,0.94,340.0,1001.1,0.0,0.0,0.0,6.5
2024-03-27 21:30:00+05:30,30.75,22.65,0.19,34.5,1001.2,0.0,0.0,0.0,6.98
2024-03-27 22:30:00+05:30,29.72,23.14,0.7,160.8,1001.1,0.0,0.0,0.0,6.48
2024-03-27 23:30:00+05:30,27.77,24.78,1.45,172.1,1000.6999999999999,0.0,0.0,0.0,5.85
2024-03-28 00:30:00+05:30,26.01,27.14,2.15,176.0,1000.1,0.0,0.0,0.0,5.68
2024-03-28 01:30:00+05:30,24.34,29.64,2.69,180.0,999.5999999999999,0.0,0.0,0.0,5.52
2024-03-28 02:30:00+05:30,23.45,30.98,2.99,183.3,999.0999999999999,0.0,0.0,0.0,5.39
2024-03-28 03:30:00+05:30,22.89,31.87,3.1,185.9,998.9,0.0,0.0,0.0,5.3
2024-03-28 04:30:00+05:30,22.42,32.74,3.12,189.4,999.0999999999999,0.0,0.0,0.0,5.27
2024-03-28 05:30:00+05:30,22.31,33.03,3.02,195.1,999.5,7.35,7.47,0.0,5.31
2024-03-28 06:30:00+05:30,25.92,26.8,3.55,202.2,1000.0,113.97,129.35,0.0,5.43
2024-03-28 07:30:00+05:30,29.06,22.43,2.86,210.0,1000.5,293.75,344.1,0.0,5.52
2024-03-28 08:30:00+05:30,34.57,16.92,1.61,274.6,1000.6999999999999,489.48,560.9,0.0,5.94
2024-03-28 09:30:00+05:30,37.47,14.85,3.07,319.8,1000.6999999999999,726.6,739.4,0.0,6.38
2024-03-28 10:30:00+05:30,38.95,13.98,3.99,321.9,1000.1,794.12,858.97,0.0,6.67
2024-03-28 11:30:00+05:30,39.84,13.64,4.59,317.8,999.0999999999999,708.6,870.15,0.0,7.0
2024-03-28 12:30:00+05:30,40.03,13.85,5.0,312.4,998.0,714.38,844.95,0.0,7.36
