site,latitude,longitude,zone,length_m,width_m,height_m,orientation_deg,wall_material,wall_thickness_m,roof_material,roof_thickness_m,insulation_material,insulation_thickness_m,window_wall,window_width_m,window_height_m,window_shgc,window_u_w_m2k,ach,roof_pitch_deg,hot_mean_c,hot_max_c,hot_comfort_fraction,cold_min_c,cold_mean_c,cold_comfort_fraction
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,puf_sandwich_panel,0.075,sheep_wool,0.05,west,0.6,0.6,0.85,2.0,2.0,25.0,16.362,24.68,0.3155,-11.36,-0.832,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,timber,0.1,aerated_concrete,0.2,eps,0.05,south,0.9,0.9,0.65,3.5,1.0,20.0,15.846,21.791,0.2381,-11.529,1.751,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,brick,0.23,gi_sheet,0.002,xps,0.15,north,1.2,0.9,0.35,2.0,4.0,30.0,14.6,17.967,0.0,-11.652,-3.292,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.1,stone,0.15,eps,0.15,north,0.6,1.2,0.75,1.2,0.5,30.0,13.1,15.663,0.0,-11.553,4.724,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,aerated_concrete,0.1,stone,0.15,xps,0.05,south,0.9,1.2,0.45,5.8,1.0,30.0,15.863,20.471,0.2381,-11.589,0.568,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,mud_brick,0.3,concrete,0.15,eps,0.025,north,1.5,0.9,0.85,5.8,4.0,25.0,16.892,21.498,0.494,-11.664,-3.271,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,rammed_earth,0.3,mud_brick,0.25,eps,0.2,west,0.6,1.2,0.85,1.2,3.0,10.0,13.568,16.198,0.0,-11.661,-2.342,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,plywood,0.019,gi_sheet,0.002,eps,0.2,north,1.5,0.9,0.65,2.6,10.0,10.0,16.3,24.312,0.3274,-11.36,-3.916,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,brick,0.115,mud_brick,0.25,eps,0.1,east,0.6,0.9,0.65,2.0,3.0,5.0,15.178,18.954,0.1071,-11.628,-0.808,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,concrete,0.2,xps,0.15,west,1.2,1.5,0.35,1.6,3.0,0.0,15.079,19.543,0.1071,-11.559,-0.979,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,timber,0.2,brick,0.115,sheep_wool,0.05,north,0.6,0.6,0.85,1.6,2.0,30.0,15.602,19.883,0.1964,-11.6,0.859,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,stone,0.3,brick,0.115,eps,0.025,east,1.2,0.6,0.45,1.2,10.0,25.0,17.015,21.965,0.4702,-11.672,-5.233,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,rammed_earth,0.45,brick,0.23,mineral_wool,0.05,east,0.6,0.9,0.45,2.6,1.0,0.0,13.618,16.185,0.0,-11.669,-1.76,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,concrete,0.15,timber,0.15,mineral_wool,0.05,west,0.6,1.5,0.65,2.0,1.0,0.0,15.784,19.827,0.2202,-11.628,0.426,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,brick,0.345,timber,0.15,mineral_wool,0.05,west,1.8,1.5,0.35,1.6,2.0,25.0,14.952,18.269,0.0357,-11.665,-2.357,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,aerated_concrete,0.3,gi_sheet,0.002,sheep_wool,0.05,north,1.5,1.2,0.75,5.8,8.0,25.0,16.932,23.261,0.3929,-11.594,-4.39,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.075,puf_sandwich_panel,0.1,sheep_wool,0.05,south,1.8,1.2,0.65,2.0,10.0,25.0,16.428,25.463,0.3452,-11.293,-4.832,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.075,puf_sandwich_panel,0.15,mineral_wool,0.15,south,1.8,0.9,0.85,5.8,2.0,0.0,16.052,26.97,0.2738,-11.335,2.01,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,stone,0.15,concrete,0.1,mineral_wool,0.1,north,0.6,1.2,0.85,3.5,3.0,0.0,15.286,18.982,0.1131,-11.641,-1.4,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,plywood,0.012,puf_sandwich_panel,0.075,sheep_wool,0.1,west,1.5,0.6,0.55,1.6,0.5,15.0,15.578,24.81,0.2381,-11.311,3.077,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.075,puf_sandwich_panel,0.05,eps,0.15,south,1.8,0.6,0.45,5.8,2.0,0.0,13.628,18.474,0.0179,-11.292,1.334,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,rammed_earth,0.45,timber,0.15,mineral_wool,0.15,north,0.6,1.5,0.65,3.5,1.0,0.0,12.52,14.441,0.0,-11.665,-1.811,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,brick,0.115,gi_sheet,0.002,eps,0.15,south,0.9,0.6,0.55,5.8,2.0,15.0,14.833,18.64,0.0595,-11.605,0.41,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,timber,0.15,stone,0.3,mineral_wool,0.15,west,1.5,1.2,0.85,2.6,10.0,10.0,16.433,21.459,0.3452,-11.625,-4.37,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,aerated_concrete,0.3,rcc_slab,0.1,eps,0.15,west,1.5,1.5,0.75,1.2,6.0,0.0,15.799,20.38,0.2262,-11.598,-2.194,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,brick,0.115,mud_brick,0.25,mineral_wool,0.1,south,1.8,1.2,0.65,2.0,6.0,15.0,16.644,21.486,0.375,-11.632,-0.792,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,brick,0.345,puf_sandwich_panel,0.075,xps,0.1,north,1.5,1.2,0.45,1.2,8.0,30.0,15.359,19.212,0.1845,-11.666,-4.329,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.15,gi_sheet,0.002,eps,0.025,west,1.2,0.9,0.85,1.6,3.0,30.0,16.766,25.647,0.375,-11.326,0.526,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,timber,0.15,aerated_concrete,0.1,mineral_wool,0.15,north,1.8,1.5,0.75,1.6,3.0,20.0,16.791,22.269,0.381,-11.551,2.392,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,timber,0.2,concrete,0.15,eps,0.1,east,1.2,0.6,0.85,2.6,6.0,30.0,15.652,20.155,0.2202,-11.612,-2.574,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,stone,0.15,aerated_concrete,0.1,eps,0.025,east,0.6,0.6,0.65,3.5,6.0,20.0,17.345,22.874,0.4881,-11.645,-3.66,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,puf_sandwich_panel,0.15,sheep_wool,0.1,west,1.8,0.9,0.75,5.8,4.0,20.0,16.89,24.902,0.3869,-11.363,-1.769,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,aerated_concrete,0.3,gi_sheet,0.002,mineral_wool,0.05,east,0.9,1.5,0.85,1.6,4.0,30.0,16.616,21.784,0.3452,-11.6,-0.882,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,concrete,0.1,eps,0.1,east,1.2,1.5,0.75,3.5,8.0,10.0,17.83,29.192,0.4345,-11.5,-2.421,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,plywood,0.019,puf_sandwich_panel,0.15,eps,0.2,south,0.9,0.6,0.85,5.8,8.0,30.0,16.097,25.394,0.2976,-11.367,-4.095,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,concrete,0.1,aerated_concrete,0.2,xps,0.05,east,0.9,1.5,0.75,1.6,10.0,10.0,17.323,24.321,0.4286,-11.611,-3.297,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,rammed_earth,0.3,timber,0.1,eps,0.15,south,0.6,1.5,0.75,2.0,4.0,0.0,14.791,18.236,0.0298,-11.649,-1.501,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,rammed_earth,0.15,puf_sandwich_panel,0.05,mineral_wool,0.15,south,1.5,0.6,0.85,3.5,3.0,10.0,15.469,19.793,0.1429,-11.616,-0.111,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,timber,0.15,aerated_concrete,0.2,mineral_wool,0.05,west,1.5,1.5,0.75,2.0,1.0,10.0,17.815,25.938,0.4702,-11.549,2.949,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,rammed_earth,0.3,timber,0.15,none,0.0,south,1.2,1.2,0.65,1.6,1.0,10.0,18.068,23.419,0.625,-11.653,-0.133,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,rammed_earth,0.45,rcc_slab,0.25,mineral_wool,0.1,east,0.6,0.6,0.55,2.6,8.0,5.0,14.336,17.524,0.0,-11.671,-5.002,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,stone,0.45,timber,0.1,eps,0.025,east,1.2,1.5,0.45,5.8,0.5,0.0,15.094,18.491,0.131,-11.674,-2.031,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,timber,0.1,concrete,0.2,mineral_wool,0.1,north,1.5,1.5,0.65,2.6,8.0,0.0,16.351,22.237,0.3155,-11.584,-3.394,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,mud_brick,0.45,aerated_concrete,0.1,mineral_wool,0.15,north,1.8,0.6,0.85,1.2,4.0,0.0,13.765,16.435,0.0,-11.666,-1.552,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,brick,0.345,aerated_concrete,0.2,eps,0.05,east,0.9,1.2,0.45,2.0,2.0,0.0,14.399,17.445,0.0,-11.658,-0.725,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,plywood,0.03,timber,0.1,eps,0.05,west,1.2,0.9,0.75,1.2,1.0,20.0,16.413,23.883,0.3214,-11.416,1.748,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,plywood,0.012,gi_sheet,0.002,eps,0.2,north,1.5,0.6,0.65,1.6,2.0,0.0,14.834,21.158,0.1607,-11.335,1.455,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,mud_brick,0.15,xps,0.05,west,1.8,1.2,0.75,2.6,8.0,5.0,17.603,25.964,0.4345,-11.515,-3.692,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,stone,0.15,stone,0.3,none,0.0,north,0.9,0.6,0.65,5.8,10.0,0.0,20.479,30.002,0.7262,-11.655,-4.259,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,aerated_concrete,0.2,aerated_concrete,0.2,sheep_wool,0.15,east,1.2,0.9,0.35,2.6,8.0,20.0,15.669,21.355,0.2143,-11.576,-3.672,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,plywood,0.019,stone,0.15,mineral_wool,0.05,south,0.6,0.9,0.75,2.6,1.0,5.0,16.444,22.684,0.3333,-11.543,1.229,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,concrete,0.1,rcc_slab,0.1,sheep_wool,0.1,west,1.2,0.6,0.35,3.5,10.0,0.0,16.008,21.186,0.2738,-11.614,-4.696,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,plywood,0.019,mud_brick,0.15,xps,0.15,east,1.8,1.2,0.85,1.6,8.0,15.0,16.88,24.244,0.369,-11.519,-0.73,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.075,stone,0.3,none,0.0,west,0.6,1.2,0.65,2.0,6.0,10.0,18.737,26.846,0.5536,-11.598,-2.31,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,stone,0.15,timber,0.15,eps,0.025,east,1.2,0.6,0.85,2.0,3.0,15.0,17.352,22.519,0.4821,-11.643,-1.968,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,aerated_concrete,0.1,aerated_concrete,0.2,xps,0.1,north,1.2,1.5,0.45,2.6,0.5,25.0,14.86,18.887,0.0774,-11.53,5.177,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,puf_sandwich_panel,0.15,eps,0.1,west,1.2,0.6,0.35,5.8,6.0,20.0,15.116,22.847,0.2262,-11.302,-2.767,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,brick,0.115,timber,0.1,mineral_wool,0.1,north,1.8,1.5,0.35,1.6,1.0,30.0,15.669,19.633,0.1845,-11.617,2.945,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.05,gi_sheet,0.002,eps,0.15,south,0.6,1.5,0.55,5.8,4.0,10.0,14.785,21.061,0.1726,-11.313,0.069,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,aerated_concrete,0.1,mud_brick,0.25,eps,0.05,west,1.8,1.5,0.65,1.6,8.0,10.0,18.342,28.027,0.5119,-11.585,-1.685,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,plywood,0.012,rcc_slab,0.15,mineral_wool,0.05,south,0.6,1.2,0.45,2.6,8.0,20.0,17.061,25.488,0.369,-11.534,-3.994,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,brick,0.23,mud_brick,0.25,xps,0.1,south,1.2,0.6,0.65,2.0,4.0,15.0,14.924,18.436,0.0417,-11.656,-2.426,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,rammed_earth,0.15,rcc_slab,0.2,none,0.0,south,0.6,1.2,0.65,2.6,4.0,5.0,20.628,29.978,0.75,-11.635,-1.925,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,plywood,0.012,mud_brick,0.15,eps,0.025,south,1.5,1.2,0.55,1.2,6.0,0.0,17.953,27.383,0.4702,-11.503,-2.335,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,mud_brick,0.3,puf_sandwich_panel,0.15,xps,0.15,west,1.5,0.6,0.35,5.8,0.5,5.0,12.166,13.856,0.0,-11.652,-0.522,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,rammed_earth,0.45,aerated_concrete,0.2,eps,0.15,east,1.2,0.6,0.65,3.5,0.5,30.0,12.194,14.039,0.0,-11.673,-2.601,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,mud_brick,0.3,puf_sandwich_panel,0.075,sheep_wool,0.05,south,1.2,0.6,0.85,1.6,2.0,20.0,15.032,18.523,0.0476,-11.658,-0.764,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,rammed_earth,0.45,aerated_concrete,0.1,eps,0.025,north,1.5,0.9,0.75,2.6,3.0,25.0,15.779,19.696,0.3274,-11.671,-3.187,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,stone,0.3,puf_sandwich_panel,0.1,eps,0.2,north,1.2,1.5,0.65,1.2,10.0,0.0,15.461,19.387,0.2083,-11.662,-4.99,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,concrete,0.1,eps,0.15,north,1.5,0.9,0.65,2.0,6.0,5.0,16.247,22.725,0.3214,-11.5,-2.051,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,stone,0.3,brick,0.23,sheep_wool,0.15,east,1.8,1.5,0.45,1.2,0.5,25.0,13.873,16.646,0.0,-11.673,-1.874,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.15,brick,0.23,eps,0.15,south,0.9,0.9,0.65,2.0,3.0,25.0,14.221,17.779,0.0,-11.559,0.84,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,stone,0.45,aerated_concrete,0.1,mineral_wool,0.1,north,1.2,1.2,0.55,5.8,6.0,25.0,14.449,17.613,0.0,-11.68,-5.695,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,stone,0.15,gi_sheet,0.002,eps,0.15,north,0.9,1.5,0.55,2.6,10.0,5.0,15.951,20.517,0.2738,-11.635,-4.871,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,rammed_earth,0.15,concrete,0.1,eps,0.15,west,1.8,1.5,0.65,3.5,4.0,0.0,16.112,20.484,0.2857,-11.619,-1.913,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,puf_sandwich_panel,0.1,xps,0.05,south,1.2,1.5,0.75,3.5,2.0,20.0,17.907,31.001,0.4583,-11.357,-0.08,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,rammed_earth,0.45,gi_sheet,0.002,eps,0.05,north,1.8,0.9,0.45,1.6,2.0,0.0,14.493,17.562,0.0,-11.663,-2.019,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,brick,0.115,aerated_concrete,0.1,xps,0.05,west,0.6,1.2,0.85,5.8,0.5,10.0,16.189,20.624,0.3036,-11.604,1.525,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,plywood,0.03,aerated_concrete,0.2,mineral_wool,0.05,south,0.6,1.5,0.75,2.6,3.0,15.0,16.825,25.845,0.3512,-11.456,-0.457,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,concrete,0.15,stone,0.3,mineral_wool,0.15,west,1.5,1.5,0.75,2.6,8.0,10.0,16.953,22.024,0.4583,-11.653,-4.133,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,brick,0.115,puf_sandwich_panel,0.05,xps,0.1,north,1.2,0.9,0.45,2.0,8.0,15.0,15.997,21.361,0.2679,-11.603,-4.225,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,timber,0.15,stone,0.3,mineral_wool,0.1,east,0.6,1.2,0.45,3.5,0.5,0.0,13.299,15.789,0.0,-11.622,2.029,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.075,mud_brick,0.15,eps,0.1,south,1.2,0.6,0.85,1.6,10.0,5.0,16.019,23.899,0.2738,-11.502,-4.166,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,rammed_earth,0.45,aerated_concrete,0.2,eps,0.05,east,1.5,0.9,0.85,5.8,8.0,0.0,15.661,19.624,0.25,-11.664,-3.246,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,rammed_earth,0.3,gi_sheet,0.002,mineral_wool,0.15,north,1.8,0.9,0.45,2.6,4.0,20.0,14.599,17.921,0.0,-11.656,-3.072,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,concrete,0.2,puf_sandwich_panel,0.075,xps,0.05,west,1.8,0.9,0.55,2.6,10.0,20.0,17.03,22.66,0.4464,-11.648,-4.486,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,mud_brick,0.15,timber,0.1,mineral_wool,0.15,west,1.8,0.6,0.75,3.5,2.0,20.0,14.494,17.617,0.0,-11.629,-0.746,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,aerated_concrete,0.2,timber,0.15,sheep_wool,0.15,east,0.9,0.6,0.35,1.2,1.0,25.0,13.426,16.226,0.0,-11.577,2.486,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,aerated_concrete,0.3,stone,0.15,none,0.0,east,0.9,1.5,0.85,5.8,8.0,5.0,19.72,28.808,0.6667,-11.614,-1.904,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,rammed_earth,0.45,puf_sandwich_panel,0.15,eps,0.15,west,0.6,0.9,0.55,3.5,3.0,5.0,13.027,15.323,0.0,-11.666,-3.048,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,timber,0.15,concrete,0.1,xps,0.1,west,1.2,0.9,0.65,3.5,10.0,30.0,16.501,23.644,0.3393,-11.587,-5.163,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,brick,0.115,gi_sheet,0.002,xps,0.1,south,1.2,1.5,0.65,3.5,6.0,0.0,17.004,23.776,0.3929,-11.59,-0.45,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,concrete,0.3,aerated_concrete,0.1,mineral_wool,0.05,east,1.5,0.6,0.85,5.8,6.0,0.0,16.058,20.315,0.3274,-11.659,-3.458,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,rammed_earth,0.45,brick,0.23,sheep_wool,0.15,east,1.5,1.2,0.55,1.2,1.0,20.0,13.093,15.461,0.0,-11.673,-1.77,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,rammed_earth,0.3,mud_brick,0.25,mineral_wool,0.05,east,1.8,1.2,0.65,5.8,8.0,0.0,17.178,22.255,0.4821,-11.656,-3.261,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,concrete,0.2,brick,0.115,mineral_wool,0.1,west,1.5,1.2,0.65,1.6,2.0,0.0,16.666,21.171,0.4345,-11.645,1.271,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,concrete,0.2,puf_sandwich_panel,0.075,sheep_wool,0.1,west,1.5,0.9,0.35,1.2,8.0,25.0,15.994,20.414,0.2917,-11.651,-4.926,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,mud_brick,0.3,mud_brick,0.15,eps,0.025,south,0.6,1.5,0.45,3.5,10.0,25.0,16.836,21.775,0.4583,-11.664,-5.293,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,concrete,0.1,concrete,0.15,mineral_wool,0.05,east,1.2,1.5,0.65,2.6,2.0,15.0,18.128,24.358,0.6012,-11.627,0.797,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,rammed_earth,0.45,concrete,0.1,eps,0.1,south,1.8,0.9,0.85,1.2,4.0,10.0,15.321,18.944,0.1667,-11.668,-3.068,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,stone,0.3,aerated_concrete,0.1,mineral_wool,0.1,south,1.8,1.5,0.55,5.8,10.0,5.0,16.824,21.672,0.4464,-11.664,-4.457,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,gi_sheet,0.002,mineral_wool,0.05,north,1.5,0.9,0.85,3.5,1.0,25.0,17.981,28.099,0.4821,-11.384,0.402,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,stone,0.3,rcc_slab,0.2,mineral_wool,0.1,west,0.9,1.2,0.45,5.8,6.0,25.0,15.197,18.89,0.1488,-11.674,-4.71,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,plywood,0.012,aerated_concrete,0.2,sheep_wool,0.05,north,1.8,0.9,0.55,1.6,6.0,10.0,17.109,26.025,0.4107,-11.423,-1.108,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,mud_brick,0.3,aerated_concrete,0.1,sheep_wool,0.15,west,0.9,1.5,0.55,5.8,0.5,10.0,14.277,17.271,0.0,-11.655,0.568,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,timber,0.1,concrete,0.1,sheep_wool,0.1,north,1.5,1.2,0.85,1.2,0.5,0.0,15.948,20.444,0.2381,-11.542,3.777,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,stone,0.15,puf_sandwich_panel,0.05,eps,0.1,north,0.6,0.6,0.75,1.6,1.0,0.0,14.122,17.091,0.0,-11.633,0.069,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.1,gi_sheet,0.002,xps,0.15,north,1.5,0.6,0.75,5.8,0.5,30.0,13.456,17.759,0.0,-11.341,3.774,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.1,rcc_slab,0.25,none,0.0,west,1.2,1.5,0.35,2.6,6.0,5.0,18.954,28.4,0.5417,-11.569,-2.033,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,concrete,0.3,brick,0.115,eps,0.2,south,1.8,0.9,0.85,2.6,3.0,5.0,15.599,19.401,0.2262,-11.662,-0.819,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,rammed_earth,0.45,puf_sandwich_panel,0.05,xps,0.05,north,0.9,0.9,0.35,2.0,0.5,30.0,12.969,15.224,0.0,-11.672,-2.647,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,concrete,0.2,puf_sandwich_panel,0.075,sheep_wool,0.15,south,0.9,1.2,0.85,1.2,0.5,20.0,14.86,18.142,0.0179,-11.649,1.601,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,concrete,0.1,aerated_concrete,0.1,sheep_wool,0.15,north,0.6,0.6,0.85,1.6,3.0,10.0,14.886,18.603,0.0774,-11.608,-0.959,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,stone,0.3,timber,0.1,mineral_wool,0.1,south,1.5,0.9,0.85,3.5,2.0,0.0,15.275,18.852,0.1429,-11.663,0.053,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,aerated_concrete,0.2,eps,0.025,east,0.6,0.9,0.45,1.6,1.0,25.0,17.945,27.862,0.4583,-11.456,0.249,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,mud_brick,0.15,aerated_concrete,0.2,eps,0.1,south,1.8,0.9,0.85,3.5,0.5,30.0,15.679,19.429,0.1964,-11.634,4.276,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,plywood,0.012,concrete,0.1,eps,0.025,east,0.9,0.9,0.45,2.0,6.0,0.0,17.968,28.111,0.4583,-11.481,-2.207,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,timber,0.2,brick,0.115,sheep_wool,0.05,south,0.6,1.5,0.85,2.6,8.0,25.0,16.575,22.695,0.3452,-11.596,-4.011,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,plywood,0.012,concrete,0.15,mineral_wool,0.15,south,0.6,0.9,0.65,2.6,4.0,10.0,15.348,20.829,0.1667,-11.536,-1.488,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,brick,0.345,gi_sheet,0.002,xps,0.05,east,1.5,0.6,0.55,2.0,2.0,10.0,15.048,18.537,0.0655,-11.66,-0.912,0.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,brick,0.115,gi_sheet,0.002,xps,0.15,south,1.5,0.9,0.75,5.8,8.0,30.0,16.458,22.083,0.3214,-11.615,-3.233,0.0
