site,latitude,longitude,zone,length_m,width_m,height_m,orientation_deg,wall_material,wall_thickness_m,roof_material,roof_thickness_m,insulation_material,insulation_thickness_m,window_wall,window_width_m,window_height_m,window_shgc,window_u_w_m2k,ach,roof_pitch_deg,hot_mean_c,hot_max_c,hot_comfort_fraction,cold_min_c,cold_mean_c,cold_comfort_fraction
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.15,gi_sheet,0.002,none,0.0,south,0.6,1.2,0.65,1.6,1.0,30.0,21.508,40.062,0.3631,-17.826,-0.861,0.0238
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,brick,0.23,mineral_wool,0.05,south,0.9,0.6,0.45,2.6,8.0,25.0,16.903,23.669,0.3869,-18.133,-8.387,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,aerated_concrete,0.2,mud_brick,0.25,xps,0.05,west,1.8,1.2,0.65,5.8,3.0,20.0,16.559,20.664,0.2976,-18.189,-4.956,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.1,mud_brick,0.15,eps,0.1,west,0.6,0.9,0.45,1.2,8.0,25.0,15.236,20.831,0.1607,-18.067,-7.874,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,plywood,0.05,gi_sheet,0.002,sheep_wool,0.1,west,1.8,1.2,0.75,1.6,10.0,25.0,16.833,25.357,0.4167,-17.947,-8.53,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.075,mud_brick,0.15,mineral_wool,0.1,north,0.9,1.2,0.45,5.8,3.0,0.0,14.056,17.831,0.0,-18.057,-2.076,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,stone,0.3,aerated_concrete,0.2,eps,0.1,north,1.5,1.5,0.75,1.2,10.0,5.0,16.303,19.59,0.2798,-18.255,-9.255,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.075,concrete,0.2,mineral_wool,0.05,east,0.9,1.5,0.45,1.6,4.0,5.0,15.367,20.081,0.1369,-18.112,-3.103,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,rammed_earth,0.45,concrete,0.2,xps,0.05,south,1.2,1.2,0.55,1.6,0.5,20.0,14.635,16.682,0.0,-18.266,-6.774,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,concrete,0.1,eps,0.2,south,1.5,0.6,0.45,2.6,3.0,25.0,15.271,20.745,0.1488,-18.067,-3.968,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,aerated_concrete,0.1,brick,0.23,xps,0.1,south,0.6,0.6,0.75,1.6,8.0,0.0,15.284,19.85,0.131,-18.148,-7.308,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,plywood,0.012,brick,0.23,eps,0.025,north,1.8,0.6,0.55,1.2,8.0,10.0,17.699,25.4,0.4881,-18.109,-7.511,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,stone,0.3,mud_brick,0.15,xps,0.05,west,0.6,1.2,0.55,2.6,6.0,10.0,15.377,18.053,0.0238,-18.261,-8.964,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,plywood,0.03,timber,0.1,sheep_wool,0.15,north,1.5,0.6,0.35,2.6,1.0,25.0,13.975,18.233,0.0119,-17.957,-1.043,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,aerated_concrete,0.3,aerated_concrete,0.2,xps,0.1,west,0.9,0.6,0.85,3.5,6.0,0.0,14.96,18.977,0.0595,-18.161,-5.734,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,concrete,0.2,eps,0.2,north,1.5,0.9,0.45,5.8,6.0,20.0,15.721,20.634,0.1845,-18.133,-6.359,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,concrete,0.2,aerated_concrete,0.1,mineral_wool,0.05,east,0.6,1.2,0.75,3.5,6.0,30.0,16.508,20.265,0.2917,-18.243,-8.198,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,timber,0.15,mud_brick,0.15,xps,0.05,west,1.5,0.6,0.85,5.8,1.0,15.0,15.241,18.653,0.0595,-18.151,-2.137,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,mud_brick,0.3,concrete,0.1,sheep_wool,0.15,east,1.8,1.5,0.45,1.6,3.0,20.0,14.743,17.091,0.0,-18.25,-4.257,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,brick,0.115,stone,0.3,xps,0.05,west,0.9,0.6,0.75,2.0,1.0,30.0,15.997,19.088,0.1369,-18.237,-4.879,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.1,brick,0.23,sheep_wool,0.1,west,0.9,1.2,0.45,2.0,2.0,0.0,13.458,16.117,0.0,-18.105,-1.68,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,plywood,0.05,concrete,0.15,mineral_wool,0.1,east,1.8,1.5,0.75,5.8,3.0,30.0,17.429,23.022,0.4464,-18.128,-4.701,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,mud_brick,0.3,timber,0.1,sheep_wool,0.15,east,1.8,1.5,0.45,5.8,0.5,0.0,14.655,16.814,0.0,-18.235,-3.059,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,aerated_concrete,0.1,timber,0.15,eps,0.1,south,0.9,1.2,0.45,3.5,2.0,5.0,14.522,18.95,0.0476,-18.054,-2.4,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,plywood,0.03,timber,0.1,mineral_wool,0.05,south,1.5,1.5,0.35,3.5,1.0,30.0,16.911,24.945,0.4167,-17.963,-1.222,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,concrete,0.3,timber,0.1,xps,0.05,west,0.9,0.6,0.85,3.5,6.0,5.0,15.514,18.363,0.0714,-18.251,-8.284,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,stone,0.3,concrete,0.2,xps,0.05,north,1.5,1.5,0.35,3.5,3.0,5.0,15.515,18.132,0.0417,-18.26,-7.88,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,mud_brick,0.3,brick,0.23,sheep_wool,0.05,south,0.9,0.9,0.75,2.6,3.0,5.0,15.166,17.641,0.0,-18.249,-6.486,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,plywood,0.05,gi_sheet,0.002,sheep_wool,0.15,east,0.9,1.2,0.55,5.8,1.0,25.0,14.929,20.892,0.1488,-17.951,-0.417,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,concrete,0.15,mineral_wool,0.15,south,0.9,1.2,0.75,1.6,2.0,25.0,15.658,20.329,0.1548,-18.116,-1.189,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,aerated_concrete,0.2,stone,0.15,eps,0.1,west,0.6,0.9,0.45,2.6,1.0,30.0,13.822,16.162,0.0,-18.191,-2.139,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,gi_sheet,0.002,xps,0.15,north,0.6,0.9,0.65,2.6,2.0,0.0,14.588,20.353,0.1071,-17.883,-2.534,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.1,brick,0.115,eps,0.025,west,1.5,0.6,0.55,1.2,10.0,20.0,16.663,24.923,0.3869,-18.025,-8.234,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,aerated_concrete,0.2,gi_sheet,0.002,eps,0.15,west,0.6,0.6,0.85,2.0,3.0,25.0,14.197,17.696,0.0,-18.129,-4.153,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,timber,0.15,stone,0.3,eps,0.15,south,1.8,0.9,0.35,5.8,4.0,5.0,14.35,17.08,0.0,-18.201,-6.017,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,mud_brick,0.45,aerated_concrete,0.2,eps,0.05,west,1.8,1.2,0.85,1.6,0.5,10.0,14.751,16.84,0.0,-18.26,-5.69,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,plywood,0.019,mud_brick,0.15,mineral_wool,0.1,west,1.8,0.9,0.35,1.6,1.0,5.0,14.384,18.052,0.006,-18.068,-1.314,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,mud_brick,0.3,puf_sandwich_panel,0.075,xps,0.15,north,1.8,1.5,0.75,2.6,8.0,15.0,16.093,19.459,0.2083,-18.242,-5.658,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,brick,0.345,gi_sheet,0.002,eps,0.15,east,0.9,0.9,0.75,3.5,10.0,5.0,15.222,18.169,0.0298,-18.248,-8.621,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,mud_brick,0.25,xps,0.1,south,1.8,0.9,0.65,3.5,6.0,0.0,16.538,22.681,0.3214,-18.124,-6.694,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,concrete,0.2,eps,0.15,west,0.9,1.2,0.55,1.2,1.0,10.0,14.487,17.554,0.0,-18.125,-2.151,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,timber,0.2,timber,0.15,mineral_wool,0.15,north,1.8,0.6,0.35,1.6,0.5,15.0,12.442,14.069,0.0,-18.145,0.12,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,timber,0.1,gi_sheet,0.002,eps,0.1,north,0.9,1.2,0.45,1.6,2.0,30.0,14.728,19.014,0.0833,-18.056,-1.372,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,puf_sandwich_panel,0.075,xps,0.15,west,1.2,1.5,0.65,2.6,1.0,30.0,15.115,20.691,0.1786,-17.897,-1.96,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.15,aerated_concrete,0.1,mineral_wool,0.15,east,1.8,1.5,0.85,5.8,10.0,0.0,17.149,25.345,0.4286,-17.923,-7.367,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,aerated_concrete,0.2,rcc_slab,0.15,none,0.0,east,0.6,1.5,0.55,2.6,6.0,30.0,19.683,28.053,0.6369,-18.185,-5.772,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,timber,0.15,mud_brick,0.25,mineral_wool,0.15,east,0.9,0.9,0.65,5.8,1.0,0.0,13.106,15.002,0.0,-18.173,0.029,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,mud_brick,0.45,puf_sandwich_panel,0.1,eps,0.025,south,1.8,0.6,0.35,3.5,6.0,10.0,15.018,17.534,0.0,-18.26,-8.356,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,aerated_concrete,0.2,gi_sheet,0.002,eps,0.025,south,1.2,0.9,0.45,1.6,3.0,0.0,16.538,22.477,0.3274,-18.092,-3.002,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,timber,0.15,puf_sandwich_panel,0.075,xps,0.1,east,1.2,1.5,0.45,5.8,10.0,10.0,16.252,23.772,0.3214,-18.075,-8.096,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,rammed_earth,0.45,rcc_slab,0.2,mineral_wool,0.15,south,0.9,0.9,0.85,3.5,6.0,10.0,14.606,16.836,0.0,-18.264,-9.128,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,rammed_earth,0.15,aerated_concrete,0.2,xps,0.05,east,0.9,1.2,0.55,1.2,1.0,30.0,15.785,19.054,0.119,-18.215,-2.68,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,plywood,0.05,stone,0.15,sheep_wool,0.05,south,0.9,1.2,0.35,3.5,2.0,10.0,16.027,21.108,0.2024,-18.117,-3.246,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,rammed_earth,0.15,gi_sheet,0.002,mineral_wool,0.15,north,1.2,0.6,0.45,2.6,4.0,5.0,14.418,17.248,0.0,-18.192,-5.199,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,aerated_concrete,0.1,brick,0.115,sheep_wool,0.1,west,0.6,0.9,0.35,3.5,1.0,30.0,14.489,18.034,0.006,-18.125,-1.543,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,concrete,0.3,aerated_concrete,0.1,eps,0.2,south,0.9,1.2,0.55,3.5,3.0,0.0,14.058,15.952,0.0,-18.248,-6.595,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.05,concrete,0.2,xps,0.1,south,1.5,1.5,0.65,5.8,4.0,0.0,16.368,22.335,0.2738,-18.11,-2.007,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,mud_brick,0.15,timber,0.15,eps,0.15,east,0.9,0.6,0.65,3.5,4.0,5.0,14.481,17.3,0.0,-18.2,-5.3,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,mud_brick,0.15,gi_sheet,0.002,sheep_wool,0.15,west,0.9,1.2,0.45,3.5,10.0,20.0,15.719,19.988,0.1607,-18.205,-9.304,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,mud_brick,0.15,gi_sheet,0.002,none,0.0,west,1.5,1.5,0.35,2.0,4.0,5.0,21.702,32.207,0.7143,-18.188,-6.573,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,stone,0.3,concrete,0.1,xps,0.15,north,1.5,0.9,0.35,5.8,3.0,0.0,14.056,15.946,0.0,-18.256,-7.642,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,rammed_earth,0.15,timber,0.1,mineral_wool,0.15,east,0.6,0.6,0.85,5.8,1.0,10.0,13.553,15.557,0.0,-18.2,-2.396,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,brick,0.345,gi_sheet,0.002,mineral_wool,0.05,east,1.5,1.5,0.65,5.8,10.0,10.0,16.684,20.577,0.3214,-18.248,-7.82,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,rammed_earth,0.45,mud_brick,0.15,mineral_wool,0.1,north,0.6,1.2,0.65,1.2,2.0,20.0,13.565,15.116,0.0,-18.265,-7.623,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.1,mud_brick,0.15,mineral_wool,0.05,north,0.6,0.9,0.45,2.6,6.0,0.0,14.811,19.683,0.119,-18.053,-5.708,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.05,west,1.5,0.9,0.55,2.6,6.0,0.0,17.483,28.634,0.4405,-17.865,-5.575,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,rammed_earth,0.3,stone,0.15,xps,0.1,west,0.6,0.6,0.45,5.8,4.0,0.0,13.976,15.929,0.0,-18.245,-6.922,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,aerated_concrete,0.3,mud_brick,0.25,sheep_wool,0.05,south,1.8,1.5,0.75,1.2,4.0,10.0,16.72,20.743,0.3274,-18.199,-0.693,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,concrete,0.15,mineral_wool,0.1,north,1.8,1.2,0.55,5.8,4.0,10.0,16.592,22.192,0.3333,-18.098,-5.808,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,concrete,0.15,brick,0.115,sheep_wool,0.05,south,0.9,0.6,0.85,3.5,4.0,15.0,16.675,20.677,0.3036,-18.225,-6.605,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,rammed_earth,0.45,aerated_concrete,0.2,xps,0.05,north,0.6,1.5,0.75,5.8,3.0,0.0,14.5,16.681,0.0,-18.256,-5.923,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,plywood,0.03,concrete,0.2,mineral_wool,0.05,south,0.6,1.2,0.65,2.0,10.0,0.0,16.633,23.293,0.3452,-18.123,-8.151,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,timber,0.15,puf_sandwich_panel,0.1,xps,0.1,north,0.6,0.9,0.45,3.5,0.5,25.0,12.658,14.813,0.0,-18.098,1.046,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,timber,0.15,timber,0.15,mineral_wool,0.05,north,0.9,1.5,0.45,1.2,4.0,30.0,15.734,20.386,0.1726,-18.129,-5.691,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.1,rcc_slab,0.25,none,0.0,east,1.8,0.9,0.65,5.8,6.0,10.0,19.181,27.98,0.5774,-18.137,-4.807,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,stone,0.45,mud_brick,0.15,eps,0.05,east,0.6,1.2,0.75,1.6,3.0,20.0,14.706,16.965,0.0,-18.275,-8.703,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,mud_brick,0.3,gi_sheet,0.002,eps,0.2,south,1.8,1.5,0.75,3.5,10.0,0.0,16.265,19.992,0.244,-18.234,-5.864,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,stone,0.15,puf_sandwich_panel,0.15,mineral_wool,0.1,south,0.9,1.5,0.65,1.2,8.0,0.0,16.077,20.259,0.1786,-18.214,-7.42,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,brick,0.115,eps,0.2,south,1.8,1.2,0.65,3.5,3.0,0.0,14.956,19.678,0.125,-18.02,1.202,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,timber,0.15,mud_brick,0.15,xps,0.05,south,1.8,0.9,0.45,1.2,3.0,10.0,15.97,20.742,0.1845,-18.145,-3.211,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,aerated_concrete,0.2,xps,0.1,south,0.6,0.9,0.75,2.0,1.0,30.0,15.318,20.962,0.1667,-18.008,-0.69,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,plywood,0.019,gi_sheet,0.002,sheep_wool,0.1,east,1.5,1.5,0.35,1.6,3.0,25.0,16.213,23.614,0.369,-17.863,-3.312,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,plywood,0.03,timber,0.15,mineral_wool,0.15,north,1.5,0.6,0.55,2.6,2.0,15.0,14.341,18.5,0.0476,-17.998,-1.544,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,stone,0.3,rcc_slab,0.15,eps,0.1,east,1.8,1.2,0.55,3.5,3.0,0.0,15.376,17.878,0.0,-18.257,-6.87,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,brick,0.345,rcc_slab,0.15,none,0.0,north,0.6,1.5,0.75,1.2,2.0,0.0,20.172,25.698,0.75,-18.251,-5.303,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,stone,0.45,mud_brick,0.25,none,0.0,north,0.6,0.9,0.35,1.6,8.0,15.0,18.326,22.659,0.5833,-18.275,-9.785,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,plywood,0.05,timber,0.1,mineral_wool,0.1,south,1.8,1.2,0.75,1.2,1.0,5.0,15.428,20.336,0.1786,-17.979,0.224,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.15,rcc_slab,0.1,eps,0.05,south,1.5,0.6,0.85,1.6,2.0,0.0,14.994,20.048,0.1131,-18.023,1.229,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,plywood,0.05,puf_sandwich_panel,0.1,eps,0.15,south,1.8,1.5,0.55,2.0,2.0,0.0,16.189,24.435,0.3155,-17.903,2.784,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,mud_brick,0.15,gi_sheet,0.002,mineral_wool,0.05,east,1.8,0.6,0.65,1.6,2.0,25.0,16.689,20.825,0.2857,-18.208,-3.822,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,aerated_concrete,0.3,stone,0.15,mineral_wool,0.15,east,0.9,1.5,0.75,1.6,4.0,5.0,15.16,18.526,0.0298,-18.196,-2.813,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,timber,0.1,mud_brick,0.25,mineral_wool,0.1,north,1.5,1.5,0.35,1.6,6.0,0.0,15.378,19.42,0.119,-18.156,-6.269,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,aerated_concrete,0.1,timber,0.15,eps,0.05,south,0.9,1.5,0.35,3.5,1.0,10.0,15.033,19.501,0.1131,-18.057,-0.449,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,rammed_earth,0.45,concrete,0.1,eps,0.15,south,0.9,0.9,0.85,3.5,1.0,0.0,13.074,14.313,0.0,-18.257,-4.298,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,rammed_earth,0.3,timber,0.1,xps,0.05,north,0.9,1.2,0.75,1.2,8.0,20.0,16.127,19.6,0.2083,-18.246,-8.39,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,stone,0.15,timber,0.15,xps,0.1,east,1.8,0.6,0.65,2.0,0.5,25.0,14.826,17.14,0.0,-18.234,-3.495,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,brick,0.115,concrete,0.1,xps,0.05,south,1.5,1.5,0.45,1.2,1.0,15.0,17.189,21.665,0.3869,-18.196,-1.954,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,aerated_concrete,0.3,stone,0.15,eps,0.025,east,1.8,0.9,0.35,3.5,6.0,15.0,16.617,21.391,0.2976,-18.198,-6.347,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,aerated_concrete,0.1,puf_sandwich_panel,0.075,xps,0.15,south,0.6,0.6,0.65,2.6,10.0,5.0,15.211,21.312,0.1786,-18.016,-8.1,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,stone,0.3,eps,0.1,east,1.8,0.9,0.35,1.2,8.0,0.0,16.19,21.115,0.2202,-18.175,-7.43,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,concrete,0.2,mineral_wool,0.1,east,1.5,0.9,0.55,2.6,2.0,5.0,15.39,19.435,0.131,-18.126,-1.926,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,brick,0.115,concrete,0.1,mineral_wool,0.15,west,1.5,0.6,0.65,2.6,8.0,20.0,15.836,19.828,0.1786,-18.205,-8.203,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,concrete,0.15,xps,0.1,east,0.6,1.2,0.35,2.0,0.5,25.0,14.466,17.89,0.0,-18.106,-1.175,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,brick,0.23,gi_sheet,0.002,mineral_wool,0.05,west,0.9,0.9,0.45,5.8,2.0,5.0,15.631,18.766,0.0714,-18.225,-5.162,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,rammed_earth,0.15,mud_brick,0.25,mineral_wool,0.15,north,0.6,0.6,0.75,5.8,10.0,25.0,15.605,19.316,0.1488,-18.231,-9.805,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,stone,0.15,xps,0.1,north,0.6,0.9,0.85,2.6,3.0,15.0,15.54,20.296,0.1429,-18.112,-4.87,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,mud_brick,0.45,stone,0.15,none,0.0,north,1.8,1.5,0.85,5.8,6.0,30.0,19.524,24.557,0.7024,-18.269,-8.372,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.075,puf_sandwich_panel,0.05,sheep_wool,0.05,north,0.9,1.2,0.85,5.8,2.0,5.0,14.73,20.35,0.1845,-17.767,-1.299,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,concrete,0.3,concrete,0.1,xps,0.15,east,0.6,0.6,0.45,3.5,6.0,10.0,14.455,16.682,0.0,-18.256,-8.524,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,rammed_earth,0.45,puf_sandwich_panel,0.1,none,0.0,west,0.9,0.6,0.65,2.0,10.0,20.0,16.51,20.107,0.3155,-18.262,-10.13,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,stone,0.3,mud_brick,0.25,sheep_wool,0.1,east,0.6,1.5,0.55,3.5,0.5,25.0,14.042,15.781,0.0,-18.267,-7.182,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,rammed_earth,0.3,rcc_slab,0.2,none,0.0,south,0.9,0.9,0.85,1.2,8.0,20.0,19.439,25.242,0.7143,-18.254,-7.853,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,timber,0.1,aerated_concrete,0.2,xps,0.15,east,0.9,0.6,0.75,2.0,3.0,30.0,14.411,18.09,0.0119,-18.104,-4.009,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,rcc_slab,0.1,xps,0.05,south,0.9,0.9,0.65,1.2,1.0,10.0,16.305,21.874,0.3214,-18.046,-2.482,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,0.0,timber,0.2,brick,0.115,sheep_wool,0.15,west,1.8,1.2,0.85,5.8,0.5,15.0,17.373,22.751,0.3929,-18.158,0.934,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,mud_brick,0.15,puf_sandwich_panel,0.15,eps,0.025,north,0.9,0.9,0.35,2.0,6.0,5.0,16.091,20.453,0.1905,-18.191,-6.546,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,aerated_concrete,0.3,timber,0.15,none,0.0,north,1.8,1.5,0.75,2.0,4.0,0.0,17.553,22.85,0.4583,-18.149,-4.79,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,90.0,concrete,0.3,puf_sandwich_panel,0.075,eps,0.05,north,1.5,1.5,0.65,1.2,2.0,5.0,15.836,18.516,0.1012,-18.247,-5.3,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,brick,0.115,sheep_wool,0.1,east,1.2,1.2,0.45,5.8,8.0,30.0,16.972,25.194,0.4107,-18.065,-8.07,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,45.0,timber,0.15,concrete,0.1,eps,0.2,north,0.9,1.2,0.35,2.0,1.0,0.0,12.513,14.326,0.0,-18.131,-0.403,0.0
Dras,34.4306,75.7499,cold,3.0,3.0,2.6,135.0,plywood,0.019,brick,0.115,eps,0.025,north,0.9,1.5,0.75,5.8,2.0,25.0,18.695,27.498,0.5357,-18.044,-3.428,0.0
