site,latitude,longitude,zone,length_m,width_m,height_m,orientation_deg,wall_material,wall_thickness_m,roof_material,roof_thickness_m,insulation_material,insulation_thickness_m,window_wall,window_width_m,window_height_m,window_shgc,window_u_w_m2k,ach,roof_pitch_deg,hot_mean_c,hot_max_c,hot_comfort_fraction,cold_min_c,cold_mean_c,cold_comfort_fraction
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,rammed_earth,0.3,aerated_concrete,0.2,mineral_wool,0.15,north,0.9,1.5,0.75,1.2,1.0,25.0,32.888,34.659,0.2321,21.221,28.568,0.9821
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,brick,0.23,rcc_slab,0.2,mineral_wool,0.1,south,0.9,1.2,0.75,5.8,6.0,30.0,33.065,35.114,0.2143,21.22,27.013,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,mud_brick,0.3,aerated_concrete,0.2,mineral_wool,0.15,south,1.5,1.2,0.75,3.5,2.0,20.0,34.249,37.005,0.2083,21.221,28.908,0.9405
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,stone,0.15,aerated_concrete,0.2,sheep_wool,0.15,north,1.8,1.2,0.65,2.6,8.0,0.0,33.351,35.778,0.119,21.235,27.113,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,brick,0.345,timber,0.15,sheep_wool,0.15,east,0.9,1.2,0.85,1.6,8.0,20.0,32.34,33.939,0.256,21.219,26.41,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,brick,0.23,concrete,0.1,xps,0.15,west,0.6,1.2,0.65,1.6,4.0,20.0,32.409,33.871,0.25,21.225,27.007,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,rammed_earth,0.15,aerated_concrete,0.1,eps,0.05,west,1.8,1.5,0.75,2.6,3.0,5.0,35.018,38.113,0.0774,21.247,28.984,0.9821
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,stone,0.3,aerated_concrete,0.2,eps,0.025,south,0.9,1.2,0.85,5.8,0.5,0.0,34.597,37.272,0.1548,21.219,28.217,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,aerated_concrete,0.2,mud_brick,0.25,xps,0.15,north,1.5,0.6,0.45,2.6,1.0,15.0,32.901,34.351,0.2083,21.247,29.45,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,stone,0.3,stone,0.15,sheep_wool,0.05,north,1.8,0.9,0.45,3.5,6.0,5.0,32.943,34.735,0.2202,21.217,26.735,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,brick,0.345,stone,0.15,eps,0.15,north,1.5,1.2,0.55,5.8,3.0,15.0,32.49,33.953,0.2679,21.218,27.28,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,rammed_earth,0.45,timber,0.15,mineral_wool,0.15,north,0.6,1.5,0.65,3.5,3.0,30.0,31.672,33.018,0.4702,21.214,26.824,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.05,mud_brick,0.25,mineral_wool,0.05,west,1.5,0.6,0.55,1.2,0.5,15.0,34.064,36.238,0.0774,21.276,30.65,0.7143
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,stone,0.15,concrete,0.15,sheep_wool,0.15,east,0.9,1.5,0.45,3.5,6.0,5.0,32.836,34.757,0.2024,21.229,27.482,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,plywood,0.03,mud_brick,0.15,eps,0.2,east,0.6,1.2,0.55,5.8,6.0,0.0,32.765,35.381,0.3274,21.295,27.645,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,concrete,0.2,mud_brick,0.15,mineral_wool,0.15,east,1.2,1.2,0.55,3.5,2.0,20.0,33.12,34.847,0.2202,21.223,28.049,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,rammed_earth,0.45,mud_brick,0.15,eps,0.15,east,0.9,1.5,0.65,1.2,3.0,30.0,32.294,34.135,0.3631,21.214,27.303,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,rammed_earth,0.3,gi_sheet,0.002,xps,0.15,east,1.8,0.9,0.75,1.6,4.0,0.0,34.155,36.617,0.119,21.228,28.792,0.9881
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,aerated_concrete,0.1,gi_sheet,0.002,sheep_wool,0.15,south,0.9,1.2,0.65,1.2,6.0,5.0,32.937,36.055,0.3333,21.319,28.748,0.8512
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,rammed_earth,0.45,mud_brick,0.25,xps,0.1,north,0.6,1.2,0.85,2.6,0.5,5.0,31.991,33.812,0.381,21.216,28.011,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,aerated_concrete,0.3,stone,0.15,eps,0.05,south,1.2,1.2,0.75,2.0,6.0,0.0,34.203,37.302,0.0833,21.246,27.892,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,concrete,0.1,mud_brick,0.25,sheep_wool,0.15,north,0.6,0.6,0.65,3.5,1.0,0.0,33.028,34.574,0.2083,21.238,29.186,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,gi_sheet,0.002,stone,0.3,xps,0.15,south,0.6,1.2,0.75,2.6,2.0,25.0,33.554,35.766,0.1071,21.247,29.545,0.9286
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,rammed_earth,0.45,mud_brick,0.15,mineral_wool,0.15,east,1.2,0.6,0.55,3.5,4.0,15.0,31.801,33.09,0.3929,21.215,26.262,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,timber,0.1,timber,0.1,eps,0.2,south,1.5,1.5,0.75,1.6,3.0,30.0,35.148,39.487,0.0714,21.292,31.89,0.5179
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,gi_sheet,0.002,brick,0.23,sheep_wool,0.05,south,0.6,0.6,0.55,5.8,1.0,0.0,34.587,37.854,0.0714,21.278,29.358,0.9286
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.05,brick,0.115,xps,0.15,north,0.6,0.9,0.55,3.5,6.0,0.0,32.401,34.944,0.4107,21.318,27.678,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,aerated_concrete,0.3,gi_sheet,0.002,mineral_wool,0.1,west,0.6,1.2,0.35,2.0,8.0,10.0,32.468,34.813,0.3452,21.26,26.928,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,plywood,0.019,stone,0.15,eps,0.05,south,0.6,0.6,0.85,1.6,0.5,30.0,34.939,38.265,0.0714,21.276,30.197,0.756
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,timber,0.1,brick,0.115,mineral_wool,0.1,east,1.5,0.9,0.55,5.8,2.0,5.0,33.845,36.375,0.0714,21.28,29.335,0.9643
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,plywood,0.019,rcc_slab,0.2,eps,0.15,east,0.9,1.2,0.35,3.5,4.0,0.0,33.103,35.484,0.1429,21.276,28.572,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,plywood,0.05,gi_sheet,0.002,eps,0.1,east,1.8,1.2,0.55,2.0,2.0,15.0,35.907,42.565,0.0774,21.354,31.308,0.5833
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,rammed_earth,0.3,stone,0.3,sheep_wool,0.05,north,1.5,0.9,0.45,1.6,0.5,0.0,33.434,35.484,0.2202,21.22,28.504,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,stone,0.3,concrete,0.2,xps,0.05,north,1.2,0.9,0.35,2.0,4.0,15.0,32.623,34.235,0.256,21.215,26.765,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,concrete,0.15,timber,0.15,eps,0.1,north,0.9,0.6,0.55,2.6,3.0,0.0,32.966,34.709,0.1964,21.238,28.0,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,rammed_earth,0.45,puf_sandwich_panel,0.15,eps,0.2,east,0.9,0.6,0.35,2.0,10.0,0.0,31.568,32.851,0.5476,21.219,25.656,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,stone,0.15,gi_sheet,0.002,sheep_wool,0.1,south,0.9,1.2,0.65,1.6,1.0,15.0,33.864,35.891,0.1429,21.232,30.099,0.7619
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,stone,0.45,puf_sandwich_panel,0.1,sheep_wool,0.1,east,0.9,1.2,0.55,5.8,2.0,10.0,31.979,33.73,0.381,21.212,26.324,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,rammed_earth,0.3,gi_sheet,0.002,xps,0.05,north,0.9,1.5,0.45,1.6,1.0,0.0,33.72,35.689,0.2083,21.228,28.591,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,brick,0.115,rcc_slab,0.1,mineral_wool,0.15,south,1.2,0.9,0.45,2.0,10.0,20.0,32.442,34.728,0.3274,21.24,26.759,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,rammed_earth,0.3,concrete,0.15,eps,0.2,north,0.6,0.9,0.35,2.6,2.0,15.0,31.927,33.257,0.375,21.221,27.026,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,plywood,0.03,rcc_slab,0.2,mineral_wool,0.1,west,1.2,1.5,0.85,1.2,1.0,20.0,35.391,38.38,0.0655,21.269,30.942,0.619
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,plywood,0.019,timber,0.15,eps,0.025,south,1.5,1.2,0.45,2.0,8.0,15.0,33.781,39.423,0.3988,21.349,28.334,0.7321
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,plywood,0.05,rcc_slab,0.15,eps,0.05,east,1.5,1.5,0.35,3.5,10.0,0.0,33.604,37.88,0.2976,21.284,27.5,0.9583
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,timber,0.1,stone,0.3,eps,0.025,south,0.9,0.6,0.65,5.8,6.0,25.0,33.573,36.478,0.1071,21.241,27.787,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,brick,0.345,concrete,0.15,xps,0.05,west,0.9,0.6,0.55,2.0,0.5,30.0,33.157,35.516,0.2381,21.216,27.64,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,mud_brick,0.3,gi_sheet,0.002,eps,0.025,west,1.8,1.5,0.45,2.6,3.0,25.0,34.231,36.621,0.1131,21.222,28.437,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,concrete,0.3,mud_brick,0.25,eps,0.15,east,0.6,1.2,0.85,5.8,10.0,30.0,31.81,33.256,0.381,21.215,25.804,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,aerated_concrete,0.2,concrete,0.1,eps,0.05,south,0.6,1.5,0.65,2.0,6.0,10.0,33.646,36.761,0.125,21.262,27.759,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,plywood,0.03,concrete,0.15,eps,0.05,west,0.6,1.5,0.75,3.5,3.0,20.0,34.22,37.794,0.1131,21.284,29.128,0.8869
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,mud_brick,0.15,concrete,0.15,sheep_wool,0.15,south,0.9,0.6,0.75,5.8,4.0,30.0,32.829,34.693,0.2143,21.229,27.604,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,aerated_concrete,0.1,stone,0.15,eps,0.05,south,1.8,1.2,0.45,2.6,10.0,20.0,33.367,37.17,0.3155,21.263,27.576,0.9643
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,plywood,0.012,aerated_concrete,0.2,xps,0.05,north,0.9,1.2,0.55,3.5,10.0,0.0,33.232,37.871,0.4107,21.347,27.188,0.9286
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,plywood,0.019,aerated_concrete,0.1,mineral_wool,0.05,north,0.6,0.6,0.85,1.2,10.0,5.0,32.923,37.822,0.4524,21.361,27.315,0.875
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,rammed_earth,0.3,stone,0.3,mineral_wool,0.15,north,0.9,0.9,0.65,5.8,8.0,0.0,31.996,33.413,0.3036,21.22,26.236,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,rammed_earth,0.3,mud_brick,0.15,sheep_wool,0.15,east,1.8,1.5,0.55,2.6,10.0,0.0,33.606,36.229,0.131,21.225,27.312,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,stone,0.15,concrete,0.2,xps,0.05,north,1.8,1.5,0.45,5.8,8.0,10.0,33.233,35.617,0.131,21.227,27.095,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,rammed_earth,0.3,puf_sandwich_panel,0.15,eps,0.025,south,1.5,1.2,0.55,1.6,8.0,0.0,33.546,36.086,0.125,21.228,26.973,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,concrete,0.15,rcc_slab,0.2,xps,0.05,north,1.5,0.9,0.85,1.6,1.0,25.0,34.798,37.257,0.0952,21.226,28.888,0.9821
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.075,gi_sheet,0.002,eps,0.15,east,0.6,0.9,0.65,3.5,10.0,25.0,32.036,36.198,0.5476,21.395,26.607,0.9821
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,brick,0.345,puf_sandwich_panel,0.15,none,0.0,north,1.2,1.5,0.45,1.6,4.0,20.0,34.092,36.555,0.1131,21.22,27.765,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,gi_sheet,0.002,rcc_slab,0.1,mineral_wool,0.1,west,0.6,1.2,0.45,3.5,8.0,30.0,32.718,36.449,0.4107,21.292,26.68,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,gi_sheet,0.002,concrete,0.15,eps,0.15,south,1.2,0.9,0.45,3.5,6.0,20.0,33.278,36.737,0.2738,21.283,27.751,0.9881
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,mud_brick,0.45,puf_sandwich_panel,0.1,xps,0.1,east,0.9,1.5,0.45,1.2,8.0,30.0,31.808,33.131,0.369,21.214,25.68,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,mud_brick,0.45,stone,0.15,sheep_wool,0.05,north,0.6,1.5,0.85,1.2,6.0,5.0,32.527,34.067,0.2619,21.216,27.275,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,rammed_earth,0.15,mud_brick,0.15,eps,0.15,south,0.6,1.2,0.85,1.6,6.0,10.0,33.084,35.307,0.1488,21.237,27.521,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.075,stone,0.3,sheep_wool,0.15,south,1.5,0.6,0.35,1.2,4.0,5.0,32.551,34.264,0.1905,21.254,28.304,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,mud_brick,0.45,rcc_slab,0.25,mineral_wool,0.1,west,1.8,1.5,0.35,1.6,1.0,20.0,33.047,35.782,0.2679,21.214,27.663,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,mud_brick,0.15,gi_sheet,0.002,eps,0.1,north,1.5,1.5,0.45,1.6,2.0,25.0,33.807,35.914,0.1012,21.239,29.305,0.9643
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,brick,0.345,puf_sandwich_panel,0.1,none,0.0,south,0.6,0.6,0.45,2.6,3.0,5.0,34.037,36.413,0.131,21.222,28.062,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,plywood,0.019,gi_sheet,0.002,sheep_wool,0.15,south,1.5,0.9,0.35,1.6,2.0,10.0,33.786,37.348,0.256,21.386,30.515,0.6548
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,plywood,0.019,puf_sandwich_panel,0.15,xps,0.15,east,1.2,0.9,0.85,1.2,0.5,0.0,35.062,38.543,0.0595,21.391,31.781,0.506
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,rammed_earth,0.15,stone,0.3,eps,0.2,west,1.8,1.2,0.75,2.0,4.0,30.0,34.59,37.402,0.1012,21.224,28.732,0.9821
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,gi_sheet,0.002,mud_brick,0.25,xps,0.15,south,1.8,0.9,0.65,2.0,0.5,5.0,35.65,39.204,0.0774,21.273,32.314,0.3929
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,stone,0.15,mud_brick,0.15,eps,0.025,south,0.9,0.9,0.85,3.5,3.0,5.0,34.415,37.101,0.0833,21.23,28.443,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,aerated_concrete,0.3,concrete,0.1,sheep_wool,0.05,north,1.8,0.6,0.55,1.2,6.0,0.0,33.271,35.715,0.1131,21.253,27.741,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,brick,0.345,concrete,0.1,mineral_wool,0.05,east,0.9,0.9,0.65,1.6,0.5,5.0,33.916,36.477,0.2143,21.22,28.94,0.9048
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,rammed_earth,0.3,puf_sandwich_panel,0.05,xps,0.1,north,0.9,1.5,0.65,5.8,8.0,0.0,32.539,34.38,0.2321,21.228,26.531,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,plywood,0.012,stone,0.3,eps,0.025,west,0.9,1.5,0.35,1.6,10.0,30.0,33.405,37.177,0.2917,21.248,26.969,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,plywood,0.019,aerated_concrete,0.1,xps,0.1,west,1.5,1.5,0.35,5.8,4.0,20.0,33.362,37.36,0.3631,21.358,27.899,0.9405
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,aerated_concrete,0.1,puf_sandwich_panel,0.1,mineral_wool,0.1,south,1.5,0.9,0.85,2.0,4.0,20.0,34.543,39.282,0.125,21.31,28.587,0.9643
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.05,south,0.9,1.5,0.35,2.0,0.5,0.0,35.388,41.144,0.1905,21.383,30.653,0.6429
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,timber,0.1,timber,0.1,sheep_wool,0.05,north,0.6,1.5,0.45,2.6,0.5,0.0,34.411,37.314,0.0714,21.31,30.527,0.7202
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,concrete,0.1,mud_brick,0.25,xps,0.1,east,1.5,1.2,0.55,3.5,8.0,5.0,33.18,35.572,0.119,21.238,27.256,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,brick,0.23,rcc_slab,0.1,eps,0.2,west,1.2,1.2,0.85,2.0,0.5,15.0,33.597,35.533,0.2083,21.226,28.792,0.9881
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,timber,0.1,gi_sheet,0.002,eps,0.05,west,1.8,0.6,0.75,1.6,6.0,15.0,33.598,37.779,0.3155,21.312,27.902,0.9643
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.05,timber,0.15,mineral_wool,0.1,south,1.2,1.2,0.45,1.6,6.0,20.0,33.293,37.565,0.3571,21.348,28.036,0.9167
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,stone,0.45,timber,0.15,sheep_wool,0.05,west,1.2,0.9,0.55,2.0,8.0,10.0,32.545,34.244,0.2738,21.212,25.822,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,brick,0.345,puf_sandwich_panel,0.1,eps,0.1,south,1.5,0.9,0.75,5.8,2.0,10.0,33.385,35.465,0.2202,21.221,28.935,0.9345
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,timber,0.15,rcc_slab,0.25,eps,0.2,south,0.9,0.6,0.65,1.6,8.0,10.0,32.365,34.431,0.3036,21.247,26.826,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,aerated_concrete,0.2,stone,0.3,mineral_wool,0.15,south,1.8,1.5,0.65,1.2,2.0,5.0,35.916,39.308,0.0952,21.239,29.579,0.9226
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,timber,0.1,concrete,0.1,xps,0.1,east,0.9,0.9,0.45,3.5,10.0,25.0,32.427,35.505,0.4167,21.273,26.65,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.075,gi_sheet,0.002,mineral_wool,0.15,east,1.5,0.6,0.85,3.5,1.0,30.0,34.936,39.715,0.0655,21.374,31.558,0.5536
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,mud_brick,0.45,gi_sheet,0.002,eps,0.15,east,0.6,0.9,0.55,2.6,3.0,5.0,31.648,32.93,0.4702,21.217,26.91,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,stone,0.45,aerated_concrete,0.2,eps,0.1,south,1.5,0.9,0.45,2.0,3.0,25.0,32.027,33.953,0.3869,21.211,26.101,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,gi_sheet,0.002,aerated_concrete,0.1,mineral_wool,0.05,south,1.8,0.6,0.45,1.2,3.0,10.0,34.395,39.362,0.2857,21.352,29.802,0.6786
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,timber,0.1,mud_brick,0.15,none,0.0,south,1.2,0.9,0.85,1.2,8.0,10.0,34.924,40.685,0.256,21.274,28.483,0.7738
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,rammed_earth,0.3,gi_sheet,0.002,mineral_wool,0.15,east,1.8,1.2,0.85,3.5,0.5,0.0,34.618,36.854,0.131,21.228,29.713,0.7857
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,plywood,0.012,timber,0.15,xps,0.1,south,0.9,0.9,0.75,2.0,10.0,30.0,32.947,37.596,0.4345,21.342,27.0,0.8988
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,stone,0.3,concrete,0.2,eps,0.15,south,0.9,1.5,0.45,3.5,8.0,10.0,32.314,33.903,0.2857,21.216,26.124,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,aerated_concrete,0.3,timber,0.15,xps,0.15,north,1.5,1.2,0.55,2.0,1.0,10.0,33.855,35.72,0.0833,21.257,30.05,0.8988
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,brick,0.115,mud_brick,0.15,none,0.0,south,0.6,1.2,0.55,5.8,8.0,0.0,35.723,41.454,0.125,21.245,28.906,0.75
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,concrete,0.1,aerated_concrete,0.1,xps,0.05,south,1.2,0.9,0.35,3.5,4.0,0.0,33.578,36.108,0.0952,21.253,28.151,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,rammed_earth,0.3,rcc_slab,0.25,eps,0.1,south,1.8,0.6,0.85,1.6,8.0,30.0,32.627,34.462,0.2321,21.217,26.775,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.1,concrete,0.15,none,0.0,north,0.9,1.5,0.85,3.5,8.0,25.0,35.166,42.747,0.3095,21.289,29.374,0.6667
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,plywood,0.03,gi_sheet,0.002,eps,0.05,west,1.8,0.9,0.55,2.6,4.0,20.0,34.22,39.767,0.3393,21.373,28.645,0.7798
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,stone,0.3,brick,0.23,mineral_wool,0.05,south,1.2,1.5,0.35,1.2,10.0,20.0,32.474,34.236,0.25,21.215,25.981,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,brick,0.115,concrete,0.1,eps,0.15,north,1.5,0.9,0.75,1.2,0.5,15.0,34.289,36.289,0.0893,21.243,30.69,0.6012
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,stone,0.3,stone,0.15,sheep_wool,0.05,east,0.9,1.2,0.55,1.2,8.0,30.0,32.719,34.541,0.2262,21.213,26.495,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,mud_brick,0.45,brick,0.115,eps,0.025,east,1.8,1.5,0.55,2.6,10.0,20.0,33.183,35.282,0.2083,21.215,26.531,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,concrete,0.15,timber,0.15,xps,0.15,south,0.9,0.9,0.85,5.8,6.0,25.0,32.989,35.178,0.1548,21.231,27.435,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.15,aerated_concrete,0.2,xps,0.05,north,1.8,0.6,0.45,1.2,8.0,0.0,32.538,36.037,0.4345,21.348,27.176,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,180.0,brick,0.345,mud_brick,0.15,eps,0.1,east,1.8,0.6,0.75,1.2,1.0,0.0,33.791,36.457,0.2202,21.221,28.939,0.8988
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,concrete,0.3,aerated_concrete,0.1,mineral_wool,0.05,west,0.9,1.2,0.85,1.2,6.0,0.0,33.181,35.119,0.2143,21.222,27.09,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,brick,0.23,stone,0.15,eps,0.05,south,1.8,1.2,0.35,1.6,6.0,25.0,33.513,35.833,0.1488,21.223,27.113,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,90.0,brick,0.23,puf_sandwich_panel,0.075,mineral_wool,0.1,south,1.8,1.2,0.45,5.8,3.0,0.0,33.98,36.436,0.1012,21.234,28.651,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,0.0,rammed_earth,0.45,aerated_concrete,0.1,eps,0.15,south,1.8,1.2,0.35,3.5,3.0,0.0,32.178,33.544,0.3571,21.22,27.889,1.0
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,135.0,concrete,0.1,stone,0.15,eps,0.025,east,1.5,0.6,0.65,2.0,2.0,10.0,35.283,38.646,0.0774,21.238,29.775,0.8036
Mumbai,19.076,72.8777,warm_humid,3.0,3.0,2.6,45.0,rammed_earth,0.3,brick,0.115,mineral_wool,0.1,north,1.5,1.5,0.85,1.2,1.0,0.0,34.712,37.042,0.131,21.226,29.114,0.9226
