site,latitude,longitude,zone,length_m,width_m,height_m,orientation_deg,wall_material,wall_thickness_m,roof_material,roof_thickness_m,insulation_material,insulation_thickness_m,window_wall,window_width_m,window_height_m,window_shgc,window_u_w_m2k,hot_mean_c,hot_max_c,hot_comfort_fraction,cold_min_c,cold_mean_c,cold_comfort_fraction
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,timber,0.1,timber,0.1,eps,0.15,east,1.2,0.6,0.55,1.6,32.175,34.801,0.4345,19.8,27.501,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,aerated_concrete,0.2,concrete,0.15,xps,0.05,west,1.2,0.9,0.55,5.8,33.188,36.208,0.1845,19.754,26.85,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,brick,0.115,stone,0.15,eps,0.15,north,0.6,0.9,0.65,2.6,32.042,33.966,0.3929,19.738,26.375,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,rammed_earth,0.3,concrete,0.1,eps,0.025,west,0.6,0.9,0.85,1.2,33.283,35.88,0.2262,19.723,26.356,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,plywood,0.019,timber,0.15,xps,0.05,north,1.2,0.6,0.75,1.6,33.491,38.588,0.3631,19.842,27.71,0.9405
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,rammed_earth,0.45,concrete,0.15,eps,0.025,east,1.8,1.5,0.65,2.6,34.437,38.401,0.1845,19.717,27.642,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,0.0,aerated_concrete,0.1,concrete,0.15,sheep_wool,0.05,west,1.2,0.6,0.35,1.2,33.249,36.568,0.244,19.768,27.504,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.05,concrete,0.2,xps,0.05,east,1.5,1.2,0.35,2.0,33.249,36.857,0.25,19.775,27.988,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,mud_brick,0.45,aerated_concrete,0.2,xps,0.05,south,1.2,1.2,0.75,2.0,32.654,35.547,0.3274,19.717,26.55,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,brick,0.23,aerated_concrete,0.2,mineral_wool,0.1,west,1.5,0.9,0.85,2.6,32.843,35.054,0.244,19.729,26.345,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,stone,0.45,rcc_slab,0.15,eps,0.05,north,1.8,0.9,0.85,2.0,32.546,35.08,0.3631,19.712,25.232,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,timber,0.2,gi_sheet,0.002,eps,0.05,north,1.5,0.6,0.45,1.6,32.713,35.712,0.3452,19.778,27.957,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,plywood,0.03,aerated_concrete,0.1,sheep_wool,0.05,north,0.6,0.9,0.35,2.6,33.258,38.477,0.3988,19.849,27.28,0.994
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,brick,0.345,gi_sheet,0.002,eps,0.05,south,0.9,1.2,0.75,2.0,32.674,34.868,0.2857,19.722,26.099,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,aerated_concrete,0.2,brick,0.23,eps,0.2,north,0.9,0.6,0.35,3.5,31.382,33.003,0.6786,19.748,26.535,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,gi_sheet,0.002,aerated_concrete,0.1,xps,0.15,north,0.9,1.5,0.75,1.6,33.479,38.133,0.3571,19.845,27.482,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,brick,0.23,timber,0.15,xps,0.1,south,1.2,1.5,0.55,2.0,32.484,34.565,0.2857,19.73,26.356,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,rammed_earth,0.15,timber,0.15,sheep_wool,0.05,south,1.2,0.6,0.45,1.6,32.772,35.328,0.244,19.743,26.579,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,aerated_concrete,0.2,brick,0.23,eps,0.2,east,1.5,0.9,0.45,3.5,31.82,33.723,0.5,19.749,27.736,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,gi_sheet,0.002,puf_sandwich_panel,0.05,xps,0.15,south,1.2,1.5,0.75,2.6,34.516,43.201,0.3393,19.872,30.211,0.625
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,mud_brick,0.3,concrete,0.1,eps,0.025,east,1.2,0.9,0.55,2.0,33.592,36.43,0.2202,19.723,27.207,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,concrete,0.1,brick,0.23,eps,0.025,north,1.2,1.5,0.55,1.2,34.54,38.231,0.1131,19.737,28.499,0.9583
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,plywood,0.012,timber,0.15,sheep_wool,0.1,north,0.9,0.6,0.85,1.6,32.906,37.314,0.3988,19.846,28.185,0.8393
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,aerated_concrete,0.2,brick,0.115,none,0.0,west,0.6,0.6,0.65,1.2,36.034,42.19,0.1131,19.762,28.237,0.8452
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,timber,0.15,aerated_concrete,0.1,mineral_wool,0.05,north,0.9,1.2,0.65,1.6,33.239,36.613,0.2917,19.785,27.955,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,brick,0.23,aerated_concrete,0.1,xps,0.05,west,1.8,0.9,0.35,3.5,32.661,34.985,0.2619,19.731,26.248,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,0.0,aerated_concrete,0.1,aerated_concrete,0.1,xps,0.05,west,1.8,1.5,0.35,5.8,33.964,40.381,0.3095,19.808,27.809,0.8512
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,aerated_concrete,0.1,gi_sheet,0.002,mineral_wool,0.05,south,0.6,0.6,0.35,2.0,32.92,36.936,0.3988,19.813,27.322,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,gi_sheet,0.002,brick,0.23,xps,0.15,east,1.5,0.9,0.55,1.2,33.183,36.361,0.256,19.771,28.272,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,aerated_concrete,0.1,mud_brick,0.25,sheep_wool,0.05,south,1.2,1.2,0.35,1.2,33.348,36.501,0.2024,19.759,27.954,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,mud_brick,0.3,stone,0.3,sheep_wool,0.1,south,1.8,1.5,0.75,2.0,33.819,37.524,0.2202,19.719,26.366,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,aerated_concrete,0.3,puf_sandwich_panel,0.15,xps,0.15,east,0.6,0.9,0.45,2.6,31.439,33.187,0.6667,19.761,27.155,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,0.0,plywood,0.03,timber,0.15,xps,0.15,north,0.6,0.6,0.75,2.6,32.17,35.315,0.4762,19.83,27.301,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,0.0,stone,0.15,timber,0.1,sheep_wool,0.05,south,0.6,1.2,0.85,2.6,33.258,35.988,0.1964,19.732,27.595,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,plywood,0.019,mud_brick,0.25,xps,0.15,north,1.5,1.5,0.75,3.5,33.565,36.946,0.2024,19.77,30.461,0.6071
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,rammed_earth,0.3,timber,0.1,eps,0.2,north,1.2,0.6,0.45,5.8,31.259,32.741,0.6667,19.725,25.628,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,plywood,0.03,puf_sandwich_panel,0.05,sheep_wool,0.05,east,0.9,0.9,0.85,3.5,33.647,39.522,0.3988,19.878,27.874,0.7976
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,timber,0.2,timber,0.15,mineral_wool,0.05,east,1.5,1.2,0.75,1.6,34.223,38.467,0.1131,19.77,30.478,0.631
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,stone,0.45,puf_sandwich_panel,0.1,sheep_wool,0.05,south,0.6,0.6,0.55,3.5,31.332,33.249,0.5655,19.712,24.394,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.075,brick,0.23,eps,0.1,east,0.6,1.5,0.55,3.5,32.505,35.349,0.3571,19.777,27.719,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,brick,0.115,mud_brick,0.25,mineral_wool,0.1,east,1.5,1.2,0.45,5.8,33.239,36.086,0.1905,19.737,27.112,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,gi_sheet,0.002,concrete,0.2,eps,0.025,south,0.6,0.6,0.65,2.0,34.51,39.837,0.244,19.771,27.207,0.9881
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,aerated_concrete,0.3,timber,0.15,xps,0.15,south,0.9,1.5,0.55,2.0,32.483,34.85,0.3036,19.756,28.6,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,stone,0.15,gi_sheet,0.002,eps,0.05,west,0.9,0.9,0.65,3.5,33.233,35.934,0.1905,19.733,26.488,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.15,aerated_concrete,0.1,eps,0.1,north,0.6,0.9,0.85,2.0,32.123,35.279,0.4762,19.863,27.629,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,aerated_concrete,0.1,rcc_slab,0.15,none,0.0,east,1.2,0.6,0.75,2.0,36.799,45.111,0.2024,19.768,28.48,0.7202
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,gi_sheet,0.002,gi_sheet,0.002,sheep_wool,0.15,east,0.6,1.2,0.55,1.6,32.938,37.795,0.4107,19.867,27.691,0.8869
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,gi_sheet,0.002,brick,0.23,mineral_wool,0.15,east,1.2,0.6,0.35,2.0,32.212,34.799,0.4286,19.769,26.876,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,concrete,0.15,concrete,0.2,none,0.0,east,0.6,1.2,0.85,3.5,36.925,43.426,0.0833,19.717,27.925,0.8214
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,stone,0.45,stone,0.3,none,0.0,north,1.2,0.6,0.65,3.5,35.057,38.728,0.1369,19.711,26.084,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,plywood,0.019,aerated_concrete,0.2,mineral_wool,0.15,north,0.6,0.6,0.35,1.6,32.007,34.972,0.4821,19.822,27.223,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,plywood,0.012,gi_sheet,0.002,xps,0.1,south,1.8,1.5,0.75,1.6,35.947,47.899,0.3036,19.886,28.539,0.744
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,0.0,aerated_concrete,0.2,mud_brick,0.25,mineral_wool,0.1,east,1.2,1.5,0.75,1.2,33.5,36.08,0.1429,19.747,27.742,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,rammed_earth,0.15,brick,0.23,sheep_wool,0.05,west,1.8,0.6,0.55,1.2,33.268,35.914,0.1905,19.734,26.542,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,concrete,0.1,aerated_concrete,0.1,eps,0.15,east,1.5,1.5,0.35,5.8,33.181,36.283,0.1964,19.751,27.031,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,stone,0.15,puf_sandwich_panel,0.1,eps,0.05,south,1.5,1.5,0.65,3.5,33.45,36.263,0.1607,19.735,26.466,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,aerated_concrete,0.3,mud_brick,0.25,eps,0.15,west,0.6,1.2,0.35,2.0,31.354,32.917,0.6786,19.74,26.271,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,concrete,0.15,puf_sandwich_panel,0.05,xps,0.15,north,1.2,0.6,0.35,1.6,31.768,33.581,0.5119,19.738,26.603,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,concrete,0.2,concrete,0.1,none,0.0,south,0.6,1.5,0.35,1.2,36.729,42.785,0.0833,19.727,27.835,0.875
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,plywood,0.03,rcc_slab,0.1,eps,0.1,west,0.6,0.9,0.65,3.5,32.91,36.712,0.369,19.8,27.118,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,0.0,brick,0.23,puf_sandwich_panel,0.15,sheep_wool,0.05,south,0.6,1.2,0.75,2.0,32.536,34.744,0.2798,19.731,27.407,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,timber,0.2,concrete,0.1,sheep_wool,0.05,south,1.2,1.5,0.45,1.6,33.254,36.228,0.1964,19.76,27.286,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.075,stone,0.15,none,0.0,south,1.2,1.2,0.65,2.6,36.674,44.841,0.2024,19.783,28.558,0.7321
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,brick,0.345,concrete,0.15,sheep_wool,0.05,south,1.2,0.6,0.75,2.6,32.473,34.66,0.3274,19.719,25.856,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,0.0,stone,0.45,stone,0.15,eps,0.05,west,1.2,1.2,0.45,1.6,32.133,34.771,0.3988,19.712,25.323,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,mud_brick,0.45,rcc_slab,0.2,sheep_wool,0.15,south,0.6,1.5,0.65,1.2,31.369,33.438,0.5655,19.715,25.399,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,plywood,0.019,stone,0.15,none,0.0,north,1.5,1.5,0.35,2.6,37.189,48.605,0.3095,19.28,27.926,0.7024
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,plywood,0.012,stone,0.15,mineral_wool,0.15,east,1.8,1.2,0.55,2.0,33.828,37.828,0.1845,19.777,29.594,0.744
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,mud_brick,0.3,gi_sheet,0.002,eps,0.2,west,1.8,1.2,0.55,5.8,32.223,34.191,0.3452,19.725,25.546,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,aerated_concrete,0.3,puf_sandwich_panel,0.05,mineral_wool,0.15,north,0.6,1.5,0.55,2.6,31.854,33.785,0.506,19.76,27.192,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,brick,0.115,aerated_concrete,0.2,eps,0.025,south,1.5,0.9,0.85,1.2,34.428,38.183,0.1071,19.749,27.527,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,plywood,0.03,brick,0.115,eps,0.025,west,0.9,1.2,0.75,3.5,35.151,42.463,0.2619,19.803,27.725,0.8571
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,0.0,rammed_earth,0.15,concrete,0.15,eps,0.025,west,0.6,1.5,0.45,1.2,34.109,37.504,0.125,19.736,27.356,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,stone,0.15,mud_brick,0.25,none,0.0,south,1.2,1.2,0.35,2.6,35.645,41.008,0.0952,19.723,27.043,0.994
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,timber,0.1,concrete,0.1,eps,0.2,east,1.2,0.6,0.75,1.2,31.972,34.16,0.4702,19.776,28.285,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,0.0,concrete,0.1,stone,0.3,xps,0.05,south,0.6,1.2,0.55,5.8,33.034,35.615,0.2321,19.729,27.049,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,timber,0.1,gi_sheet,0.002,eps,0.1,west,1.5,0.9,0.35,1.2,32.61,35.879,0.3869,19.812,27.41,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,aerated_concrete,0.2,puf_sandwich_panel,0.1,sheep_wool,0.05,north,1.2,0.6,0.45,1.6,32.149,34.732,0.4405,19.782,27.612,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,timber,0.2,timber,0.1,eps,0.15,west,1.2,1.5,0.35,1.6,32.288,34.594,0.381,19.773,27.211,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,timber,0.15,timber,0.15,none,0.0,east,0.9,1.5,0.85,5.8,34.808,40.593,0.2202,19.782,29.19,0.7143
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,concrete,0.2,timber,0.1,eps,0.1,east,0.9,0.9,0.35,1.2,32.153,34.124,0.3452,19.729,26.155,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.05,brick,0.23,sheep_wool,0.15,south,0.6,1.2,0.45,2.0,31.961,34.202,0.494,19.777,26.977,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,concrete,0.15,brick,0.23,eps,0.15,north,0.9,0.6,0.85,5.8,32.164,34.129,0.3452,19.729,25.862,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,brick,0.345,puf_sandwich_panel,0.1,eps,0.15,west,1.8,1.5,0.85,3.5,33.621,36.103,0.2143,19.723,26.804,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.05,aerated_concrete,0.1,xps,0.15,south,0.9,0.9,0.45,3.5,31.773,34.795,0.5357,19.865,27.118,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,0.0,timber,0.15,aerated_concrete,0.1,xps,0.05,east,0.9,1.2,0.65,1.2,33.214,36.519,0.2976,19.786,27.67,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,rammed_earth,0.3,aerated_concrete,0.1,eps,0.05,west,1.8,1.2,0.75,2.0,33.343,35.867,0.2202,19.726,26.525,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.05,brick,0.115,sheep_wool,0.15,south,0.9,1.2,0.85,2.0,33.31,37.948,0.3036,19.812,27.782,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,aerated_concrete,0.1,timber,0.1,eps,0.025,south,1.2,0.9,0.85,1.2,34.028,38.985,0.3036,19.806,27.68,0.9762
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.15,timber,0.15,sheep_wool,0.15,north,1.5,0.9,0.75,3.5,32.797,36.4,0.3988,19.846,28.56,0.9643
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,concrete,0.1,stone,0.3,none,0.0,east,0.6,0.9,0.65,5.8,36.581,43.257,0.1131,19.6,27.697,0.8214
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.1,rcc_slab,0.2,xps,0.05,west,0.6,0.9,0.55,2.0,32.172,34.573,0.4286,19.775,27.09,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,stone,0.3,gi_sheet,0.002,mineral_wool,0.1,south,1.5,1.2,0.45,2.6,31.994,33.896,0.4107,19.719,25.326,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.05,brick,0.23,sheep_wool,0.1,east,0.9,1.2,0.35,2.0,32.04,34.415,0.4583,19.777,27.773,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,timber,0.1,concrete,0.15,sheep_wool,0.15,west,1.5,0.6,0.55,1.2,32.124,34.325,0.4286,19.766,26.958,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,0.0,brick,0.345,puf_sandwich_panel,0.1,xps,0.05,south,1.8,0.6,0.85,1.2,32.289,34.276,0.3512,19.722,27.537,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,mud_brick,0.3,stone,0.3,mineral_wool,0.05,east,1.2,1.5,0.45,2.6,32.668,35.194,0.2976,19.718,26.799,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,plywood,0.019,concrete,0.2,sheep_wool,0.1,north,0.9,1.2,0.55,5.8,33.062,36.323,0.2917,19.772,26.697,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,aerated_concrete,0.2,rcc_slab,0.1,eps,0.15,east,1.8,0.9,0.85,1.2,33.444,36.133,0.1429,19.761,28.858,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,rammed_earth,0.45,brick,0.23,eps,0.1,west,1.2,1.5,0.45,2.6,31.936,34.303,0.4226,19.716,25.172,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,plywood,0.012,aerated_concrete,0.2,eps,0.15,west,1.5,1.2,0.35,3.5,32.586,36.47,0.4345,19.835,26.788,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,brick,0.345,timber,0.1,eps,0.05,west,1.2,0.9,0.55,1.2,32.424,34.499,0.3155,19.721,25.867,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,brick,0.115,concrete,0.2,sheep_wool,0.05,south,0.6,1.5,0.65,1.6,33.51,36.353,0.1607,19.737,26.949,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,timber,0.2,stone,0.3,xps,0.1,east,0.9,0.6,0.45,2.6,31.518,33.169,0.5893,19.736,26.672,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,mud_brick,0.3,concrete,0.2,sheep_wool,0.1,north,0.9,1.2,0.85,3.5,32.116,34.009,0.3869,19.721,27.183,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,plywood,0.012,stone,0.3,eps,0.2,south,0.9,1.2,0.65,1.2,32.832,35.596,0.2083,19.75,27.569,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,timber,0.2,concrete,0.2,eps,0.15,west,1.8,0.9,0.55,1.2,32.257,34.269,0.3333,19.747,26.879,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,gi_sheet,0.002,mud_brick,0.25,xps,0.15,west,0.6,1.2,0.85,1.2,32.711,35.467,0.3095,19.768,26.61,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,brick,0.345,rcc_slab,0.2,xps,0.05,east,0.6,1.2,0.75,3.5,32.359,34.552,0.3631,19.718,25.944,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,aerated_concrete,0.1,aerated_concrete,0.2,eps,0.2,east,1.8,1.5,0.45,3.5,32.771,36.054,0.3631,19.794,29.425,0.7381
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,brick,0.345,rcc_slab,0.1,xps,0.15,south,1.5,1.2,0.85,3.5,32.318,34.378,0.3631,19.72,25.756,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,0.0,brick,0.115,aerated_concrete,0.2,eps,0.05,west,1.5,1.2,0.35,2.6,33.765,37.41,0.1369,19.749,27.779,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,concrete,0.2,gi_sheet,0.002,sheep_wool,0.1,north,1.8,0.6,0.55,1.2,32.458,34.584,0.2857,19.73,27.243,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,concrete,0.2,gi_sheet,0.002,eps,0.2,west,0.6,0.9,0.55,1.2,31.472,33.085,0.5893,19.729,25.759,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,aerated_concrete,0.1,eps,0.2,south,0.6,0.9,0.85,1.2,31.759,34.619,0.5476,19.863,28.574,0.9464
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,0.0,rammed_earth,0.15,stone,0.15,sheep_wool,0.05,west,0.6,1.5,0.65,2.6,33.592,36.666,0.1548,19.735,27.347,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,rammed_earth,0.45,rcc_slab,0.1,xps,0.15,west,1.8,1.2,0.55,3.5,31.847,33.707,0.4345,19.717,25.106,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,stone,0.3,mud_brick,0.25,sheep_wool,0.1,south,0.6,1.2,0.65,5.8,31.791,33.924,0.4524,19.716,25.292,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,0.0,stone,0.3,concrete,0.1,eps,0.025,east,1.5,0.9,0.35,2.6,33.383,36.062,0.2202,19.717,26.081,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,0.0,stone,0.45,rcc_slab,0.25,eps,0.05,west,0.9,1.2,0.85,2.0,32.369,35.276,0.375,19.711,25.549,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,concrete,0.2,aerated_concrete,0.1,sheep_wool,0.15,west,1.8,1.5,0.65,3.5,33.416,35.971,0.1905,19.73,26.28,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,timber,0.1,stone,0.15,mineral_wool,0.05,west,0.6,1.2,0.35,2.0,32.943,35.886,0.256,19.762,26.946,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,180.0,brick,0.115,stone,0.3,eps,0.025,west,1.2,0.6,0.75,2.6,34.109,37.282,0.131,19.73,27.021,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,brick,0.345,aerated_concrete,0.2,mineral_wool,0.15,east,1.8,1.2,0.65,2.0,32.204,34.102,0.3631,19.721,28.173,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.1,concrete,0.15,mineral_wool,0.1,south,0.6,1.2,0.55,1.2,32.206,34.701,0.4226,19.786,27.245,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.15,gi_sheet,0.002,mineral_wool,0.1,south,1.8,0.6,0.55,2.0,32.604,36.814,0.4405,19.877,29.021,0.7857
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,gi_sheet,0.002,rcc_slab,0.2,xps,0.1,west,0.6,1.5,0.45,5.8,32.583,35.6,0.3631,19.77,26.315,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,mud_brick,0.45,mud_brick,0.15,sheep_wool,0.15,north,1.5,1.5,0.55,1.2,31.955,33.955,0.4226,19.716,26.125,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,135.0,rammed_earth,0.45,stone,0.3,xps,0.15,north,1.5,1.5,0.55,2.0,31.7,33.625,0.5,19.715,25.683,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,aerated_concrete,0.2,aerated_concrete,0.2,xps,0.15,north,1.2,1.5,0.35,1.6,32.229,34.462,0.3988,19.77,27.136,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.15,aerated_concrete,0.2,sheep_wool,0.15,north,1.5,1.2,0.65,2.0,33.144,36.749,0.3512,19.837,28.127,1.0
Pune,18.5204,73.8567,temperate,3.0,3.0,2.6,45.0,stone,0.3,timber,0.15,xps,0.15,west,1.8,1.5,0.45,1.2,32.626,35.499,0.3155,19.719,25.661,1.0
