site,latitude,longitude,zone,length_m,width_m,height_m,orientation_deg,wall_material,wall_thickness_m,roof_material,roof_thickness_m,insulation_material,insulation_thickness_m,window_wall,window_width_m,window_height_m,window_shgc,window_u_w_m2k,ach,roof_pitch_deg,hot_mean_c,hot_max_c,hot_comfort_fraction,cold_min_c,cold_mean_c,cold_comfort_fraction
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.075,stone,0.3,sheep_wool,0.05,east,0.9,1.5,0.55,5.8,3.0,0.0,35.502,37.818,0.0655,11.195,21.181,0.9167
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,plywood,0.019,puf_sandwich_panel,0.075,eps,0.1,south,0.6,0.9,0.55,1.2,4.0,5.0,35.647,40.769,0.1012,11.44,20.352,0.8869
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,brick,0.345,concrete,0.1,eps,0.05,south,0.6,0.6,0.35,2.6,6.0,10.0,35.6,37.885,0.0714,11.133,17.308,0.4524
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,stone,0.45,mud_brick,0.15,eps,0.05,east,1.5,1.2,0.45,1.6,6.0,10.0,35.666,38.19,0.0774,11.12,17.001,0.3988
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,stone,0.15,puf_sandwich_panel,0.05,sheep_wool,0.1,south,0.9,1.5,0.45,5.8,0.5,5.0,35.603,37.991,0.0714,11.161,21.361,0.8869
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,aerated_concrete,0.3,puf_sandwich_panel,0.075,mineral_wool,0.05,south,1.8,1.2,0.45,2.0,0.5,10.0,35.009,37.012,0.0655,11.21,25.08,0.9286
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,plywood,0.03,timber,0.15,mineral_wool,0.05,east,1.5,1.2,0.45,2.0,6.0,30.0,37.289,43.817,0.0833,11.322,18.54,0.494
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,mud_brick,0.15,aerated_concrete,0.2,eps,0.1,north,0.9,0.6,0.55,2.0,8.0,10.0,35.597,38.054,0.0714,11.169,17.485,0.3929
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,gi_sheet,0.002,mineral_wool,0.05,north,0.9,1.5,0.65,2.0,3.0,30.0,37.585,44.358,0.0893,11.383,20.275,0.619
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,rcc_slab,0.1,xps,0.05,west,1.2,1.2,0.55,2.0,8.0,10.0,37.09,42.664,0.0655,11.283,17.358,0.4107
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,brick,0.345,gi_sheet,0.002,mineral_wool,0.15,east,1.5,0.6,0.45,1.2,10.0,15.0,35.254,37.316,0.0774,11.134,16.32,0.0
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,stone,0.3,rcc_slab,0.15,eps,0.1,north,0.9,0.6,0.75,3.5,10.0,5.0,35.389,37.52,0.0774,11.129,16.29,0.0
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.1,mud_brick,0.25,xps,0.1,west,0.6,1.2,0.55,1.6,3.0,0.0,34.607,36.98,0.0714,11.234,21.527,0.9226
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,plywood,0.05,puf_sandwich_panel,0.15,none,0.0,west,1.8,1.5,0.85,2.0,8.0,0.0,39.661,51.015,0.0893,11.395,17.981,0.4226
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,plywood,0.03,rcc_slab,0.25,eps,0.15,south,1.5,1.2,0.35,2.6,1.0,0.0,35.45,38.107,0.0714,11.212,23.213,0.9226
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,timber,0.1,stone,0.3,eps,0.2,south,1.5,0.6,0.45,5.8,10.0,30.0,35.814,38.785,0.0714,11.167,16.202,0.0595
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,timber,0.2,rcc_slab,0.15,xps,0.15,west,1.8,1.5,0.55,1.2,10.0,10.0,36.372,39.595,0.0595,11.193,17.129,0.3274
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,stone,0.3,xps,0.15,east,0.6,0.9,0.65,1.2,0.5,10.0,34.738,36.621,0.0714,11.188,22.924,0.9107
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,plywood,0.03,mud_brick,0.25,eps,0.15,south,1.8,1.5,0.55,5.8,2.0,15.0,36.249,39.413,0.0595,11.222,20.544,0.9226
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,aerated_concrete,0.2,gi_sheet,0.002,xps,0.05,south,1.8,0.9,0.45,1.2,10.0,0.0,36.817,42.208,0.0655,11.251,17.605,0.4286
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,mud_brick,0.3,rcc_slab,0.1,sheep_wool,0.1,east,1.2,1.2,0.55,1.6,10.0,30.0,35.887,38.223,0.0714,11.132,16.221,0.0
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,brick,0.115,stone,0.15,mineral_wool,0.15,east,1.2,0.9,0.35,2.6,6.0,0.0,35.454,37.812,0.0714,11.17,18.465,0.8155
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,aerated_concrete,0.2,brick,0.23,xps,0.15,north,1.2,0.9,0.75,2.6,3.0,30.0,35.182,37.208,0.0655,11.175,20.299,0.9048
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,concrete,0.15,gi_sheet,0.002,mineral_wool,0.05,south,1.2,1.2,0.45,5.8,0.5,0.0,36.393,39.024,0.0655,11.17,20.884,0.9048
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,concrete,0.3,timber,0.1,xps,0.05,south,0.6,1.5,0.35,2.0,1.0,0.0,35.078,37.205,0.0774,11.138,19.88,0.7738
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,plywood,0.019,stone,0.3,sheep_wool,0.1,south,0.9,1.5,0.55,3.5,0.5,30.0,36.321,39.129,0.0655,11.182,21.868,0.9107
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.075,gi_sheet,0.002,sheep_wool,0.15,west,0.9,1.5,0.55,3.5,4.0,15.0,35.286,39.569,0.1012,11.449,20.215,0.9167
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,plywood,0.03,puf_sandwich_panel,0.05,sheep_wool,0.15,south,1.5,1.5,0.45,2.6,6.0,10.0,36.936,44.388,0.1012,11.413,19.284,0.5774
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,plywood,0.019,aerated_concrete,0.2,mineral_wool,0.1,south,0.6,0.6,0.65,3.5,6.0,20.0,36.104,41.148,0.0774,11.321,18.37,0.5298
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,mud_brick,0.45,rcc_slab,0.2,mineral_wool,0.1,west,0.6,1.5,0.45,2.6,3.0,15.0,34.049,35.792,0.0893,11.124,17.762,0.6131
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,mud_brick,0.3,brick,0.115,mineral_wool,0.15,north,1.2,0.6,0.35,1.2,2.0,25.0,33.879,35.422,0.0893,11.133,19.056,0.7381
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,aerated_concrete,0.3,puf_sandwich_panel,0.15,eps,0.2,south,1.8,1.2,0.55,2.6,4.0,30.0,36.47,39.996,0.0655,11.193,20.006,0.9107
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,aerated_concrete,0.1,mineral_wool,0.05,north,1.2,1.2,0.45,1.6,3.0,5.0,36.96,42.395,0.0774,11.368,20.023,0.7321
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.05,brick,0.23,none,0.0,west,0.6,1.5,0.85,2.6,3.0,20.0,38.94,45.006,0.0595,11.238,20.802,0.9048
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,timber,0.15,sheep_wool,0.15,north,1.2,1.5,0.65,1.6,6.0,0.0,35.767,40.26,0.0893,11.376,19.581,0.7798
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,brick,0.115,rcc_slab,0.1,eps,0.025,north,0.6,0.6,0.85,2.0,1.0,10.0,37.839,41.288,0.0595,11.176,20.683,0.9107
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,plywood,0.019,concrete,0.1,sheep_wool,0.05,west,1.8,1.2,0.65,2.6,3.0,15.0,38.819,46.494,0.0595,11.289,20.118,0.7857
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,rammed_earth,0.45,rcc_slab,0.2,eps,0.2,north,1.2,1.2,0.55,3.5,1.0,0.0,33.532,34.974,0.0893,11.129,19.459,0.7143
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,plywood,0.05,stone,0.15,xps,0.15,west,1.8,0.9,0.35,2.0,0.5,25.0,34.429,36.218,0.0655,11.221,23.512,0.9226
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,aerated_concrete,0.2,gi_sheet,0.002,mineral_wool,0.15,west,0.9,1.5,0.55,1.2,10.0,30.0,36.486,41.257,0.0655,11.216,16.616,0.2738
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,concrete,0.15,puf_sandwich_panel,0.05,xps,0.05,west,0.9,1.2,0.45,1.6,8.0,20.0,36.338,39.184,0.0655,11.16,16.782,0.1905
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,aerated_concrete,0.2,mud_brick,0.25,sheep_wool,0.05,west,1.2,0.6,0.35,2.6,3.0,10.0,35.682,38.214,0.0714,11.184,20.243,0.9048
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,concrete,0.15,brick,0.23,eps,0.15,east,1.2,0.6,0.35,1.2,8.0,10.0,35.544,37.865,0.0714,11.15,17.038,0.256
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,stone,0.15,brick,0.23,xps,0.05,east,1.2,1.2,0.65,1.2,1.0,20.0,36.225,38.718,0.0655,11.143,20.976,0.8393
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,timber,0.15,aerated_concrete,0.2,xps,0.1,north,1.8,0.9,0.45,1.2,0.5,15.0,34.566,36.459,0.0655,11.233,25.531,0.9345
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,aerated_concrete,0.1,puf_sandwich_panel,0.1,mineral_wool,0.05,east,1.2,0.6,0.55,5.8,8.0,0.0,35.926,40.502,0.0893,11.314,18.124,0.4881
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,plywood,0.03,aerated_concrete,0.2,eps,0.15,south,1.8,1.2,0.35,1.6,10.0,10.0,36.485,42.419,0.0893,11.325,16.965,0.3452
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,timber,0.2,timber,0.15,eps,0.2,north,1.5,1.2,0.65,3.5,6.0,10.0,35.826,38.725,0.0655,11.22,18.729,0.7798
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,puf_sandwich_panel,0.075,none,0.0,east,0.9,1.5,0.65,2.0,1.0,15.0,40.826,52.344,0.1131,10.132,17.427,0.3571
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.05,stone,0.3,mineral_wool,0.15,west,1.5,0.9,0.35,5.8,2.0,25.0,34.449,36.165,0.0714,11.184,20.618,0.8988
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,brick,0.345,mud_brick,0.15,eps,0.1,south,1.5,0.6,0.75,3.5,0.5,5.0,34.631,36.698,0.0774,11.134,20.428,0.7679
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,stone,0.3,stone,0.3,eps,0.025,south,1.2,0.9,0.45,1.6,8.0,30.0,36.763,39.616,0.0714,11.121,15.933,0.0
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,rammed_earth,0.15,rcc_slab,0.2,eps,0.05,west,1.2,1.2,0.35,2.0,4.0,0.0,36.086,38.634,0.0655,11.162,19.001,0.8512
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,plywood,0.012,brick,0.23,mineral_wool,0.15,west,1.5,1.2,0.75,3.5,3.0,30.0,37.869,43.093,0.0595,11.219,20.909,0.9226
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,timber,0.2,gi_sheet,0.002,mineral_wool,0.15,north,1.2,1.5,0.35,2.0,2.0,0.0,34.528,36.532,0.0655,11.239,22.298,0.9286
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,aerated_concrete,0.2,gi_sheet,0.002,eps,0.15,east,0.6,0.6,0.35,2.6,4.0,15.0,34.665,37.085,0.0714,11.232,19.949,0.9167
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,aerated_concrete,0.2,rcc_slab,0.25,xps,0.05,south,1.5,0.6,0.35,1.2,2.0,10.0,35.477,37.784,0.0714,11.178,21.231,0.9048
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,aerated_concrete,0.2,xps,0.1,east,0.9,0.6,0.85,1.6,6.0,5.0,36.408,41.679,0.0774,11.33,18.804,0.5833
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.1,stone,0.3,mineral_wool,0.05,south,1.5,0.9,0.65,2.6,2.0,0.0,35.967,38.758,0.0655,11.194,21.915,0.9107
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,mud_brick,0.3,stone,0.15,eps,0.1,east,1.5,1.5,0.55,1.6,0.5,15.0,35.515,38.039,0.0714,11.135,22.205,0.7976
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,stone,0.15,eps,0.05,south,0.6,0.9,0.65,3.5,1.0,20.0,37.297,41.743,0.0595,11.235,21.155,0.9286
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,concrete,0.2,gi_sheet,0.002,eps,0.025,east,1.8,0.9,0.65,1.6,2.0,15.0,38.12,41.504,0.0595,11.149,19.549,0.875
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,mud_brick,0.3,timber,0.1,xps,0.1,south,1.8,0.6,0.75,1.2,2.0,0.0,35.111,37.267,0.0774,11.145,21.455,0.8274
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,timber,0.1,puf_sandwich_panel,0.075,mineral_wool,0.1,north,1.5,1.2,0.35,2.6,10.0,15.0,36.038,40.707,0.0893,11.29,17.173,0.381
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,plywood,0.012,aerated_concrete,0.2,eps,0.1,south,0.9,1.5,0.45,1.6,6.0,15.0,36.536,42.251,0.0893,11.346,18.415,0.5298
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,plywood,0.03,mud_brick,0.15,eps,0.1,west,1.8,0.9,0.35,1.6,3.0,5.0,35.605,38.726,0.0595,11.267,20.762,0.9286
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,mud_brick,0.15,gi_sheet,0.002,eps,0.1,south,0.6,1.5,0.45,2.6,3.0,20.0,35.559,37.927,0.0714,11.169,19.608,0.8869
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,aerated_concrete,0.2,stone,0.15,sheep_wool,0.1,east,1.2,0.6,0.55,2.0,10.0,10.0,35.856,38.983,0.0655,11.19,16.781,0.2262
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,timber,0.15,puf_sandwich_panel,0.05,xps,0.05,east,1.2,1.2,0.45,1.6,8.0,0.0,35.904,39.96,0.0655,11.275,18.587,0.5655
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,rammed_earth,0.15,timber,0.1,eps,0.15,south,1.5,1.2,0.75,2.0,2.0,0.0,36.695,39.766,0.0655,11.183,23.548,0.9167
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,plywood,0.03,stone,0.15,mineral_wool,0.1,east,0.9,1.2,0.45,1.2,6.0,0.0,35.89,39.348,0.0655,11.237,18.991,0.7798
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,timber,0.1,brick,0.115,sheep_wool,0.1,east,0.9,0.9,0.55,2.6,3.0,0.0,35.72,39.061,0.0655,11.245,21.389,0.9286
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,brick,0.345,timber,0.1,xps,0.05,west,0.9,0.6,0.45,5.8,1.0,15.0,34.677,36.607,0.0774,11.134,19.558,0.7619
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,plywood,0.05,rcc_slab,0.25,xps,0.05,west,0.9,1.5,0.75,5.8,10.0,5.0,36.766,41.028,0.0655,11.208,16.853,0.3095
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,mud_brick,0.15,gi_sheet,0.002,sheep_wool,0.05,west,0.6,0.9,0.65,1.2,2.0,10.0,36.243,38.85,0.0655,11.175,20.356,0.9048
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,timber,0.2,aerated_concrete,0.2,eps,0.2,west,1.5,0.9,0.35,1.2,0.5,10.0,33.91,35.658,0.0774,11.216,24.564,0.9226
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,mud_brick,0.3,stone,0.3,mineral_wool,0.1,west,1.5,0.9,0.45,5.8,0.5,30.0,34.108,35.896,0.0833,11.127,18.932,0.6726
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,stone,0.15,eps,0.2,south,1.2,0.6,0.45,1.2,0.5,25.0,34.911,37.285,0.0714,11.228,23.115,0.9286
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,mud_brick,0.3,brick,0.115,eps,0.025,south,1.8,0.6,0.75,2.0,8.0,5.0,36.838,39.664,0.0655,11.14,17.155,0.3393
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,plywood,0.03,aerated_concrete,0.1,xps,0.15,west,1.8,0.9,0.45,1.2,2.0,0.0,35.066,38.494,0.0655,11.366,22.672,0.9524
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,mud_brick,0.3,mud_brick,0.15,sheep_wool,0.1,north,1.8,0.9,0.35,1.2,4.0,5.0,34.905,36.821,0.0774,11.14,19.192,0.7738
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,plywood,0.05,puf_sandwich_panel,0.15,eps,0.05,south,1.5,0.9,0.45,1.2,1.0,0.0,35.416,39.231,0.0655,11.391,23.327,0.9583
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,aerated_concrete,0.1,concrete,0.1,xps,0.15,west,0.9,0.6,0.65,1.6,6.0,10.0,35.214,38.199,0.0655,11.237,18.646,0.75
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,mud_brick,0.15,concrete,0.15,eps,0.025,south,1.8,1.2,0.85,1.2,4.0,25.0,39.126,43.391,0.0595,11.155,20.094,0.9107
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,rammed_earth,0.15,concrete,0.1,none,0.0,south,1.8,0.9,0.85,3.5,6.0,25.0,40.847,47.829,0.0536,11.16,17.624,0.4524
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,concrete,0.15,gi_sheet,0.002,sheep_wool,0.15,west,0.6,0.9,0.35,2.6,10.0,0.0,35.824,38.679,0.0714,11.169,16.754,0.1369
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,brick,0.23,none,0.0,south,0.6,1.5,0.85,5.8,6.0,15.0,41.008,52.226,0.0833,9.959,16.632,0.3631
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,mud_brick,0.3,mud_brick,0.25,mineral_wool,0.15,north,1.2,1.5,0.65,2.0,0.5,10.0,34.207,35.925,0.0774,11.135,22.171,0.7917
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,timber,0.15,eps,0.025,south,1.5,1.5,0.45,5.8,2.0,25.0,38.845,47.398,0.0655,11.338,19.691,0.5655
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.15,timber,0.15,sheep_wool,0.05,west,1.8,0.6,0.45,1.6,8.0,10.0,35.644,40.273,0.1012,11.371,17.895,0.4762
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,concrete,0.3,stone,0.3,mineral_wool,0.1,west,0.6,1.2,0.55,1.2,3.0,25.0,34.503,36.447,0.0833,11.124,17.639,0.6131
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,stone,0.45,puf_sandwich_panel,0.075,xps,0.15,north,1.2,1.2,0.45,2.0,3.0,0.0,33.837,35.473,0.0893,11.124,17.953,0.619
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,plywood,0.05,mud_brick,0.25,sheep_wool,0.1,north,0.9,1.2,0.85,3.5,1.0,0.0,35.661,38.081,0.0595,11.222,22.95,0.9286
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,brick,0.345,gi_sheet,0.002,eps,0.1,east,0.9,0.9,0.85,2.0,2.0,20.0,34.79,36.76,0.0774,11.133,19.309,0.7619
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,plywood,0.05,stone,0.3,sheep_wool,0.15,south,0.6,0.9,0.75,2.0,6.0,20.0,35.622,38.315,0.0714,11.182,18.016,0.6012
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,stone,0.15,brick,0.115,sheep_wool,0.1,south,0.6,0.9,0.35,1.2,6.0,30.0,35.903,38.347,0.0714,11.143,17.284,0.3988
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,stone,0.15,mud_brick,0.15,none,0.0,south,0.9,1.2,0.55,1.6,0.5,0.0,40.939,46.979,0.0536,11.153,18.329,0.5476
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.1,brick,0.115,eps,0.1,east,0.6,1.2,0.45,3.5,10.0,5.0,35.83,40.625,0.1012,11.303,17.274,0.375
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,aerated_concrete,0.1,stone,0.15,mineral_wool,0.15,west,1.2,0.9,0.45,3.5,1.0,0.0,34.196,35.945,0.0714,11.213,22.939,0.9226
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,brick,0.115,puf_sandwich_panel,0.1,mineral_wool,0.15,north,1.2,0.9,0.35,2.0,6.0,25.0,35.49,37.949,0.0714,11.18,18.092,0.6012
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,plywood,0.05,brick,0.115,eps,0.15,south,1.2,0.6,0.65,1.6,10.0,10.0,36.137,40.938,0.0774,11.269,17.321,0.3869
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.05,concrete,0.1,mineral_wool,0.15,north,0.6,1.2,0.55,1.2,0.5,0.0,33.403,34.943,0.0893,11.291,25.399,0.9464
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,timber,0.2,gi_sheet,0.002,sheep_wool,0.1,north,0.9,0.6,0.85,1.2,2.0,5.0,34.818,36.981,0.0655,11.237,22.455,0.9286
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.05,gi_sheet,0.002,eps,0.05,west,0.6,1.2,0.55,1.2,8.0,0.0,36.267,42.598,0.125,11.469,18.386,0.4881
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,brick,0.345,rcc_slab,0.1,sheep_wool,0.1,west,1.5,0.9,0.85,1.2,2.0,5.0,35.094,37.21,0.0714,11.136,19.81,0.7738
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,concrete,0.3,brick,0.115,xps,0.15,west,0.9,0.9,0.45,5.8,4.0,20.0,34.489,36.279,0.0833,11.13,17.561,0.619
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,concrete,0.3,mud_brick,0.15,eps,0.025,north,0.6,1.2,0.75,5.8,3.0,10.0,36.776,39.646,0.0655,11.132,18.187,0.75
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,rammed_earth,0.45,mud_brick,0.25,mineral_wool,0.1,east,0.6,1.2,0.35,5.8,4.0,0.0,34.304,36.087,0.0833,11.128,17.912,0.631
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,concrete,0.15,brick,0.23,eps,0.05,north,0.6,0.9,0.75,2.6,1.0,30.0,36.212,38.702,0.0655,11.143,20.322,0.7976
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,mud_brick,0.45,puf_sandwich_panel,0.05,xps,0.1,east,1.8,1.5,0.55,2.6,2.0,5.0,34.956,37.017,0.0714,11.132,19.839,0.7738
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,mud_brick,0.45,timber,0.15,mineral_wool,0.15,south,0.9,0.9,0.35,5.8,8.0,15.0,34.7,36.608,0.0833,11.127,16.372,0.0595
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,rammed_earth,0.45,concrete,0.1,xps,0.05,north,1.8,0.9,0.55,2.0,0.5,15.0,34.909,37.146,0.0714,11.128,19.414,0.7321
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,puf_sandwich_panel,0.15,eps,0.1,north,1.5,0.9,0.75,2.0,2.0,0.0,34.791,38.481,0.1012,11.474,23.509,0.9702
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,mud_brick,0.25,xps,0.1,west,1.5,0.6,0.35,2.0,10.0,20.0,36.527,41.331,0.0655,11.22,16.301,0.1964
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,concrete,0.2,mud_brick,0.15,eps,0.15,north,1.2,0.9,0.75,2.0,2.0,10.0,34.893,36.756,0.0714,11.144,20.326,0.7917
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,concrete,0.2,mud_brick,0.25,sheep_wool,0.15,east,1.2,0.6,0.55,1.6,2.0,5.0,34.588,36.428,0.0774,11.142,19.965,0.7857
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,mud_brick,0.3,brick,0.115,mineral_wool,0.15,north,0.6,0.9,0.35,2.0,4.0,20.0,34.262,35.926,0.0833,11.134,18.246,0.7381
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,concrete,0.15,sheep_wool,0.05,north,1.8,1.2,0.65,5.8,4.0,5.0,36.646,40.854,0.0595,11.265,19.753,0.881
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,timber,0.2,mud_brick,0.15,none,0.0,east,0.6,1.5,0.65,1.2,10.0,0.0,38.187,43.752,0.0595,11.204,17.627,0.4464
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.15,aerated_concrete,0.1,none,0.0,east,1.2,0.9,0.55,5.8,1.0,0.0,36.985,43.132,0.0595,11.411,24.073,0.9583
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,aerated_concrete,0.2,aerated_concrete,0.2,mineral_wool,0.15,west,1.5,0.9,0.65,1.2,4.0,20.0,35.326,37.858,0.0655,11.21,19.812,0.9167
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,plywood,0.05,gi_sheet,0.002,sheep_wool,0.15,east,1.2,1.5,0.55,1.2,3.0,0.0,35.951,40.062,0.0655,11.377,21.908,0.9464
