timestamp_utc,t2m,rh2m,t2mdew,precip,ws10m,wd10m,ps,ghi
2024-03-15 02:00:00+00:00,20.5,69,14.5,0.0,6.5,289,1002.4,101.0
2024-03-15 03:00:00+00:00,22.9,61,15.1,0.0,4.0,260,1003.5,305.0
2024-03-15 04:00:00+00:00,25.3,52,14.6,0.0,3.2,297,1003.8,518.0
2024-03-15 05:00:00+00:00,27.5,45,14.4,0.0,2.2,351,1003.8,698.0
2024-03-15 06:00:00+00:00,29.3,38,13.6,0.0,2.7,23,1003.3,820.0
2024-03-15 07:00:00+00:00,30.5,32,12.2,0.0,0.8,333,1002.4,871.0
2024-03-15 08:00:00+00:00,31.0,30,11.5,0.0,1.5,194,1001.4,824.0
2024-03-15 09:00:00+00:00,31.1,30,11.4,0.0,3.6,180,1000.3,709.0
2024-03-15 10:00:00+00:00,31.2,30,11.5,0.0,5.0,201,999.7,598.0
2024-03-15 11:00:00+00:00,30.5,33,12.4,0.0,5.1,219,999.7,396.0
2024-03-15 12:00:00+00:00,27.8,65,20.5,0.0,4.4,189,999.9,179.0
2024-03-15 13:00:00+00:00,25.2,54,15.1,0.0,7.2,63,1000.5,22.0
2024-03-15 14:00:00+00:00,24.0,51,13.2,0.0,11.2,358,1000.9,0.0
2024-03-15 15:00:00+00:00,25.0,38,9.6,0.0,14.4,4,1001.8,0.0
2024-03-15 16:00:00+00:00,23.0,42,9.3,0.0,8.9,32,1002.3,0.0
2024-03-15 17:00:00+00:00,21.9,44,9.1,0.0,8.9,27,1002.3,0.0
2024-03-15 18:00:00+00:00,20.3,52,10.0,0.0,9.7,31,1002.2,0.0
2024-03-15 19:00:00+00:00,19.2,58,10.8,0.0,10.2,42,1002.0,0.0
2024-03-15 20:00:00+00:00,18.6,62,11.2,0.0,10.4,44,1001.5,0.0
2024-03-15 21:00:00+00:00,21.0,52,10.6,0.0,2.3,141,1002.0,0.0
2024-03-15 22:00:00+00:00,19.3,64,12.2,0.0,4.1,195,1002.0,0.0
2024-03-15 23:00:00+00:00,19.1,67,12.7,0.0,3.4,198,1001.9,0.0
2024-03-16 00:00:00+00:00,18.7,71,13.3,0.0,1.6,333,1002.3,0.0
2024-03-16 01:00:00+00:00,18.7,76,14.3,0.0,3.3,174,1003.9,3.0
2024-03-16 02:00:00+00:00,19.7,78,15.7,0.0,1.1,360,1004.7,102.0
2024-03-16 03:00:00+00:00,22.8,61,14.9,0.0,1.8,37,1005.6,307.0
2024-03-16 04:00:00+00:00,25.5,50,14.4,0.0,2.8,130,1006.1,522.0
2024-03-16 05:00:00+00:00,27.4,45,14.3,0.0,4.4,145,1006.0,700.0
2024-03-16 06:00:00+00:00,28.7,39,13.4,0.0,3.8,131,1005.3,795.0
2024-03-16 07:00:00+00:00,29.5,34,12.0,0.0,1.1,90,1004.4,760.0
2024-03-16 08:00:00+00:00,30.4,31,11.5,0.0,1.8,307,1003.2,838.0
2024-03-16 09:00:00+00:00,30.8,30,11.3,0.0,2.6,254,1001.9,742.0
2024-03-16 10:00:00+00:00,30.7,30,11.2,0.0,4.8,257,1001.1,578.0
2024-03-16 11:00:00+00:00,30.1,33,11.9,0.0,5.9,284,1000.8,347.0
2024-03-16 12:00:00+00:00,27.6,50,16.2,0.0,6.3,283,1000.8,146.0
2024-03-16 13:00:00+00:00,25.5,56,16.2,0.0,6.0,197,1001.1,13.0
2024-03-16 14:00:00+00:00,23.8,62,16.1,0.0,6.1,180,1001.6,0.0
2024-03-16 15:00:00+00:00,25.0,53,14.7,0.0,1.9,338,1002.3,0.0
2024-03-16 16:00:00+00:00,22.4,60,14.2,0.0,10.0,345,1003.2,0.0
2024-03-16 17:00:00+00:00,22.2,48,10.8,0.0,9.4,353,1003.3,0.0
2024-03-16 18:00:00+00:00,21.7,43,8.6,0.0,10.0,347,1003.1,0.0
2024-03-16 19:00:00+00:00,20.7,45,8.3,0.0,10.2,352,1002.7,0.0
2024-03-16 20:00:00+00:00,20.1,46,8.1,0.0,10.8,358,1002.2,0.0
2024-03-16 21:00:00+00:00,18.7,51,8.3,0.0,8.0,8,1001.8,0.0
2024-03-16 22:00:00+00:00,17.4,59,9.3,0.0,10.7,20,1001.9,0.0
2024-03-16 23:00:00+00:00,19.5,50,8.8,0.0,4.2,121,1002.0,0.0
2024-03-17 00:00:00+00:00,15.8,75,11.4,0.0,6.6,158,1002.6,0.0
2024-03-17 01:00:00+00:00,16.4,85,13.8,0.0,5.8,176,1004.1,3.0
2024-03-17 02:00:00+00:00,19.3,71,13.9,0.0,6.8,183,1004.8,108.0
2024-03-17 03:00:00+00:00,22.3,58,13.7,0.0,2.3,198,1006.0,320.0
2024-03-17 04:00:00+00:00,24.9,49,13.4,0.0,2.9,187,1006.3,536.0
2024-03-17 05:00:00+00:00,27.0,41,12.6,0.0,2.5,180,1006.0,710.0
2024-03-17 06:00:00+00:00,28.6,34,11.1,0.0,1.8,259,1005.0,840.0
2024-03-17 07:00:00+00:00,29.9,29,9.8,0.0,4.2,290,1003.9,890.0
2024-03-17 08:00:00+00:00,30.9,26,8.9,0.0,6.5,304,1002.5,865.0
2024-03-17 09:00:00+00:00,31.4,24,8.4,0.0,9.2,315,1001.1,755.0
2024-03-17 10:00:00+00:00,31.3,24,8.1,0.0,10.2,321,1000.4,606.0
2024-03-17 11:00:00+00:00,30.4,28,9.9,0.0,7.9,321,1000.4,399.0
2024-03-17 12:00:00+00:00,27.4,55,17.6,0.0,7.7,307,1000.3,176.0
2024-03-17 13:00:00+00:00,24.4,48,12.8,0.0,10.7,20,1000.8,22.0
2024-03-17 14:00:00+00:00,23.2,47,11.3,0.0,10.7,40,1001.1,0.0
2024-03-17 15:00:00+00:00,23.0,43,9.8,0.0,8.0,8,1001.9,0.0
2024-03-17 16:00:00+00:00,20.9,52,10.7,0.0,10.7,20,1002.4,0.0
2024-03-17 17:00:00+00:00,20.4,54,10.7,0.0,9.3,16,1002.8,0.0
2024-03-17 18:00:00+00:00,20.0,51,9.7,0.0,8.3,355,1002.4,0.0
2024-03-17 19:00:00+00:00,19.3,58,10.9,0.0,10.5,354,1001.7,0.0
2024-03-17 20:00:00+00:00,18.7,60,10.8,0.0,9.4,342,1001.0,0.0
2024-03-17 21:00:00+00:00,18.9,59,10.7,0.0,8.0,350,1000.6,0.0
2024-03-17 22:00:00+00:00,20.0,55,10.6,0.0,6.1,40,1000.4,0.0
2024-03-17 23:00:00+00:00,16.9,75,12.5,0.0,6.5,146,1000.4,0.0
2024-03-18 00:00:00+00:00,18.8,68,12.8,0.0,4.1,142,1000.9,0.0
2024-03-18 01:00:00+00:00,17.9,75,13.5,0.0,1.9,248,1002.6,4.0
2024-03-18 02:00:00+00:00,19.3,67,13.0,0.0,5.0,291,1003.5,107.0
2024-03-18 03:00:00+00:00,21.9,53,12.0,0.0,3.9,326,1004.3,309.0
2024-03-18 04:00:00+00:00,24.8,45,12.0,0.0,5.6,15,1004.3,526.0
2024-03-18 05:00:00+00:00,27.2,36,10.8,0.0,6.4,16,1004.1,705.0
2024-03-18 06:00:00+00:00,28.6,32,10.5,0.0,4.7,351,1003.6,828.0
2024-03-18 07:00:00+00:00,29.7,30,10.1,0.0,6.4,322,1002.2,880.0
2024-03-18 08:00:00+00:00,30.4,28,9.7,0.0,9.4,317,1000.7,858.0
2024-03-18 09:00:00+00:00,30.8,26,8.9,0.0,8.7,312,999.4,764.0
2024-03-18 10:00:00+00:00,30.8,24,7.8,0.0,8.7,322,998.7,607.0
2024-03-18 11:00:00+00:00,30.2,26,8.4,0.0,5.4,323,998.5,403.0
2024-03-18 12:00:00+00:00,29.4,28,9.2,0.0,1.0,135,998.9,184.0
2024-03-18 13:00:00+00:00,25.9,46,13.3,0.0,5.9,133,999.2,23.0
2024-03-18 14:00:00+00:00,22.4,61,14.6,0.0,7.7,143,999.8,0.0
2024-03-18 15:00:00+00:00,22.5,62,14.9,0.0,5.6,63,1000.6,0.0
2024-03-18 16:00:00+00:00,21.6,54,11.9,0.0,9.6,20,1001.3,0.0
2024-03-18 17:00:00+00:00,20.9,52,10.5,0.0,8.7,66,1001.5,0.0
2024-03-18 18:00:00+00:00,22.0,48,10.3,0.0,3.8,41,1001.5,0.0
2024-03-18 19:00:00+00:00,18.5,58,10.1,0.0,8.8,348,1000.9,0.0
2024-03-18 20:00:00+00:00,18.3,55,9.0,0.0,9.7,4,1000.1,0.0
2024-03-18 21:00:00+00:00,18.1,57,9.3,0.0,10.3,12,999.8,0.0
2024-03-18 22:00:00+00:00,17.8,55,8.7,0.0,9.0,37,999.6,0.0
2024-03-18 23:00:00+00:00,17.8,52,7.9,0.0,8.2,41,999.6,0.0
2024-03-19 00:00:00+00:00,18.4,53,8.6,0.0,7.7,41,1000.7,0.0
2024-03-19 01:00:00+00:00,17.9,74,13.2,0.0,5.5,148,1001.7,4.0
2024-03-19 02:00:00+00:00,20.0,67,13.8,0.0,9.0,143,1002.5,112.0
2024-03-19 03:00:00+00:00,22.7,58,14.0,0.0,4.7,157,1003.4,322.0
2024-03-19 04:00:00+00:00,25.4,49,14.1,0.0,2.5,172,1003.5,538.0
2024-03-19 05:00:00+00:00,27.7,41,13.3,0.0,2.5,278,1003.3,717.0
2024-03-19 06:00:00+00:00,29.4,35,12.1,0.0,5.2,304,1002.9,837.0
2024-03-19 07:00:00+00:00,30.4,29,10.4,0.0,5.7,288,1001.5,887.0
2024-03-19 08:00:00+00:00,31.0,27,9.6,0.0,7.8,292,1000.2,866.0
2024-03-19 09:00:00+00:00,31.0,26,9.3,0.0,6.7,254,999.4,771.0
2024-03-19 10:00:00+00:00,30.7,27,9.4,0.0,6.6,248,998.8,617.0
2024-03-19 11:00:00+00:00,30.2,28,9.8,0.0,6.6,221,998.7,405.0
2024-03-19 12:00:00+00:00,27.3,44,14.0,0.0,6.1,183,999.0,182.0
2024-03-19 13:00:00+00:00,26.5,37,10.8,0.0,7.1,311,999.4,24.0
2024-03-19 14:00:00+00:00,22.5,45,10.0,0.0,11.2,356,999.9,0.0
2024-03-19 15:00:00+00:00,21.6,45,9.0,0.0,10.7,50,1000.6,0.0
2024-03-19 16:00:00+00:00,21.4,59,12.9,0.0,9.3,144,1001.9,0.0
2024-03-19 17:00:00+00:00,20.9,63,13.5,0.0,6.1,242,1002.1,0.0
2024-03-19 18:00:00+00:00,21.3,61,13.4,0.0,3.7,241,1001.7,0.0
2024-03-19 19:00:00+00:00,18.8,71,13.5,0.0,6.9,261,1001.2,0.0
2024-03-19 20:00:00+00:00,18.1,73,13.2,0.0,7.2,267,1000.5,0.0
2024-03-19 21:00:00+00:00,19.4,64,12.3,0.0,4.4,261,1000.2,0.0
2024-03-19 22:00:00+00:00,16.2,81,13.0,0.0,7.7,242,999.7,0.0
2024-03-19 23:00:00+00:00,16.0,75,11.5,0.0,7.2,357,999.9,0.0
2024-03-20 00:00:00+00:00,16.4,76,12.1,0.0,8.2,113,1000.7,0.0
2024-03-20 01:00:00+00:00,16.5,86,14.2,0.0,5.6,140,1000.7,5.0
2024-03-20 02:00:00+00:00,18.9,73,13.9,0.0,8.8,189,1001.8,116.0
2024-03-20 03:00:00+00:00,22.5,60,14.3,0.0,6.1,208,1002.8,328.0
2024-03-20 04:00:00+00:00,25.8,49,14.4,0.0,6.9,219,1003.4,544.0
2024-03-20 05:00:00+00:00,28.3,42,14.1,0.0,8.0,243,1003.3,721.0
2024-03-20 06:00:00+00:00,29.9,32,11.6,0.0,10.3,282,1002.2,841.0
2024-03-20 07:00:00+00:00,30.8,24,8.1,0.0,11.3,307,1001.3,885.0
2024-03-20 08:00:00+00:00,31.4,21,6.8,0.0,9.5,349,1001.0,756.0
2024-03-20 09:00:00+00:00,26.0,47,13.9,0.0,25.0,102,1000.9,579.0
2024-03-20 10:00:00+00:00,26.7,46,14.1,0.0,23.1,95,1000.1,413.0
2024-03-20 11:00:00+00:00,25.6,53,15.3,0.0,20.7,110,1000.1,310.0
2024-03-20 12:00:00+00:00,24.4,58,15.7,0.0,17.7,117,1000.2,156.0
2024-03-20 13:00:00+00:00,22.2,62,14.5,0.0,16.9,102,1001.8,22.0
2024-03-20 14:00:00+00:00,21.1,66,14.4,0.0,16.2,102,1002.8,0.0
2024-03-20 15:00:00+00:00,20.3,68,14.3,0.0,15.8,90,1003.7,0.0
2024-03-20 16:00:00+00:00,19.6,73,14.6,0.0,14.1,75,1004.5,0.0
2024-03-20 17:00:00+00:00,18.8,74,14.0,0.0,12.3,75,1004.5,0.0
2024-03-20 18:00:00+00:00,17.7,78,13.8,0.0,7.9,60,1004.0,0.0
2024-03-20 19:00:00+00:00,17.1,81,13.8,0.0,7.6,45,1003.8,0.0
2024-03-20 20:00:00+00:00,16.3,86,14.0,0.0,7.1,41,1003.5,0.0
2024-03-20 21:00:00+00:00,15.9,89,14.2,0.0,6.8,32,1003.0,0.0
2024-03-20 22:00:00+00:00,15.6,93,14.4,0.0,7.2,53,1002.4,0.0
2024-03-20 23:00:00+00:00,15.4,94,14.5,0.0,6.6,68,1001.9,0.0
2024-03-21 00:00:00+00:00,14.8,96,14.2,0.0,5.9,11,1002.5,0.0
2024-03-21 01:00:00+00:00,18.0,89,16.2,0.0,3.4,32,1004.1,3.0
2024-03-21 02:00:00+00:00,19.1,86,16.6,0.0,3.8,49,1004.5,50.0
2024-03-21 03:00:00+00:00,20.3,79,16.5,0.1,7.4,47,1005.2,147.0
2024-03-21 04:00:00+00:00,22.4,67,16.0,0.0,7.9,30,1004.9,426.0
2024-03-21 05:00:00+00:00,24.3,58,15.4,0.0,10.5,16,1003.9,659.0
2024-03-21 06:00:00+00:00,25.3,54,15.3,0.0,13.1,21,1003.1,786.0
2024-03-21 07:00:00+00:00,26.1,50,15.0,0.0,12.9,23,1002.0,775.0
2024-03-21 08:00:00+00:00,26.0,51,15.1,0.0,15.0,30,1001.0,673.0
2024-03-21 09:00:00+00:00,25.3,54,15.4,0.0,14.7,36,1000.5,523.0
2024-03-21 10:00:00+00:00,25.6,50,14.5,0.0,4.6,39,999.7,480.0
2024-03-21 11:00:00+00:00,26.0,48,14.3,0.0,2.6,196,999.3,382.0
2024-03-21 12:00:00+00:00,24.9,54,14.9,0.0,8.4,155,999.2,175.0
2024-03-21 13:00:00+00:00,22.3,64,15.2,0.0,8.6,123,1000.8,24.0
2024-03-21 14:00:00+00:00,21.4,68,15.2,0.0,8.6,112,1001.1,0.0
2024-03-21 15:00:00+00:00,20.4,74,15.6,0.0,7.3,110,1002.1,0.0
2024-03-21 16:00:00+00:00,19.3,81,16.0,0.0,6.2,111,1002.5,0.0
2024-03-21 17:00:00+00:00,18.4,87,16.2,0.0,7.2,117,1002.8,0.0
2024-03-21 18:00:00+00:00,17.9,90,16.3,0.0,6.8,115,1002.4,0.0
2024-03-21 19:00:00+00:00,17.4,92,16.1,0.0,8.1,111,1001.8,0.0
2024-03-21 20:00:00+00:00,17.2,93,16.0,0.0,6.6,99,1001.1,0.0
2024-03-21 21:00:00+00:00,17.0,94,15.9,0.0,5.9,104,1000.7,0.0
2024-03-21 22:00:00+00:00,16.3,94,15.4,0.0,6.6,112,1000.0,0.0
2024-03-21 23:00:00+00:00,15.8,95,15.0,0.0,7.2,108,999.9,0.0
2024-03-22 00:00:00+00:00,15.3,96,14.6,0.0,8.0,117,1000.3,0.0
2024-03-22 01:00:00+00:00,17.2,92,15.9,0.0,6.9,133,1000.4,6.0
2024-03-22 02:00:00+00:00,19.3,84,16.6,0.0,5.7,145,1000.9,119.0
2024-03-22 03:00:00+00:00,22.0,74,17.2,0.0,3.8,163,1001.6,326.0
2024-03-22 04:00:00+00:00,24.5,63,17.0,0.0,5.7,162,1001.6,537.0
2024-03-22 05:00:00+00:00,26.3,52,15.8,0.0,5.6,153,1001.3,714.0
2024-03-22 06:00:00+00:00,27.4,48,15.6,0.0,5.3,152,1000.4,832.0
2024-03-22 07:00:00+00:00,28.3,45,15.2,0.0,4.5,151,999.0,882.0
2024-03-22 08:00:00+00:00,29.0,43,15.1,0.0,2.9,187,997.8,856.0
2024-03-22 09:00:00+00:00,29.4,42,15.1,0.0,3.1,234,997.0,752.0
2024-03-22 10:00:00+00:00,29.8,41,15.1,0.0,3.7,241,996.3,595.0
2024-03-22 11:00:00+00:00,29.7,40,14.8,0.0,5.4,233,996.0,395.0
2024-03-22 12:00:00+00:00,28.0,53,17.6,0.0,4.3,180,995.7,180.0
2024-03-22 13:00:00+00:00,24.3,65,17.2,0.0,6.4,142,996.4,25.0
2024-03-22 14:00:00+00:00,22.8,73,17.7,0.0,7.3,147,996.9,0.0
2024-03-22 15:00:00+00:00,21.7,79,17.9,0.0,7.3,147,997.7,0.0
2024-03-22 16:00:00+00:00,20.8,84,18.0,0.0,7.7,131,997.7,0.0
2024-03-22 17:00:00+00:00,20.3,86,17.9,0.0,6.4,142,997.8,0.0
2024-03-22 18:00:00+00:00,19.6,87,17.4,0.0,6.4,153,997.4,0.0
2024-03-22 19:00:00+00:00,19.3,85,16.7,0.0,7.3,160,996.8,0.0
2024-03-22 20:00:00+00:00,18.9,84,16.0,0.0,7.9,164,996.2,0.0
2024-03-22 21:00:00+00:00,18.2,85,15.6,0.0,7.0,168,995.5,0.0
2024-03-22 22:00:00+00:00,18.0,85,15.4,0.0,7.8,146,995.3,0.0
2024-03-22 23:00:00+00:00,19.1,82,15.9,0.0,4.0,95,995.6,0.0
2024-03-23 00:00:00+00:00,17.6,89,15.8,0.0,4.8,132,996.0,0.0
2024-03-23 01:00:00+00:00,18.2,93,17.0,0.0,4.9,144,997.1,7.0
2024-03-23 02:00:00+00:00,21.1,79,17.3,0.0,6.6,158,997.7,125.0
2024-03-23 03:00:00+00:00,24.4,66,17.7,0.0,4.5,166,998.6,337.0
2024-03-23 04:00:00+00:00,27.4,55,17.6,0.0,4.2,160,998.6,550.0
2024-03-23 05:00:00+00:00,30.0,46,17.2,0.0,6.5,183,998.2,725.0
2024-03-23 06:00:00+00:00,32.2,39,16.3,0.0,7.4,209,997.4,845.0
2024-03-23 07:00:00+00:00,33.9,31,14.6,0.0,7.6,225,995.9,896.0
2024-03-23 08:00:00+00:00,35.1,27,13.1,0.0,15.1,258,994.7,861.0
2024-03-23 09:00:00+00:00,36.3,18,7.9,0.0,21.3,272,993.7,745.0
2024-03-23 10:00:00+00:00,36.1,17,7.3,0.0,22.6,287,993.3,615.0
2024-03-23 11:00:00+00:00,34.7,18,6.5,0.0,22.6,304,993.4,414.0
2024-03-23 12:00:00+00:00,32.6,18,5.5,0.0,17.6,317,993.6,192.0
2024-03-23 13:00:00+00:00,29.6,22,5.9,0.0,13.9,335,994.8,27.0
2024-03-23 14:00:00+00:00,28.2,26,6.8,0.0,12.0,351,995.7,0.0
2024-03-23 15:00:00+00:00,26.4,31,7.8,0.0,9.9,350,996.7,0.0
2024-03-23 16:00:00+00:00,23.8,41,9.7,0.0,14.9,352,997.1,0.0
2024-03-23 17:00:00+00:00,25.1,36,9.0,0.0,10.8,360,997.1,0.0
2024-03-23 18:00:00+00:00,26.6,31,8.1,0.0,5.2,282,997.0,0.0
2024-03-23 19:00:00+00:00,21.3,47,9.5,0.0,7.1,210,996.9,0.0
2024-03-23 20:00:00+00:00,19.8,56,10.7,0.0,7.5,197,996.6,0.0
2024-03-23 21:00:00+00:00,19.3,58,10.7,0.0,8.1,201,996.3,0.0
2024-03-23 22:00:00+00:00,18.1,63,10.9,0.0,11.3,217,996.1,0.0
2024-03-23 23:00:00+00:00,17.9,65,11.1,0.0,10.6,235,996.4,0.0
2024-03-24 00:00:00+00:00,19.3,58,10.9,0.0,6.0,295,997.3,0.0
2024-03-24 01:00:00+00:00,18.6,77,14.4,0.0,7.4,209,998.1,8.0
2024-03-24 02:00:00+00:00,21.6,62,14.0,0.0,7.0,258,999.0,130.0
2024-03-24 03:00:00+00:00,25.0,54,15.0,0.0,5.4,233,1000.2,343.0
2024-03-24 04:00:00+00:00,28.5,45,15.6,0.0,7.1,225,1000.6,559.0
2024-03-24 05:00:00+00:00,31.8,36,14.7,0.0,9.7,231,1000.3,723.0
2024-03-24 06:00:00+00:00,33.6,28,12.7,0.0,11.1,241,999.9,817.0
2024-03-24 07:00:00+00:00,34.7,24,11.4,0.0,10.5,254,998.9,844.0
2024-03-24 08:00:00+00:00,35.3,22,10.5,0.0,11.3,261,998.0,764.0
2024-03-24 09:00:00+00:00,35.7,20,9.4,0.0,10.8,274,997.1,680.0
2024-03-24 10:00:00+00:00,35.5,21,9.7,0.0,10.8,300,996.7,522.0
2024-03-24 11:00:00+00:00,34.3,27,12.5,0.0,8.7,315,997.0,351.0
2024-03-24 12:00:00+00:00,31.2,34,13.6,0.0,7.4,331,997.1,182.0
2024-03-24 13:00:00+00:00,29.8,30,10.2,0.0,14.0,18,997.9,27.0
2024-03-24 14:00:00+00:00,28.5,31,10.0,0.0,13.0,34,998.6,0.0
2024-03-24 15:00:00+00:00,27.2,35,10.5,0.0,8.2,61,999.5,0.0
2024-03-24 16:00:00+00:00,25.1,41,11.0,0.0,8.2,61,1000.4,0.0
2024-03-24 17:00:00+00:00,25.1,41,11.1,0.0,10.0,64,1000.3,0.0
2024-03-24 18:00:00+00:00,24.5,44,11.3,0.0,9.3,62,999.5,0.0
2024-03-24 19:00:00+00:00,23.3,48,11.7,0.0,8.1,77,999.3,0.0
2024-03-24 20:00:00+00:00,21.4,57,12.6,0.0,8.2,105,999.2,0.0
2024-03-24 21:00:00+00:00,21.3,60,13.1,0.0,8.1,77,999.2,0.0
2024-03-24 22:00:00+00:00,20.6,64,13.6,0.0,7.3,79,999.3,0.0
2024-03-24 23:00:00+00:00,19.6,70,14.0,0.0,7.3,101,999.2,0.0
2024-03-25 00:00:00+00:00,20.0,69,14.1,0.0,9.3,106,999.1,0.0
2024-03-25 01:00:00+00:00,21.1,77,16.9,0.0,5.8,68,1000.1,8.0
2024-03-25 02:00:00+00:00,23.3,73,18.1,0.0,9.9,44,1000.8,108.0
2024-03-25 03:00:00+00:00,26.0,64,18.7,0.0,3.3,49,1001.8,333.0
2024-03-25 04:00:00+00:00,28.4,58,19.3,0.0,8.9,43,1001.9,444.0
2024-03-25 05:00:00+00:00,31.0,50,19.5,0.0,7.7,53,1001.9,705.0
2024-03-25 06:00:00+00:00,32.9,39,17.3,0.0,6.5,71,1000.8,833.0
2024-03-25 07:00:00+00:00,34.1,33,15.4,0.0,6.3,66,999.2,884.0
2024-03-25 08:00:00+00:00,35.0,26,12.8,0.0,11.5,321,998.6,874.0
2024-03-25 09:00:00+00:00,33.0,30,13.3,0.0,15.6,209,997.9,470.0
2024-03-25 10:00:00+00:00,31.1,40,15.8,0.0,17.2,191,997.1,479.0
2024-03-25 11:00:00+00:00,30.7,38,14.8,0.0,14.1,193,996.6,349.0
2024-03-25 12:00:00+00:00,29.9,44,16.3,0.0,8.9,194,996.5,184.0
2024-03-25 13:00:00+00:00,29.5,29,9.6,0.0,10.5,311,997.3,27.0
2024-03-25 14:00:00+00:00,26.9,35,10.2,0.0,9.1,304,997.8,0.0
2024-03-25 15:00:00+00:00,25.6,38,10.4,0.0,8.4,317,998.4,0.0
2024-03-25 16:00:00+00:00,25.0,41,10.8,0.0,9.8,343,999.3,0.0
2024-03-25 17:00:00+00:00,24.4,46,12.0,0.0,11.2,358,999.4,0.0
2024-03-25 18:00:00+00:00,26.5,38,10.9,0.0,2.6,146,999.3,0.0
2024-03-25 19:00:00+00:00,23.1,50,12.2,0.0,4.3,204,999.2,0.0
2024-03-25 20:00:00+00:00,20.7,63,13.3,0.0,6.6,202,998.5,0.0
2024-03-25 21:00:00+00:00,19.3,71,13.9,0.0,8.9,243,998.4,0.0
2024-03-25 22:00:00+00:00,19.3,70,13.7,0.0,7.2,273,998.3,0.0
2024-03-25 23:00:00+00:00,18.8,71,13.4,0.0,7.2,267,998.4,0.0
2024-03-26 00:00:00+00:00,18.7,70,13.1,0.0,7.6,267,998.8,0.0
2024-03-26 01:00:00+00:00,19.8,75,15.2,0.0,5.9,256,999.9,9.0
2024-03-26 02:00:00+00:00,22.8,64,15.7,0.0,8.0,262,1000.9,136.0
2024-03-26 03:00:00+00:00,26.3,55,16.6,0.0,5.4,266,1001.7,351.0
2024-03-26 04:00:00+00:00,29.8,45,16.5,0.0,7.2,264,1001.8,566.0
2024-03-26 05:00:00+00:00,32.3,34,14.4,0.0,8.8,279,1001.5,745.0
2024-03-26 06:00:00+00:00,34.1,27,12.2,0.0,11.7,288,1001.2,866.0
2024-03-26 07:00:00+00:00,35.4,18,7.6,0.0,17.3,301,1000.2,914.0
2024-03-26 08:00:00+00:00,35.8,17,6.9,0.0,19.5,308,999.1,878.0
2024-03-26 09:00:00+00:00,35.8,16,6.4,0.0,18.7,310,998.1,752.0
2024-03-26 10:00:00+00:00,34.8,20,8.3,0.0,17.3,315,997.7,446.0
2024-03-26 11:00:00+00:00,33.4,22,8.8,0.0,15.2,324,998.3,255.0
2024-03-26 12:00:00+00:00,31.8,23,8.2,0.0,14.0,331,998.6,145.0
2024-03-26 13:00:00+00:00,27.2,34,10.1,0.0,11.9,358,999.6,28.0
2024-03-26 14:00:00+00:00,30.1,24,7.1,0.0,6.4,43,1000.0,0.0
2024-03-26 15:00:00+00:00,26.1,34,8.8,0.0,9.9,10,1000.9,0.0
2024-03-26 16:00:00+00:00,23.7,41,9.6,0.0,13.0,14,1001.4,0.0
2024-03-26 17:00:00+00:00,23.3,43,10.0,0.0,11.5,32,1001.8,0.0
2024-03-26 18:00:00+00:00,23.4,43,10.2,0.0,8.8,71,1001.7,0.0
2024-03-26 19:00:00+00:00,21.7,51,11.1,0.0,7.6,121,1001.2,0.0
2024-03-26 20:00:00+00:00,20.4,58,11.8,0.0,6.5,174,1000.8,0.0
2024-03-26 21:00:00+00:00,19.4,64,12.5,0.0,8.9,153,1000.3,0.0
2024-03-26 22:00:00+00:00,18.9,67,12.7,0.0,10.6,156,999.9,0.0
2024-03-26 23:00:00+00:00,19.6,64,12.7,0.0,8.6,165,1000.5,0.0
2024-03-27 00:00:00+00:00,18.5,70,12.9,0.0,8.6,180,1000.9,0.0
2024-03-27 01:00:00+00:00,19.8,69,13.9,0.0,6.3,167,1001.9,9.0
2024-03-27 02:00:00+00:00,22.7,58,14.1,0.0,6.6,171,1002.8,134.0
2024-03-27 03:00:00+00:00,26.5,49,15.0,0.0,3.8,163,1003.8,343.0
2024-03-27 04:00:00+00:00,29.8,40,14.9,0.0,4.7,176,1003.9,551.0
2024-03-27 05:00:00+00:00,32.4,33,14.1,0.0,6.5,186,1003.9,724.0
2024-03-27 06:00:00+00:00,34.1,28,13.1,0.0,6.2,201,1003.2,841.0
2024-03-27 07:00:00+00:00,35.1,26,12.8,0.0,4.9,234,1002.0,888.0
2024-03-27 08:00:00+00:00,36.0,25,12.7,0.0,6.9,261,1000.8,862.0
2024-03-27 09:00:00+00:00,36.6,23,12.2,0.0,9.4,277,999.5,765.0
2024-03-27 10:00:00+00:00,36.8,22,11.6,0.0,10.5,292,998.4,606.0
2024-03-27 11:00:00+00:00,36.1,25,12.8,0.0,10.4,304,998.1,403.0
2024-03-27 12:00:00+00:00,33.3,31,13.8,0.0,8.4,301,998.1,188.0
2024-03-27 13:00:00+00:00,30.6,35,13.6,0.0,9.2,329,999.1,28.0
2024-03-27 14:00:00+00:00,28.6,39,13.2,0.0,10.1,354,999.4,0.0
2024-03-27 15:00:00+00:00,27.4,42,13.3,0.0,10.5,16,1000.1,0.0
2024-03-27 16:00:00+00:00,29.0,35,12.2,0.0,7.9,357,1000.8,0.0
2024-03-27 17:00:00+00:00,28.8,35,11.7,0.0,4.5,29,1000.9,0.0
2024-03-27 18:00:00+00:00,28.0,37,11.9,0.0,2.5,98,1000.9,0.0
