,indoor_t_c,outdoor_t_c,q_solar_w
2017-01-29 07:00:00+05:30,16.028688762975136,9.731250000000001,20.65814882950714
2017-01-29 08:00:00+05:30,15.958528846724558,12.248750000000001,95.69252885334114
2017-01-29 09:00:00+05:30,16.29793599696384,15.487499999999999,183.26357404894406
2017-01-29 10:00:00+05:30,17.577432684739357,19.625,313.0184633859769
2017-01-29 11:00:00+05:30,19.567679506953287,23.19125,440.42262659846
2017-01-29 12:00:00+05:30,21.672204347404353,25.585,558.5160311184309
2017-01-29 13:00:00+05:30,23.86084649649624,26.9675,539.6643640287967
2017-01-29 14:00:00+05:30,25.62204892190807,27.40125,435.3125791967599
2017-01-29 15:00:00+05:30,26.885420369957416,27.075000000000003,302.27185512527865
2017-01-29 16:00:00+05:30,27.568436116886403,25.95625,170.2003425345908
2017-01-29 17:00:00+05:30,27.4967138767216,22.53875,40.31912204511916
2017-01-29 18:00:00+05:30,26.984887581785127,18.91,2.250667300522144
2017-01-29 19:00:00+05:30,26.25316675693331,17.12,0.0
2017-01-29 20:00:00+05:30,25.44093692128368,16.1175,0.0
2017-01-29 21:00:00+05:30,24.603065673654815,15.206250000000002,0.0
2017-01-29 22:00:00+05:30,23.68393956947682,14.342500000000001,0.0
2017-01-29 23:00:00+05:30,22.739485744497202,13.526250000000001,0.0
2017-01-30 00:00:00+05:30,21.811492659704047,12.8425,0.0
2017-01-30 01:00:00+05:30,20.916383659318548,12.272499999999999,0.0
2017-01-30 02:00:00+05:30,20.0511899937,11.719999999999999,0.0
2017-01-30 03:00:00+05:30,19.216050458701126,11.153749999999999,0.0
2017-01-30 04:00:00+05:30,18.41278827063646,10.596250000000001,0.0
2017-01-30 05:00:00+05:30,17.64165976415726,10.102500000000001,0.0
2017-01-30 06:00:00+05:30,16.90703916668242,9.736249999999998,0.0
2017-01-30 07:00:00+05:30,16.29056836658965,9.98875,27.38915552018654
2017-01-30 08:00:00+05:30,16.233230997338396,12.66625,125.11096397339529
2017-01-30 09:00:00+05:30,16.572727142741506,16.015,216.17557704894114
2017-01-30 10:00:00+05:30,17.72641126754055,19.958749999999995,313.3521741619831
2017-01-30 11:00:00+05:30,19.562757503573465,22.599999999999998,403.30664067089845
2017-01-30 12:00:00+05:30,21.12499065099385,23.388749999999998,400.0551223827058
2017-01-30 13:00:00+05:30,22.815308086390854,23.776249999999997,398.979205484943
2017-01-30 14:00:00+05:30,24.13789113272295,24.305,288.76773648487006
2017-01-30 15:00:00+05:30,25.096645305350936,24.273750000000003,195.03763854441104
2017-01-30 16:00:00+05:30,25.55217059014513,23.4825,87.65753992859825
2017-01-30 17:00:00+05:30,25.504410209005023,21.362499999999997,24.500120088868318
2017-01-30 18:00:00+05:30,25.112415842739214,18.77,1.5620678692419938
2017-01-30 19:00:00+05:30,24.553230021760406,17.05875,0.0
2017-01-30 20:00:00+05:30,23.902303012560164,16.127499999999998,0.0
2017-01-30 21:00:00+05:30,23.238896048612393,15.46875,0.0
2017-01-30 22:00:00+05:30,22.50034527423069,14.87125,0.0
2017-01-30 23:00:00+05:30,21.73732438509087,14.33125,0.0
2017-01-31 00:00:00+05:30,20.987615169972518,13.902499999999998,0.0
2017-01-31 01:00:00+05:30,20.266694730140703,13.69125,0.0
2017-01-31 02:00:00+05:30,19.592609502126507,13.63125,0.0
2017-01-31 03:00:00+05:30,18.950076374413097,13.420000000000002,0.0
2017-01-31 04:00:00+05:30,18.32574108505575,12.843750000000002,0.0
2017-01-31 05:00:00+05:30,17.724881517874923,12.219999999999999,0.0
2017-01-31 06:00:00+05:30,17.14317606494152,11.685,0.0
2017-01-31 07:00:00+05:30,16.638529027431566,11.440000000000001,25.63441304260177
2017-01-31 08:00:00+05:30,16.597876234267783,13.10375,104.27144638738218
2017-01-31 09:00:00+05:30,16.86531024336567,16.17625,162.77719602014727
2017-01-31 10:00:00+05:30,17.73504475257845,20.39125,215.48424900297726
2017-01-31 11:00:00+05:30,19.327969009383967,23.66125,312.84178396346834
2017-01-31 12:00:00+05:30,21.115109557504024,25.4,408.33331749230075
2017-01-31 13:00:00+05:30,23.06668652949522,26.36625,463.7247996222158
2017-01-31 14:00:00+05:30,24.760056045131343,26.727500000000003,405.367815116933
2017-01-31 15:00:00+05:30,26.02225002642097,26.4675,296.3905713074952
2017-01-31 16:00:00+05:30,26.691482590339348,25.504999999999995,156.59649813644816
2017-01-31 17:00:00+05:30,26.69034036165801,22.72125,39.65933540828378
2017-01-31 18:00:00+05:30,26.269921872896873,19.46125,2.1595165542721393
2017-01-31 19:00:00+05:30,25.62695842590611,17.521250000000002,0.0
2017-01-31 20:00:00+05:30,24.894306218002328,16.392500000000002,0.0
2017-01-31 21:00:00+05:30,24.153449924365397,15.50375,0.0
2017-01-31 22:00:00+05:30,23.321688419166087,14.78125,0.0
2017-01-31 23:00:00+05:30,22.462819703564495,14.142499999999998,0.0
2017-02-01 00:00:00+05:30,21.614820861513856,13.5725,0.0
2017-02-01 01:00:00+05:30,20.79795303312429,13.0575,0.0
2017-02-01 02:00:00+05:30,20.009169788563884,12.5575,0.0
2017-02-01 03:00:00+05:30,19.250145748081923,12.05125,0.0
2017-02-01 04:00:00+05:30,18.51609955655124,11.503749999999998,0.0
2017-02-01 05:00:00+05:30,17.803598527612618,10.965,0.0
2017-02-01 06:00:00+05:30,17.112062563676037,10.48875,0.0
2017-02-01 07:00:00+05:30,16.524384471951375,10.70125,24.49678468407282
2017-02-01 08:00:00+05:30,16.44399217124932,12.786249999999999,116.19250205842567
2017-02-01 09:00:00+05:30,16.762737858872356,15.9875,198.0970818957672
2017-02-01 10:00:00+05:30,17.941914170118118,20.408749999999998,303.5873894007545
2017-02-01 11:00:00+05:30,19.993560201029105,24.4725,437.6803345653476
2017-02-01 12:00:00+05:30,21.785885450970014,26.6575,441.44649669086454
2017-02-01 13:00:00+05:30,23.619009071861228,27.62125,428.1350415838333
2017-02-01 14:00:00+05:30,25.21619507631475,27.955,361.24803923053537
2017-02-01 15:00:00+05:30,26.407392913839583,27.6875,266.24187256231113
2017-02-01 16:00:00+05:30,27.105154083256995,26.71875,147.67880895439794
2017-02-01 17:00:00+05:30,27.16580305874117,23.587499999999995,43.7004610166518
2017-02-01 18:00:00+05:30,26.779201743061904,20.189999999999998,2.5824377183715868
2017-02-01 19:00:00+05:30,26.194097546094074,18.6225,0.0
2017-02-01 20:00:00+05:30,25.5390991977603,17.84875,0.0
2017-02-01 21:00:00+05:30,24.842909968193986,16.91,0.0
2017-02-01 22:00:00+05:30,24.073794971321846,15.87625,0.0
2017-02-01 23:00:00+05:30,23.301853960233217,14.971250000000001,0.0
2017-02-02 00:00:00+05:30,22.57013538649429,14.216249999999999,0.0
2017-02-02 01:00:00+05:30,21.862972459925643,13.581249999999999,0.0
2017-02-02 02:00:00+05:30,21.172696358054047,13.085,0.0
2017-02-02 03:00:00+05:30,20.493226472770196,12.826249999999998,0.0
2017-02-02 04:00:00+05:30,19.837082028383577,12.795000000000002,0.0
2017-02-02 05:00:00+05:30,19.209692180948334,12.90375,0.0
2017-02-02 06:00:00+05:30,18.59464698902135,12.62875,0.0
2017-02-02 07:00:00+05:30,18.024599551645476,11.930000000000001,26.200219016678858
2017-02-02 08:00:00+05:30,17.94550866520355,13.03,126.37511903795416
2017-02-02 09:00:00+05:30,18.26769688581939,15.901250000000001,231.98384974612043
2017-02-02 10:00:00+05:30,19.24990788237392,20.0325,317.8648682115328
2017-02-02 11:00:00+05:30,21.02999637023337,23.229999999999997,440.7823479833537
2017-02-02 12:00:00+05:30,23.050773869271286,25.04375,551.1446199222271
2017-02-02 13:00:00+05:30,25.044278319569266,26.14125,553.1106629632219
2017-02-02 14:00:00+05:30,26.729809273984117,26.57875,471.01353501156694
2017-02-02 15:00:00+05:30,27.96399916740013,26.30625,362.34959518862087
2017-02-02 16:00:00+05:30,28.653716818935315,25.343750000000004,230.87865898136678
2017-02-02 17:00:00+05:30,28.520880599958076,22.833750000000002,77.61572399637552
2017-02-02 18:00:00+05:30,27.89759926289221,19.587500000000002,4.995515818651389
2017-02-02 19:00:00+05:30,27.108898594412327,17.842499999999998,0.0
2017-02-02 20:00:00+05:30,26.29584172937809,17.001250000000002,0.0
2017-02-02 21:00:00+05:30,25.425259973579973,16.12125,0.0
2017-02-02 22:00:00+05:30,24.455545601380496,15.1675,0.0
2017-02-02 23:00:00+05:30,23.471696693386328,14.2,0.0
2017-02-03 00:00:00+05:30,22.491810883025963,13.265,0.0
2017-02-03 01:00:00+05:30,21.523709022277636,12.376249999999999,0.0
2017-02-03 02:00:00+05:30,20.571432874567893,11.543750000000001,0.0
2017-02-03 03:00:00+05:30,19.651577558836316,10.8025,0.0
2017-02-03 04:00:00+05:30,18.77696825548967,10.15875,0.0
2017-02-03 05:00:00+05:30,17.951400101149357,9.5175,0.0
2017-02-03 06:00:00+05:30,17.167033074805662,8.88875,0.0
2017-02-03 07:00:00+05:30,16.501838189826948,9.178749999999999,33.44650894058281
2017-02-03 08:00:00+05:30,16.531526776831008,11.265,201.95055138156673
2017-02-03 09:00:00+05:30,17.078013872558884,14.998750000000001,345.45128960709053
2017-02-03 10:00:00+05:30,18.67991366821048,19.76875,494.014714153745
2017-02-03 11:00:00+05:30,21.003790453009607,23.757500000000004,611.4267546162422
2017-02-03 12:00:00+05:30,23.55790042772088,26.29125,721.231765822453
2017-02-03 13:00:00+05:30,26.080152387869738,27.75375,731.3320108176906
2017-02-03 14:00:00+05:30,28.32721038586694,28.345000000000002,661.164417324255
2017-02-03 15:00:00+05:30,29.994064676270092,28.118750000000002,538.5213734706596
2017-02-03 16:00:00+05:30,30.91084712027019,27.11375,355.44110837869897
2017-02-03 17:00:00+05:30,30.832120343459437,24.4425,135.23384635536954
2017-02-03 18:00:00+05:30,30.074633553753312,20.567500000000003,9.094360936401372
2017-02-03 19:00:00+05:30,29.19787979949608,18.305000000000003,0.0
2017-02-03 20:00:00+05:30,28.280927738358624,17.782500000000002,0.0
2017-02-03 21:00:00+05:30,27.394625276422495,17.51125,0.0
2017-02-03 22:00:00+05:30,26.4212446800966,16.81125,0.0
2017-02-03 23:00:00+05:30,25.471911539855782,16.588749999999997,0.0
2017-02-04 00:00:00+05:30,24.562551029093108,16.07875,0.0
2017-02-04 01:00:00+05:30,23.67350793085577,15.24875,0.0
2017-02-04 02:00:00+05:30,22.834373509356457,14.80375,0.0
2017-02-04 03:00:00+05:30,22.055813183021296,14.8475,0.0
2017-02-04 04:00:00+05:30,21.327256262804212,14.855,0.0
2017-02-04 05:00:00+05:30,20.64876448844133,14.709999999999999,0.0
2017-02-04 06:00:00+05:30,20.003431244749663,14.01875,0.0
2017-02-04 07:00:00+05:30,19.48452610550787,14.302500000000002,18.58178254047416
2017-02-04 08:00:00+05:30,19.428255659559603,17.19375,84.10320551162236
2017-02-04 09:00:00+05:30,19.70512331775313,19.94625,137.34096426543118
2017-02-04 10:00:00+05:30,20.477034912246356,21.65625,192.34460428133065
2017-02-04 11:00:00+05:30,21.707393798183066,23.286250000000003,257.40399081608234
2017-02-04 12:00:00+05:30,22.97871415972201,24.895000000000003,308.7648112651787
2017-02-04 13:00:00+05:30,24.889055717618696,25.47375,485.1935839927393
2017-02-04 14:00:00+05:30,26.356980862648996,25.576249999999998,374.84686997412564
2017-02-04 15:00:00+05:30,27.075962670291432,25.371249999999996,165.22961041015495
2017-02-04 16:00:00+05:30,27.56908676844906,24.6225,111.16891285307248
2017-02-04 17:00:00+05:30,27.55330899235574,22.5575,36.72818203480148
2017-02-04 18:00:00+05:30,27.162820489882,19.9925,2.2895157082410087
2017-02-04 19:00:00+05:30,26.59994800784825,18.78875,0.0
2017-02-04 20:00:00+05:30,25.83922550877758,18.0325,0.0
2017-02-04 21:00:00+05:30,24.124772681141508,17.154999999999998,0.0
2017-02-04 22:00:00+05:30,22.38117509627499,16.4025,0.0
2017-02-04 23:00:00+05:30,20.954749664448507,15.771249999999998,0.0
2017-02-05 00:00:00+05:30,19.95223084154576,15.28125,0.0
2017-02-05 01:00:00+05:30,19.296553283951706,14.80125,0.0
2017-02-05 02:00:00+05:30,18.785549771138125,14.503749999999998,0.0
2017-02-05 03:00:00+05:30,18.365013481963437,14.42125,0.0
2017-02-05 04:00:00+05:30,17.997891374737534,14.291250000000002,0.0
2017-02-05 05:00:00+05:30,17.66525083765707,13.91375,0.0
2017-02-05 06:00:00+05:30,17.344093948395688,13.2425,0.0
2017-02-05 07:00:00+05:30,17.076014837681846,13.268749999999999,10.431565211560189
2017-02-05 08:00:00+05:30,17.072431635316875,14.334999999999999,61.80673146320312
2017-02-05 09:00:00+05:30,17.42887550058517,16.360000000000003,137.83142536252456
2017-02-05 10:00:00+05:30,18.36670333652852,18.7975,250.61539976223386
2017-02-05 11:00:00+05:30,20.12758760656797,20.995,423.06203629569825
2017-02-05 12:00:00+05:30,21.45472237816634,22.497500000000002,348.3583265890092
2017-02-05 13:00:00+05:30,22.814223642971843,23.45875,298.3269599727464
2017-02-05 14:00:00+05:30,24.04890934248491,23.988750000000003,254.17273213666255
2017-02-05 15:00:00+05:30,25.02923237398447,23.83875,204.57506682955994
2017-02-05 16:00:00+05:30,25.577218748292022,23.0325,109.96521885543858
2017-02-05 17:00:00+05:30,25.648902110394403,21.256249999999998,32.18321932274656
2017-02-05 18:00:00+05:30,25.359522621874262,18.97625,1.9467904065757422
2017-02-05 19:00:00+05:30,24.894888405449613,17.6225,0.0
2017-02-05 20:00:00+05:30,24.351319061014543,16.87375,0.0
2017-02-05 21:00:00+05:30,23.794004566664157,16.18125,0.0
2017-02-05 22:00:00+05:30,23.26739072794166,15.598749999999999,0.0
2017-02-05 23:00:00+05:30,22.730877301076813,15.181250000000002,0.0
2017-02-06 00:00:00+05:30,22.19661784762472,14.95625,0.0
2017-02-06 01:00:00+05:30,21.692777759120165,14.85,0.0
2017-02-06 02:00:00+05:30,21.207970875462447,14.807500000000001,0.0
2017-02-06 03:00:00+05:30,20.736485154797386,14.6875,0.0
2017-02-06 04:00:00+05:30,20.268195217373496,14.413749999999999,0.0
2017-02-06 05:00:00+05:30,19.810598737273793,14.077499999999997,0.0
2017-02-06 06:00:00+05:30,19.37804081730552,13.7625,0.0
2017-02-06 07:00:00+05:30,19.00742884648121,13.75,12.556550918823454
2017-02-06 08:00:00+05:30,18.92505908106726,14.547500000000001,62.3126032246919
2017-02-06 09:00:00+05:30,19.14871627160922,16.9775,112.49280404805626
2017-02-06 10:00:00+05:30,19.79367448411788,20.2825,155.27460237999378
2017-02-06 11:00:00+05:30,20.950825409482118,22.818749999999998,222.36275678876973
2017-02-06 12:00:00+05:30,22.055623186892575,24.342499999999998,200.52906503419518
2017-02-06 13:00:00+05:30,23.148811639962695,25.2125,182.0228019161923
2017-02-06 14:00:00+05:30,24.039977227125842,25.5475,138.92487738437887
2017-02-06 15:00:00+05:30,24.748957106134064,25.2875,113.62498331740383
2017-02-06 16:00:00+05:30,25.233573604971575,24.400000000000002,81.98579129308231
2017-02-06 17:00:00+05:30,25.266458175311158,22.06125,33.037984538543355
2017-02-06 18:00:00+05:30,24.802119741022747,18.8975,2.041210222506084
2017-02-06 19:00:00+05:30,24.1642102528999,16.94625,0.0
2017-02-06 20:00:00+05:30,23.562648050670067,15.84375,0.0
2017-02-06 21:00:00+05:30,22.914660727297566,14.90625,0.0
2017-02-06 22:00:00+05:30,22.146582068117443,14.105,0.0
2017-02-06 23:00:00+05:30,21.343693627335952,13.382499999999999,0.0
2017-02-07 00:00:00+05:30,20.533021630089927,12.688749999999999,0.0
2017-02-07 01:00:00+05:30,19.725979788117794,12.017500000000002,0.0
2017-02-07 02:00:00+05:30,18.9254654014939,11.307500000000001,0.0
2017-02-07 03:00:00+05:30,18.135545406837082,10.64875,0.0
2017-02-07 04:00:00+05:30,17.36133680218295,10.0575,0.0
2017-02-07 05:00:00+05:30,16.598992496470128,9.38375,0.0
2017-02-07 06:00:00+05:30,15.850961552988533,8.766250000000001,0.0
2017-02-07 07:00:00+05:30,15.22426222352034,9.06625,38.8557571857009
2017-02-07 08:00:00+05:30,15.366002581570818,11.026250000000001,230.40268040706786
2017-02-07 09:00:00+05:30,16.060226442678736,14.432500000000001,370.9551886698684
2017-02-07 10:00:00+05:30,17.761275301708285,19.04875,497.8429129342419
2017-02-07 11:00:00+05:30,20.250295288864145,22.2375,645.0780067732228
2017-02-07 12:00:00+05:30,22.716567353688944,23.76625,724.3737476770901
2017-02-07 13:00:00+05:30,25.066601383239043,24.75125,677.1365871263323
2017-02-07 14:00:00+05:30,27.037710321778963,25.195,574.1282631386557
2017-02-07 15:00:00+05:30,28.11885283387621,24.9575,347.78038959832577
2017-02-07 16:00:00+05:30,28.671377292234702,24.07,218.57313118520022
2017-02-07 17:00:00+05:30,28.464661411477586,21.474999999999998,78.0923761551547
2017-02-07 18:00:00+05:30,27.74720039123951,17.876250000000002,5.833945096107977
2017-02-07 19:00:00+05:30,26.862360325933793,16.0,0.0
2017-02-07 20:00:00+05:30,25.94976412371777,15.35,0.0
2017-02-07 21:00:00+05:30,25.026406486141777,14.97125,0.0
2017-02-07 22:00:00+05:30,24.010953351311837,14.4825,0.0
2017-02-07 23:00:00+05:30,23.01112951860127,13.86875,0.0
2017-02-08 00:00:00+05:30,22.039641822163993,13.264999999999999,0.0
2017-02-08 01:00:00+05:30,21.09719788406004,12.546249999999999,0.0
2017-02-08 02:00:00+05:30,20.178297718435186,11.775,0.0
2017-02-08 03:00:00+05:30,19.28729197734667,11.133750000000001,0.0
2017-02-08 04:00:00+05:30,18.42639998707604,10.55125,0.0
2017-02-08 05:00:00+05:30,17.591094556722076,9.93,0.0
2017-02-08 06:00:00+05:30,16.784805370661367,9.37125,0.0
2017-02-08 07:00:00+05:30,16.094543620474884,9.5175,39.184526859894966
2017-02-08 08:00:00+05:30,16.230840171185747,11.095,264.9013938744406
2017-02-08 09:00:00+05:30,17.012639668206592,14.38875,448.27662268090666
2017-02-08 10:00:00+05:30,18.937907317243123,17.813750000000002,630.3926193777492
2017-02-08 11:00:00+05:30,21.52012813882007,20.23,752.4300102298241
2017-02-08 12:00:00+05:30,23.922560644740294,21.94875,773.7449868971869
2017-02-08 13:00:00+05:30,26.2551567480022,23.23625,755.31937519331
2017-02-08 14:00:00+05:30,28.270435566854335,23.9725,681.1873973236204
2017-02-08 15:00:00+05:30,29.874077145455534,24.060000000000002,595.2690871959392
2017-02-08 16:00:00+05:30,30.723061038914697,23.4,415.1984689031103
2017-02-08 17:00:00+05:30,30.49740205744248,20.68375,188.34143801448383
2017-02-08 18:00:00+05:30,29.458594406180502,16.85125,14.9409788015465
2017-02-08 19:00:00+05:30,28.295531171227342,14.725,0.0
2017-02-08 20:00:00+05:30,27.159193681591677,13.6075,0.0
2017-02-08 21:00:00+05:30,25.969144761777393,12.56125,0.0
2017-02-08 22:00:00+05:30,24.63868303134837,11.608749999999999,0.0
2017-02-08 23:00:00+05:30,23.32875719916805,10.79125,0.0
2017-02-09 00:00:00+05:30,22.05639284876586,9.99125,0.0
2017-02-09 01:00:00+05:30,20.826171292174187,9.21125,0.0
2017-02-09 02:00:00+05:30,19.652396630966795,8.511249999999999,0.0
2017-02-09 03:00:00+05:30,18.510827802741648,7.85375,0.0
2017-02-09 04:00:00+05:30,17.432632087310402,7.197500000000001,0.0
2017-02-09 05:00:00+05:30,16.398160855495522,6.55625,0.0
2017-02-09 06:00:00+05:30,15.407362917867482,5.951250000000001,0.0
2017-02-09 07:00:00+05:30,14.562683560077879,6.4487499999999995,42.15524834720537
2017-02-09 08:00:00+05:30,14.722317184411972,9.38625,337.6916754742138
2017-02-09 09:00:00+05:30,15.720674023489671,13.3775,543.5815847800224
2017-02-09 10:00:00+05:30,17.886362486891024,18.23875,685.0965162634
2017-02-09 11:00:00+05:30,20.736597387317396,21.747500000000002,776.3782709409572
2017-02-09 12:00:00+05:30,23.465709478154118,23.4025,796.6943039112004
2017-02-09 13:00:00+05:30,26.053849845916265,24.3475,786.0683497993484
2017-02-09 14:00:00+05:30,28.380980175570336,24.771250000000002,724.131310445925
2017-02-09 15:00:00+05:30,30.13104629929381,24.59375,603.8735280358092
2017-02-09 16:00:00+05:30,31.059949596198056,23.702500000000004,415.70632881981385
2017-02-09 17:00:00+05:30,30.945388663063845,21.091249999999995,190.1707489202813
2017-02-09 18:00:00+05:30,30.02507637201881,18.252499999999998,14.726301730938076
2017-02-09 19:00:00+05:30,28.985750436419874,16.455,0.0
2017-02-09 20:00:00+05:30,27.90447698981662,15.129999999999999,0.0
2017-02-09 21:00:00+05:30,26.803224487600907,14.012500000000001,0.0
2017-02-09 22:00:00+05:30,25.57399168427122,13.1925,0.0
2017-02-09 23:00:00+05:30,24.31942000499416,12.573749999999999,0.0
2017-02-10 00:00:00+05:30,23.115701025730218,12.097499999999998,0.0
2017-02-10 01:00:00+05:30,21.96457020954,11.70875,0.0
2017-02-10 02:00:00+05:30,20.898076251785927,11.295000000000002,0.0
2017-02-10 03:00:00+05:30,19.877536024002325,10.58,0.0
2017-02-10 04:00:00+05:30,18.93114335159982,10.11875,0.0
2017-02-10 05:00:00+05:30,18.087997781348456,10.34,0.0
2017-02-10 06:00:00+05:30,17.290552116371078,10.332500000000001,0.0
2017-02-10 07:00:00+05:30,16.568043536479536,10.095,30.01076105220114
2017-02-10 08:00:00+05:30,16.547423369832202,11.2825,219.0219200662255
2017-02-10 09:00:00+05:30,17.153689387237865,14.046249999999999,374.3163553379211
2017-02-10 10:00:00+05:30,18.816127242537206,18.35625,516.3997729042703
2017-02-10 11:00:00+05:30,21.26998124518044,21.80125,621.809953955456
2017-02-10 12:00:00+05:30,23.72704268532209,23.537500000000005,693.7167525912707
2017-02-10 13:00:00+05:30,26.215310538260155,24.47875,686.9055193499659
2017-02-10 14:00:00+05:30,28.415876206716217,24.89125,624.9543782865363
2017-02-10 15:00:00+05:30,30.04612293543844,24.7075,510.85454878936923
2017-02-10 16:00:00+05:30,30.90012322028895,23.89375,336.27400345249265
2017-02-10 17:00:00+05:30,30.756222688455686,21.05,142.80975699119097
2017-02-10 18:00:00+05:30,29.88117875079492,17.811249999999998,11.787821722746305
2017-02-10 19:00:00+05:30,28.83935985481983,15.9375,0.0
2017-02-10 20:00:00+05:30,27.758775880596424,14.73125,0.0
2017-02-10 21:00:00+05:30,26.673910209909835,13.662500000000001,0.0
2017-02-10 22:00:00+05:30,25.47254226686636,12.729999999999999,0.0
2017-02-10 23:00:00+05:30,24.21102500769834,11.9125,0.0
2017-02-11 00:00:00+05:30,22.996798546034476,11.188749999999999,0.0
2017-02-11 01:00:00+05:30,21.829016994518046,10.5925,0.0
2017-02-11 02:00:00+05:30,20.738356263646153,10.27125,0.0
2017-02-11 03:00:00+05:30,19.738612983405556,10.3625,0.0
2017-02-11 04:00:00+05:30,18.80933213729125,10.360000000000001,0.0
2017-02-11 05:00:00+05:30,17.924134887426682,9.88125,0.0
2017-02-11 06:00:00+05:30,17.056892012788808,8.8175,0.0
2017-02-11 07:00:00+05:30,16.366322175107026,8.623750000000001,52.366202140860395
2017-02-11 08:00:00+05:30,16.311924429793255,11.45625,200.84584933781804
2017-02-11 09:00:00+05:30,16.94268871443744,15.250000000000002,353.37200248550266
2017-02-11 10:00:00+05:30,18.621819615455045,19.6325,484.80337149925913
2017-02-11 11:00:00+05:30,21.00329714532713,23.2075,567.8349880360987
2017-02-11 12:00:00+05:30,23.170638467544244,25.225,565.6814159800248
2017-02-11 13:00:00+05:30,25.34305724991978,26.3975,545.3192070252087
2017-02-11 14:00:00+05:30,27.211064669005523,26.912500000000005,463.3280759039627
2017-02-11 15:00:00+05:30,28.43290538061659,26.685,306.2779785457201
2017-02-11 16:00:00+05:30,29.07792708014444,25.67125,177.41495983142747
2017-02-11 17:00:00+05:30,28.973027367732435,22.348750000000003,58.47646431025734
2017-02-11 18:00:00+05:30,28.356484942350814,18.61875,5.155025305366326
2017-02-11 19:00:00+05:30,27.56088881356009,16.75,0.0
2017-02-11 20:00:00+05:30,26.678069245871903,15.89125,0.0
2017-02-11 21:00:00+05:30,25.776204601441027,15.259999999999998,0.0
2017-02-11 22:00:00+05:30,24.793331905616945,14.787500000000001,0.0
2017-02-11 23:00:00+05:30,23.802592932641687,14.405000000000001,0.0
2017-02-12 00:00:00+05:30,22.84584284340699,14.01375,0.0
2017-02-12 01:00:00+05:30,21.93690773487346,13.641249999999998,0.0
2017-02-12 02:00:00+05:30,21.073586850312168,13.185,0.0
2017-02-12 03:00:00+05:30,20.256091581934808,12.7775,0.0
2017-02-12 04:00:00+05:30,19.485875584560162,12.46875,0.0
2017-02-12 05:00:00+05:30,18.76553060566897,12.409999999999998,0.0
2017-02-12 06:00:00+05:30,18.089479193692092,12.365,0.0
2017-02-12 07:00:00+05:30,17.60200294502003,12.17,55.36127754029046
2017-02-12 08:00:00+05:30,17.579183454271714,13.1675,152.8074610550882
2017-02-12 09:00:00+05:30,18.06592238013473,15.557500000000001,247.75999005699265
2017-02-12 10:00:00+05:30,19.403212670018394,19.6875,343.7455279536517
2017-02-12 11:00:00+05:30,21.56286822219246,23.69625,490.8701532031286
2017-02-12 12:00:00+05:30,23.326189417686066,26.04,417.26347506263187
2017-02-12 13:00:00+05:30,25.029206088300803,27.332500000000003,359.8044088254496
2017-02-12 14:00:00+05:30,26.56360705362546,27.9925,313.1423200091641
2017-02-12 15:00:00+05:30,27.798761062100525,27.95,251.32892472702295
2017-02-12 16:00:00+05:30,28.540520907424032,27.0675,148.6308177916864
2017-02-12 17:00:00+05:30,28.56534208391325,23.90375,42.63331296758053
2017-02-12 18:00:00+05:30,28.11777213047945,20.279999999999998,4.155037793193847
2017-02-12 19:00:00+05:30,27.519825336886537,18.89875,0.0
2017-02-12 20:00:00+05:30,26.866201329880056,18.552500000000002,0.0
2017-02-12 21:00:00+05:30,26.18160734157071,18.02875,0.0
2017-02-12 22:00:00+05:30,25.448617576895114,17.481250000000003,0.0
2017-02-12 23:00:00+05:30,24.674553230201635,17.115,0.0
2017-02-13 00:00:00+05:30,23.933114525147353,16.5475,0.0
2017-02-13 01:00:00+05:30,23.209681316815356,15.7075,0.0
2017-02-13 02:00:00+05:30,22.544877933314616,15.52625,0.0
2017-02-13 03:00:00+05:30,21.005547342759073,15.826249999999998,0.0
2017-02-13 04:00:00+05:30,19.40039571062196,15.993749999999999,0.0
2017-02-13 05:00:00+05:30,18.224831964789278,15.813749999999999,0.0
2017-02-13 06:00:00+05:30,17.614320632214014,15.1275,0.0
2017-02-13 07:00:00+05:30,17.146727049417194,14.82125,17.294412236146528
2017-02-13 08:00:00+05:30,17.02716279197827,15.75875,50.14157865036764
2017-02-13 09:00:00+05:30,17.267885872650098,17.75375,90.01067576132718
2017-02-13 10:00:00+05:30,18.001272365271596,21.21375,125.14678742196675
2017-02-13 11:00:00+05:30,19.127858004167834,24.32625,151.10778806958652
2017-02-13 12:00:00+05:30,20.473248476428143,26.16,216.13814990846322
2017-02-13 13:00:00+05:30,21.63864196291975,27.075,180.7585773984247
2017-02-13 14:00:00+05:30,22.753937103658426,27.35625,163.2294774761296
2017-02-13 15:00:00+05:30,23.78365607312609,27.1775,136.8514303991493
2017-02-13 16:00:00+05:30,24.513235073283873,26.5125,76.20516861601166
2017-02-13 17:00:00+05:30,24.91184191107084,24.802500000000002,25.1573319174151
2017-02-13 18:00:00+05:30,24.978633419502856,22.62625,3.127513617034506
2017-02-13 19:00:00+05:30,24.795773292521375,21.3825,0.0
2017-02-13 20:00:00+05:30,24.474640280772896,20.6825,0.0
2017-02-13 21:00:00+05:30,24.091070015270347,19.97625,0.0
2017-02-13 22:00:00+05:30,23.718231947808846,19.291249999999998,0.0
2017-02-13 23:00:00+05:30,23.32920049902388,18.74,0.0
